,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Supply,0.02,1782.44,17816386:149:0x483b7b77b27494741ebe4f07441761fb69348169b2fc2212843bfc71037d6641:325:325,1690847435,0x483b7b77b27494741ebe4f07441761fb69348169b2fc2212843bfc71037d6641,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2f27ddbacd8a378e268eef80e309ecde90f8c02c
1,Supply,258.43204067,0.57173987,17816362:57:0x878e82c4e989797b2368c5a0ce10e2e20a8a748685effd9e2e6ed3b95b146855:202:202,1690847147,0x878e82c4e989797b2368c5a0ce10e2e20a8a748685effd9e2e6ed3b95b146855,0x2f27ddbacd8a378e268eef80e309ecde90f8c02c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Curve DAO Token,0xd533a949740bb3306d119cc777fa900ba034cd52,0x2f27ddbacd8a378e268eef80e309ecde90f8c02c
2,Supply,15.016110921006598,0.0,17816334:144:0x779286a9e922db20e83faf5e88453acbc43a0b0c6c8da66cd77bb027f21af974:456:456,1690846811,0x779286a9e922db20e83faf5e88453acbc43a0b0c6c8da66cd77bb027f21af974,0x7905348ba9efe70b0fc98753098b8056ffffdf13,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x7905348ba9efe70b0fc98753098b8056ffffdf13
3,Supply,64653.31812008911,0.566,17816319:118:0x55ab7c61560f35472cea1fcb57fde2e9c975b48056ae5028e3151394616465ee:232:232,1690846631,0x55ab7c61560f35472cea1fcb57fde2e9c975b48056ae5028e3151394616465ee,0x4c9f7207be28278b9dca129f2e211acfff48fb01,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Curve DAO Token,0xd533a949740bb3306d119cc777fa900ba034cd52,0x4c9f7207be28278b9dca129f2e211acfff48fb01
4,Supply,0.0114682105439876,1782.44,17816273:134:0xc5af7e45da6c0fa0feec81a99e919a54fea98a31804300781068050a7fc907d3:383:383,1690846067,0xc5af7e45da6c0fa0feec81a99e919a54fea98a31804300781068050a7fc907d3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7e713313246070f4efaaf2e5ae87fb0a8a064b0d
5,Supply,310.35,0.99989,17816210:91:0x1ad16ee20d8991d4897db89699888cd987e65b90b443f64b6b631dd164a9f793:280:280,1690845299,0x1ad16ee20d8991d4897db89699888cd987e65b90b443f64b6b631dd164a9f793,0x41ba06c3a47cb358c2e9ba3e61c888d7f1ed908e,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x41ba06c3a47cb358c2e9ba3e61c888d7f1ed908e
6,Supply,0.2,1782.44,17816204:70:0x36e734a967186cb70f05cd2a5e0445f9274c008e61f24b975880ba7da96a3488:225:225,1690845227,0x36e734a967186cb70f05cd2a5e0445f9274c008e61f24b975880ba7da96a3488,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3f609570f81f7a313a8ff795ba44cf2b8585d8f4
7,Supply,281381.505166,0.99996363,17816162:8:0x19f3d89449b591f55b4e9ba024afbee87144c94baf5fa3db4249d8ab877966ba:71:71,1690844723,0x19f3d89449b591f55b4e9ba024afbee87144c94baf5fa3db4249d8ab877966ba,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3dc1574eb015909a8261ae0c23f1099838630229
8,Supply,564508.266331,0.99996363,17816156:101:0x915f3bb3870c6007293d5ccbdeac9f70198050df8b588c69312d34a258362582:237:237,1690844651,0x915f3bb3870c6007293d5ccbdeac9f70198050df8b588c69312d34a258362582,0x70644a67a01971c28395327ca9846e0247313bc9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x70644a67a01971c28395327ca9846e0247313bc9
9,Supply,383831.3618693535,0.99931303,17816150:113:0xfd9abf59f648a244fdbee7af9c70166bbf166ec76a1e3eb7cc389fcceb56d8cc:332:332,1690844579,0xfd9abf59f648a244fdbee7af9c70166bbf166ec76a1e3eb7cc389fcceb56d8cc,0x70644a67a01971c28395327ca9846e0247313bc9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,LUSD Stablecoin,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x70644a67a01971c28395327ca9846e0247313bc9
10,Supply,1658140.257342,0.99989,17816147:120:0xe0ba99e59310f0d9958d253a5b68ef3dd9f006312650c0b85295fb8258ce70ed:296:296,1690844543,0xe0ba99e59310f0d9958d253a5b68ef3dd9f006312650c0b85295fb8258ce70ed,0x70644a67a01971c28395327ca9846e0247313bc9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x70644a67a01971c28395327ca9846e0247313bc9
11,Supply,1014682.838059,0.99989,17816130:104:0x77d5fe5069ec4f3e4a199372a6ea1c23b37a2cebc8a0fafa5dae4c443c6d467d:376:376,1690844339,0x77d5fe5069ec4f3e4a199372a6ea1c23b37a2cebc8a0fafa5dae4c443c6d467d,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x5828eff23f92e582ddf4fbbc2900e7448e45bd6c
12,Supply,925.377004,0.99996363,17816113:125:0x4aaecdbb1c0c89b6a2083ff02dfce0b853aed4ba7e51586202d8a73ed9480fb7:282:282,1690844135,0x4aaecdbb1c0c89b6a2083ff02dfce0b853aed4ba7e51586202d8a73ed9480fb7,0x379ed372c94cae8b77dceb9987d7d6a04a31685d,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x379ed372c94cae8b77dceb9987d7d6a04a31685d
