,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,183.803919,0.99995132,18687681:42:0x98020de5588672af9674b7efe50aef79ca8e993a4068853878c308ab1f450d14:173:173,1701386759,0x98020de5588672af9674b7efe50aef79ca8e993a4068853878c308ab1f450d14,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd1b796562adb18c3baad955cd6537616d0b01203,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd1b796562adb18c3baad955cd6537616d0b01203
1,Repay,210690.0,3.31116555,18687662:149:0x7a9ac30e5d4222773c890356a9c480c3cf12cbb789dae8a2a8784bab87976faf:295:295,1701386531,0x7a9ac30e5d4222773c890356a9c480c3cf12cbb789dae8a2a8784bab87976faf,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xee82394b49374f10a2844a9f59353f84d5342ca0,18,Synthetix Network Token,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xee82394b49374f10a2844a9f59353f84d5342ca0
2,Repay,6250.296104,0.99995132,18687639:66:0x03630c0f81cb89cb68a4d0e216f1d83485c9e6db1009bf66790f7a0d6aa2f11c:209:209,1701386255,0x03630c0f81cb89cb68a4d0e216f1d83485c9e6db1009bf66790f7a0d6aa2f11c,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x45cec0d44e9f2e3294e6fca3a8ab877c1835c5da
3,Repay,6.329698672846232,1782.44,18687548:144:0x87e9073d3a24b70e52bf76080db05ff752a40871895100e3eb9c5740d4e10941:368:368,1701385151,0x87e9073d3a24b70e52bf76080db05ff752a40871895100e3eb9c5740d4e10941,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf3a363facad186d05bbd61cdb1ec354de13982e9,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf3a363facad186d05bbd61cdb1ec354de13982e9
4,Repay,337.2947384,0.0,18687492:69:0x06cdf9c97c72ca6eacacd73f50bfc80c1fc6b7c605ab996dfca38ab10ee08d5d:193:193,1701384467,0x06cdf9c97c72ca6eacacd73f50bfc80c1fc6b7c605ab996dfca38ab10ee08d5d,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x18a76fb4dc54bba7559e39b9cdc28632b97b5221,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x18a76fb4dc54bba7559e39b9cdc28632b97b5221
5,Repay,31.0,1782.44,18687042:86:0xab062469395e40db3bcdf586e8bf8f6c93213959814fe0f28446cfdc5cd49ffa:267:267,1701379043,0xab062469395e40db3bcdf586e8bf8f6c93213959814fe0f28446cfdc5cd49ffa,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0e119685190ca54b5bbf5e3504f447c5e40d2410
6,Repay,136043.184551,0.99995132,18686725:63:0x1282aba9b02512b271c732dd6a5f1c063b4e452f834e77b6538adf1fb27428e9:207:207,1701375215,0x1282aba9b02512b271c732dd6a5f1c063b4e452f834e77b6538adf1fb27428e9,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0e119685190ca54b5bbf5e3504f447c5e40d2410,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0e119685190ca54b5bbf5e3504f447c5e40d2410
7,Repay,5669.191967460322,27.10885632,18686685:102:0x0b9cbe821938fe761f06a92f5eb128bb04272bf402d59ac93b6f79e60e18a557:903:903,1701374735,0x0b9cbe821938fe761f06a92f5eb128bb04272bf402d59ac93b6f79e60e18a557,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb0000000aa4f00af1200c8b2befb6300853f0069,18,Rocket Pool Protocol,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0xb0000000aa4f00af1200c8b2befb6300853f0069
8,Repay,11441.243712912112,0.99489063,18686553:112:0xe811f3fa3c2e25a12e0f4130f53c7f67e2ad4e34c1ffc7ebe35d5fbda45ff3cf:316:316,1701373127,0xe811f3fa3c2e25a12e0f4130f53c7f67e2ad4e34c1ffc7ebe35d5fbda45ff3cf,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,18,LUSD Stablecoin,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xcf0afa96743819d52515bff99635a7978f2a856f
9,Repay,20065.390785966265,0.99489063,18686546:209:0x18d3c2dfd7eba0719dd8e70aa5683798a848a6c275fbb67247ae316ad34a1b28:498:498,1701373043,0x18d3c2dfd7eba0719dd8e70aa5683798a848a6c275fbb67247ae316ad34a1b28,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcf0afa96743819d52515bff99635a7978f2a856f,18,LUSD Stablecoin,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xcf0afa96743819d52515bff99635a7978f2a856f
10,Repay,30121.716424,0.99995132,18686451:139:0x13123fb4f6205ea3fc5c359ce068b3d8d828c0347e530f3a5f6818915dbc14a5:425:425,1701371891,0x13123fb4f6205ea3fc5c359ce068b3d8d828c0347e530f3a5f6818915dbc14a5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00d1660db4a44df031d0a4cc58b40d93e5571f20
