,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Supply,500.0,1.00014969,18251554:90:0x47d8ba239a5755c6d12b7b3aa4737417b8702a63d75f399c31e6b6cfd2e1df49:257:257,1696113479,0x47d8ba239a5755c6d12b7b3aa4737417b8702a63d75f399c31e6b6cfd2e1df49,0xda4c1eb3bf7197b4c25c31208e2c3464b3f78ac5,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xda4c1eb3bf7197b4c25c31208e2c3464b3f78ac5
1,Supply,4.17,1782.44,18251529:72:0x8ac2a5c6f0ee897e3a581729e52e00c19f67c2edbf63f3a00d1ca7ea57040361:939:939,1696113179,0x8ac2a5c6f0ee897e3a581729e52e00c19f67c2edbf63f3a00d1ca7ea57040361,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0bf93ea5a1fa4ce3dd22c7ffd314462d3869777f
2,Supply,0.01,1782.44,18251487:101:0x0a5d9c5dc6c9465f8811c62f7b84ed46896feb98896f958d5ff999253a25278f:296:296,1696112675,0x0a5d9c5dc6c9465f8811c62f7b84ed46896feb98896f958d5ff999253a25278f,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x79ea35b44ab7210b469e906f4ee7bdd27dea65b3
3,Supply,1.6,1782.44,18251425:146:0x538898215c50867c44143f38e61a8ba053caf49f1dc8248d97680e45f85dc6c7:281:281,1696111931,0x538898215c50867c44143f38e61a8ba053caf49f1dc8248d97680e45f85dc6c7,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0ca7e7e5745bd457f5ed7265ff2cd1c8208575e1
4,Supply,0.45,0.0,18251424:53:0x6f87840098cd1e3cb687fe976c1481029b3c256874314dcacd445aa4d8fa3835:94:94,1696111919,0x6f87840098cd1e3cb687fe976c1481029b3c256874314dcacd445aa4d8fa3835,0x6a68edc7013e9afceb3e3fd072f95ec717acd290,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6a68edc7013e9afceb3e3fd072f95ec717acd290
5,Supply,209.0,1782.44,18251355:104:0x6e471fbf51a52bb37ac19ce7b692e5eae073cdf15ef4c0626fa95070e375a4e8:187:187,1696111079,0x6e471fbf51a52bb37ac19ce7b692e5eae073cdf15ef4c0626fa95070e375a4e8,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6e96a8f5493d55c3a5cdbf2b2d8e049f812a929a
6,Supply,0.0228856310042029,1782.44,18251273:20:0x6b75a3c2c99fd537e56807c17f4c40220f7dd9b4262abcdbc4acadaa883f7ce7:265:265,1696110095,0x6b75a3c2c99fd537e56807c17f4c40220f7dd9b4262abcdbc4acadaa883f7ce7,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfa23a76a864b8108a8b04035e9eee8c4c682d11b
7,Supply,3.5932346449801584,0.0,18251254:20:0xff92a38e487330ad1aa5daab36e0381d654a3387255049fb2ba1c0e55c3a5c3b:89:89,1696109867,0xff92a38e487330ad1aa5daab36e0381d654a3387255049fb2ba1c0e55c3a5c3b,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xfa23a76a864b8108a8b04035e9eee8c4c682d11b
8,Supply,149.23017502635292,1782.44,18251231:0:0x09405a7fbe24c2163903bc89f369768278a40b59b2bd57a3ad3ecbed945ca0b1:5:5,1696109591,0x09405a7fbe24c2163903bc89f369768278a40b59b2bd57a3ad3ecbed945ca0b1,0x0000cd00001700b10049dfc947103e00e1c62683,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000cd00001700b10049dfc947103e00e1c62683
9,Supply,0.10125428,0.0,18251211:104:0xfe8381a93890567858536b40510ce1d021ef271b8c5974245f23c6e57b46649d:288:288,1696109351,0xfe8381a93890567858536b40510ce1d021ef271b8c5974245f23c6e57b46649d,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x64ea4455dd8cc3e3912f87a6c09caee8f04a11da
10,Supply,69.59362951560269,6.32194,18251211:104:0xfe8381a93890567858536b40510ce1d021ef271b8c5974245f23c6e57b46649d:269:269,1696109351,0xfe8381a93890567858536b40510ce1d021ef271b8c5974245f23c6e57b46649d,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x64ea4455dd8cc3e3912f87a6c09caee8f04a11da
