,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,1.00005061,0.0700347480521858,1782.44,19987805:153:0x46da55ba4b1e15326cd053e960120c79cb6148998d4e023ad713fbf7cf3a7b87:409:409,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,250.718553,1717134239,0x46da55ba4b1e15326cd053e960120c79cb6148998d4e023ad713fbf7cf3a7b87,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xab2ffb05d5c309b6f90212f380dab8b2c71b9b6c
1,LiquidationCall,0.99993864,0.139821746028696,1782.44,19981010:15:0x733d9229cef59dd826f435cfdbd2e8c997bd9d0b77c73d00d159d5ad14d38280:102:102,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,501.241293,1717052135,0x733d9229cef59dd826f435cfdbd2e8c997bd9d0b77c73d00d159d5ad14d38280,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xab2ffb05d5c309b6f90212f380dab8b2c71b9b6c
2,LiquidationCall,0.99993864,0.2792087871328965,1782.44,19980853:3:0xe3fa626863ca273badb26f23d1f1f1e94f4bf73c976aa0318898a124e503ea59:28:28,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,1002.577648,1717050251,0xe3fa626863ca273badb26f23d1f1f1e94f4bf73c976aa0318898a124e503ea59,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xab2ffb05d5c309b6f90212f380dab8b2c71b9b6c
3,LiquidationCall,0.99993864,0.554665464437355,1782.44,19980710:1:0xd064b751adb13e1d524e6797b58db7fb08e0d07548a804c4b76f8e87b202ec88:17:17,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,2005.1458,1717048535,0xd064b751adb13e1d524e6797b58db7fb08e0d07548a804c4b76f8e87b202ec88,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xab2ffb05d5c309b6f90212f380dab8b2c71b9b6c
4,LiquidationCall,1.00000004,0.0783292761238212,1782.44,19971755:38:0x441e4775bc59d25afd0e3fa36686eb1b34b2e355f07cdf31bfcf70dd4996e8df:256:256,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,289.25314,1716940235,0x441e4775bc59d25afd0e3fa36686eb1b34b2e355f07cdf31bfcf70dd4996e8df,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3602302b946044bccede79f689aa2ca505852841
5,LiquidationCall,0.99999585,17.634410848285725,1782.44,19965200:1:0x4c904b71ac5cf80281328ef3397324c812ff25fd84a4f342a5e028759cbb003f:17:17,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,64892.793535,1716861119,0x4c904b71ac5cf80281328ef3397324c812ff25fd84a4f342a5e028759cbb003f,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x92e1cad3eb68ddd84d424f971502e1889374c71f
6,LiquidationCall,0.99995898,0.00653538,0.0,19956981:1:0xf5360593522e97147daa530a8020ad8b1b30bf8563113e9cf8478979563a15e1:24:24,0xb4b50bfa4c4c90dd25a4cbe695f8124d24ac6474,428.455917,1716761867,0xf5360593522e97147daa530a8020ad8b1b30bf8563113e9cf8478979563a15e1,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x15db641f168590e9d1e562c55d20762d48132482
7,LiquidationCall,27.763332,0.1512141359632314,1782.44,19955147:18:0xee5e244d53e8db3e6e613b54107cf4d22dd164c8bf0dc97312147703988117a1:170:170,0x167f6e958a1a082e33c75fab66bd511016e51340,20.009477040735373,1716739739,0xee5e244d53e8db3e6e613b54107cf4d22dd164c8bf0dc97312147703988117a1,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Ethereum Name Service,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xe5c0c893f318acbbb5ac5e5a28ec0fe609e711a0
8,LiquidationCall,0.0,287.31606,0.99995,19951185:1:0x9c99e3fd87188316a5e18fdf057e374a8eb5fab0db5df8dce219b2b5c6b6bc3b:33:33,0xb4b50bfa4c4c90dd25a4cbe695f8124d24ac6474,0.0635557537536955,1716691907,0x9c99e3fd87188316a5e18fdf057e374a8eb5fab0db5df8dce219b2b5c6b6bc3b,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x619306b128dfc054f0ba22408e7b59a98ca630d8
9,LiquidationCall,0.99995,0.033521596219582,1782.44,19950729:508:0xffa9791a06a33d4006be3950eb58958f1e33e4ade08db018136458fd1eb4867f:639:639,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,120.231457,1716686423,0xffa9791a06a33d4006be3950eb58958f1e33e4ade08db018136458fd1eb4867f,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x64df2913e35fd62461fc6c4bc9084b6553f32a0a
10,LiquidationCall,0.9999982,0.01306601,0.0,19945235:1:0xec836df4c280e7a58e310818f2e33b6fa28ee51510a5a120f6c08db0236729d0:17:17,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,857.646109,1716620135,0xec836df4c280e7a58e310818f2e33b6fa28ee51510a5a120f6c08db0236729d0,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x15db641f168590e9d1e562c55d20762d48132482
11,LiquidationCall,0.9999982,0.02608865,0.0,19944346:2:0x3876bfb6cddfbc4479382d901042f5bf125854d86c42b21cedf60ac6e349660f:21:21,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,1715.240928,1716609407,0x3876bfb6cddfbc4479382d901042f5bf125854d86c42b21cedf60ac6e349660f,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x15db641f168590e9d1e562c55d20762d48132482
12,LiquidationCall,5.01596049,0.2179042369979415,1782.44,19943890:23:0xa3808fe5b791f449436b91e2743400be06552049cda7cf9bc64d924c3f7b0bd9:142:142,0x167f6e958a1a082e33c75fab66bd511016e51340,73.02216482006422,1716603851,0xa3808fe5b791f449436b91e2743400be06552049cda7cf9bc64d924c3f7b0bd9,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Uniswap,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xe5c0c893f318acbbb5ac5e5a28ec0fe609e711a0
13,LiquidationCall,0.999992,0.1585592974296426,1782.44,19935697:11:0xd50eef9ca778948b3736b86e8f1506ef21d6e7e4c69bba6e467d10481bb2f953:70:70,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,577.830968,1716504923,0xd50eef9ca778948b3736b86e8f1506ef21d6e7e4c69bba6e467d10481bb2f953,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3602302b946044bccede79f689aa2ca505852841
14,LiquidationCall,0.999992,0.3165152501150032,1782.44,19935504:2:0x8f8deace623042bac271a457b148c62b17998953875143c005a86eaf1dd9d0b6:24:24,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,1155.644284,1716502583,0x8f8deace623042bac271a457b148c62b17998953875143c005a86eaf1dd9d0b6,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3602302b946044bccede79f689aa2ca505852841
15,LiquidationCall,0.999992,0.6357566085362073,1782.44,19935322:9:0xdc8c4ae4faffb05d77eb65041744998e2a685efcc7f7f97260eb11499cb04e81:112:112,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,2311.274351,1716500387,0xdc8c4ae4faffb05d77eb65041744998e2a685efcc7f7f97260eb11499cb04e81,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3602302b946044bccede79f689aa2ca505852841
