,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,0.1664443352855993,30.517,20207897:2:0x305f3f5e207b41b934ceddb95495c64dc7da7c6011d43fe8d42291cf00bd3574:58:58,1719791387,0x305f3f5e207b41b934ceddb95495c64dc7da7c6011d43fe8d42291cf00bd3574,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,18,Ethereum Name Service,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0x5b85b47670778b204041d6457db8b5f5d36fa97a
1,Repay,5000.0,0.9991,20207897:2:0x305f3f5e207b41b934ceddb95495c64dc7da7c6011d43fe8d42291cf00bd3574:46:46,1719791387,0x305f3f5e207b41b934ceddb95495c64dc7da7c6011d43fe8d42291cf00bd3574,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,6,PayPal USD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0x5b85b47670778b204041d6457db8b5f5d36fa97a
2,Repay,2.0000935436437346,1782.44,20207879:169:0x306ca8141f5bb837a75974b642fa246c42a039202825464264570f3f37fc81ff:310:310,1719791171,0x306ca8141f5bb837a75974b642fa246c42a039202825464264570f3f37fc81ff,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x44b637bb3d2d49da121057c194dfa2f4a3df7c83
3,Repay,163271.185649,0.99815465,20207847:33:0x186c34f6f30bee105b1892a90b7bb805ffa76aff051129880600104add79622a:136:136,1719790787,0x186c34f6f30bee105b1892a90b7bb805ffa76aff051129880600104add79622a,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6abd15c7823dd9bff13093f2fe708ec96d92c423,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x6abd15c7823dd9bff13093f2fe708ec96d92c423
4,Repay,95.81554349431532,0.0,20207821:88:0xb8e1bc9ff43b01fe1d478db2c8420276e4b0f7e201a545d22f4960e52ee57d4d:259:259,1719790475,0xb8e1bc9ff43b01fe1d478db2c8420276e4b0f7e201a545d22f4960e52ee57d4d,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4533079d1707d89715f05ae3026a43e02cb21f1e,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x4533079d1707d89715f05ae3026a43e02cb21f1e
5,Repay,18448.445972,0.99815465,20207819:51:0xefd01efc15fa9826a0a894c326244f928556c5bc8601b77d54fb7bbaf4c47c29:250:250,1719790451,0xefd01efc15fa9826a0a894c326244f928556c5bc8601b77d54fb7bbaf4c47c29,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf368d43f148e1803ec793670183b0ca6a07d3898,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf368d43f148e1803ec793670183b0ca6a07d3898
6,Repay,0.02,0.0,20207808:80:0x70774aa7153c560c15a2a457ea7b79ae3e62c57e1d38306e046bbdbf29c7955b:294:294,1719790319,0x70774aa7153c560c15a2a457ea7b79ae3e62c57e1d38306e046bbdbf29c7955b,True,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x85e3db2cd8966bc061eb86655725f536514e1bfd,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x85e3db2cd8966bc061eb86655725f536514e1bfd
7,Repay,99792.442249,0.99815465,20207698:36:0x7098ee5ab3d64ca0f425a5bced50ec4628cc990abbaa40607aff0e011d6410a8:244:244,1719788987,0x7098ee5ab3d64ca0f425a5bced50ec4628cc990abbaa40607aff0e011d6410a8,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf368d43f148e1803ec793670183b0ca6a07d3898,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf368d43f148e1803ec793670183b0ca6a07d3898
8,Repay,78076.966962,0.99987724,20207692:91:0x7bf7c36b11c2996e25ae298bb043551bf871298f662e7611a8ace0637f13868e:286:286,1719788915,0x7bf7c36b11c2996e25ae298bb043551bf871298f662e7611a8ace0637f13868e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf368d43f148e1803ec793670183b0ca6a07d3898,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf368d43f148e1803ec793670183b0ca6a07d3898
9,Repay,1724480.043636,0.99815465,20207663:4:0xd3f383edab1703830808bf31055ccc2179321184a7b633b2c496cd6fb1ca0379:42:42,1719788567,0xd3f383edab1703830808bf31055ccc2179321184a7b633b2c496cd6fb1ca0379,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x00000000032962b51589768828ad878876299e14,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x00000000032962b51589768828ad878876299e14
