,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Borrow,4750.0,1.00003367,17162232:95:0x79849bfd0c66aed1bbbcd725fbc93c8f0abbd34709fd9ea26fd9b809cf656154:261:261,1682898527,0x79849bfd0c66aed1bbbcd725fbc93c8f0abbd34709fd9ea26fd9b809cf656154,0x8c488f376fb9a646c69cc76c8de5983d88ccdb06,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8c488f376fb9a646c69cc76c8de5983d88ccdb06
1,Borrow,6000.0,1.00040591,17162145:111:0xa584e9caed8573f1feb9ddf6431f21cf17f681f437c73bcc59d174258b8102ec:325:325,1682897459,0xa584e9caed8573f1feb9ddf6431f21cf17f681f437c73bcc59d174258b8102ec,0x99329e25ba4f6316501cf0fc3bbd0c553002f8cf,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x99329e25ba4f6316501cf0fc3bbd0c553002f8cf
2,Borrow,8000.0,1.00003367,17161924:102:0x671b954063bb16ca29f966bc23c478a070d5aa244dacf0621df45d5c52f5feb4:171:171,1682894795,0x671b954063bb16ca29f966bc23c478a070d5aa244dacf0621df45d5c52f5feb4,0x7f29d515a5320a9dd5eb641bc3c2a6a1f2bfd3d9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7f29d515a5320a9dd5eb641bc3c2a6a1f2bfd3d9
3,Borrow,120000.0,1.00040591,17161902:73:0x9b398007c2e0e1a6e0e27969e99bf17aa0222a0d1dacaa036395480ac3eebee9:148:148,1682894531,0x9b398007c2e0e1a6e0e27969e99bf17aa0222a0d1dacaa036395480ac3eebee9,0xf6ac93c5bf408a6330a4572df31dad61985d8049,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf6ac93c5bf408a6330a4572df31dad61985d8049
4,Borrow,3438.665423,1.00003367,17161897:160:0xd15da0255218d31b6da277913d33b66b2729b12c3f83ed498b21066e83367466:557:557,1682894471,0xd15da0255218d31b6da277913d33b66b2729b12c3f83ed498b21066e83367466,0x7a0b7c6bd041a3557743426135153a4a9d8e6eb6,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7a0b7c6bd041a3557743426135153a4a9d8e6eb6
5,Borrow,5065.769234,1.00003367,17161888:108:0x8697873b23bf937a33e1f0be09834fa635d9ac0eea6a448dd7b42ddd78d4a4d1:192:192,1682894363,0x8697873b23bf937a33e1f0be09834fa635d9ac0eea6a448dd7b42ddd78d4a4d1,0x7a0b7c6bd041a3557743426135153a4a9d8e6eb6,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7a0b7c6bd041a3557743426135153a4a9d8e6eb6
6,Borrow,1.0,1895.7611,17161883:86:0x7e59761032806234fc177a1dcf726a3db4476277916fd7394ca3d61b0058ad13:209:209,1682894303,0x7e59761032806234fc177a1dcf726a3db4476277916fd7394ca3d61b0058ad13,0xe340d240274373e991bfbc8a5b40e57a9bcb23f5,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe340d240274373e991bfbc8a5b40e57a9bcb23f5
7,Borrow,30000.0,0.99985,17161494:34:0x9efa47577773957c0d3d765b721e65699f400bf3cf0575725d85117bcd0b3d46:162:162,1682889587,0x9efa47577773957c0d3d765b721e65699f400bf3cf0575725d85117bcd0b3d46,0x21bfb456362763f0bf7eb8e6d71e6bbe4c584e12,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x21bfb456362763f0bf7eb8e6d71e6bbe4c584e12
8,Borrow,5000.0,0.99985,17161486:150:0x85d1cb1a1c2f16d260cb89bb5c2fff23f44b36119b5741526a7d575f2e0b0431:473:473,1682889491,0x85d1cb1a1c2f16d260cb89bb5c2fff23f44b36119b5741526a7d575f2e0b0431,0x01af1720e89db7264476c7e8d86844952fc2feba,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x01af1720e89db7264476c7e8d86844952fc2feba
9,Borrow,20000.0,1.00040591,17160955:102:0x4faa5d03126ab195780d23d93a7b3ddcda225a9f7be0ecd473c531de444523ec:218:218,1682883059,0x4faa5d03126ab195780d23d93a7b3ddcda225a9f7be0ecd473c531de444523ec,0xe38c63e23798b6894d98266e6ddbd0cbd5a6760a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe38c63e23798b6894d98266e6ddbd0cbd5a6760a
10,Borrow,49660.0,1.00003367,17160395:83:0xc6313ec699886aaa893463237e3eeec8359b31aaf40b8157dca47bf4ecc9e2c4:220:220,1682876231,0xc6313ec699886aaa893463237e3eeec8359b31aaf40b8157dca47bf4ecc9e2c4,0x78376289d3d525739a915f7d00373bc7b3abea2d,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x78376289d3d525739a915f7d00373bc7b3abea2d
11,Borrow,30000.0,0.99992,17160382:114:0x1eee248b051ff2205d1e767f8f162408c951bbfbf98644085ac3234748b22308:199:199,1682876075,0x1eee248b051ff2205d1e767f8f162408c951bbfbf98644085ac3234748b22308,0xdd5a10909909991ff6f8875fdf79724508308e60,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xdd5a10909909991ff6f8875fdf79724508308e60
12,Borrow,20.0,7.2669,17160359:255:0x48f652466b07bda69e2185f6c4336e82067de384dd912f968878b05d1ebfddf1:461:461,1682875787,0x48f652466b07bda69e2185f6c4336e82067de384dd912f968878b05d1ebfddf1,0x82c63de74a0a2fe875ed643011562f07c7ef65fa,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x82c63de74a0a2fe875ed643011562f07c7ef65fa
13,Borrow,24000.0,0.99992,17160336:184:0xe7a14ef1fb6f43675e928dc70a730df600c96a4c84a7e2eef9bc8ea2fe2d54d2:348:348,1682875499,0xe7a14ef1fb6f43675e928dc70a730df600c96a4c84a7e2eef9bc8ea2fe2d54d2,0x6c69a7ac85de35da20c908bcb9209726176d5ba8,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c69a7ac85de35da20c908bcb9209726176d5ba8
14,Borrow,33493.0,1.00003367,17160321:154:0xe40e141c62a7a069aafa99a30647cd7fff51c85ddf67410d0967ee2c962ba200:434:434,1682875319,0xe40e141c62a7a069aafa99a30647cd7fff51c85ddf67410d0967ee2c962ba200,0x862f26238d773fde4e29156f3bb7cf58ea4cd1af,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x862f26238d773fde4e29156f3bb7cf58ea4cd1af
15,Borrow,90.0,0.0,17160010:146:0x7a4c6c988ea09f25e0c81daeaf3d2e0292c7f124d05c0d606b92e6548c146500:294:294,1682871563,0x7a4c6c988ea09f25e0c81daeaf3d2e0292c7f124d05c0d606b92e6548c146500,0xefc9b8e8fcd4ace39bca9e999fde1bf73a961385,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xefc9b8e8fcd4ace39bca9e999fde1bf73a961385
16,Borrow,15000.0,1.0009412,17159741:205:0x06efd90d838ab283ed83ecb6dc625068fcd4577c90f825498a4bedba15d5ad92:307:307,1682868323,0x06efd90d838ab283ed83ecb6dc625068fcd4577c90f825498a4bedba15d5ad92,0x4196c40de33062ce03070f058922baa99b28157b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4196c40de33062ce03070f058922baa99b28157b
17,Borrow,30.0,1918.357914,17159699:115:0x83724ef922e6a6bec44f5c70c8ee912cfd786acb69d3a9724e0139868f19b1c0:280:280,1682867819,0x83724ef922e6a6bec44f5c70c8ee912cfd786acb69d3a9724e0139868f19b1c0,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb82e12d1da436611c5c94d535c3a40f5fb3f35ab
18,Borrow,40000.0,1.00003367,17159597:68:0xf754ec006b3d0e26c4787e015e2fe7fe312c707e1f98d5d0f7978fc878f66092:181:181,1682866583,0xf754ec006b3d0e26c4787e015e2fe7fe312c707e1f98d5d0f7978fc878f66092,0x1c446ba9fea8b6fa251ec5d4e271922c47b1e21c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1c446ba9fea8b6fa251ec5d4e271922c47b1e21c
