,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,50026.034464,0.99986129,16729855:191:0x018e48141cfe5699b76ead4d967439b5ca3691085706157c748a893eda2ced89:395:395,1677626159,0x018e48141cfe5699b76ead4d967439b5ca3691085706157c748a893eda2ced89,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xca216800bb9c5dc0b101cb693fd9240be3efa1de,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xca216800bb9c5dc0b101cb693fd9240be3efa1de
1,Repay,250.2400535154951,0.9997,16729615:124:0x60cb88d19aaeecd395050e4edf71ccb3ab05829c7936af91a5c37791353f5f9f:207:207,1677623243,0x60cb88d19aaeecd395050e4edf71ccb3ab05829c7936af91a5c37791353f5f9f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4869b37a1bc52d0a97ad78a0eb3497486f2cf026,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x4869b37a1bc52d0a97ad78a0eb3497486f2cf026
2,Repay,20002.274026,0.99986129,16729526:94:0xc38e8950124a655d6367a5748dc33e48490277c74d0d54e6f80cdfa702c3ecf3:290:290,1677622163,0xc38e8950124a655d6367a5748dc33e48490277c74d0d54e6f80cdfa702c3ecf3,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x94ee11855595a6a355c93eb938b87b08b13b57b7,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x94ee11855595a6a355c93eb938b87b08b13b57b7
3,Repay,11957.87713,0.99986129,16729498:103:0xf76a048ca71cd1b897d94e8eccbfda610cd20b4b3212a681eb3900f785e12db0:358:358,1677621827,0xf76a048ca71cd1b897d94e8eccbfda610cd20b4b3212a681eb3900f785e12db0,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1809f186d680f239420b56948c58f8dbbcdf1e18,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x69d52023178740a87b7fa05c9b8921791a4dc0ca
4,Repay,43.306007855823225,1613.05208,16729339:86:0xeb5e9d9eaa50cb2208680f6d996b57bd462b59dd3a98359f3bec4991b96739b7:175:175,1677619895,0xeb5e9d9eaa50cb2208680f6d996b57bd462b59dd3a98359f3bec4991b96739b7,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5efb1c0ba60ee295056c6ee112491584c31d2a33
5,Repay,0.2495509781884944,1613.05208,16729331:112:0x74f2f8b0b0fc04ef76ee2ac378e2eb5b1636fb916bae2597af446706b98ddf88:283:283,1677619799,0x74f2f8b0b0fc04ef76ee2ac378e2eb5b1636fb916bae2597af446706b98ddf88,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5efb1c0ba60ee295056c6ee112491584c31d2a33
6,Repay,600.115564,1.0001,16729184:114:0xc0a4ade69ed84bdffff5f4258bf9d0675dca9e7769904dcdea469521ca64639e:219:219,1677617999,0xc0a4ade69ed84bdffff5f4258bf9d0675dca9e7769904dcdea469521ca64639e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xddd7148286c3df9fa0d5499d55f341179795aeb0,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xddd7148286c3df9fa0d5499d55f341179795aeb0
7,Repay,1432.530407,0.99986129,16728496:96:0x4235dd7a415351c6288d6e07d158eaa89b5299e864483bb37894077d602def7f:170:170,1677609599,0x4235dd7a415351c6288d6e07d158eaa89b5299e864483bb37894077d602def7f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1b4f9f9388e47bbe635fd80e88df4f8414c8f9f1,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1b4f9f9388e47bbe635fd80e88df4f8414c8f9f1
8,Repay,10535.003554,0.99986129,16727999:105:0x56d16dc6b776958c3f6cff695d4fab12b8d777d38a4e7752f2d3ac97a1db5d69:274:274,1677603563,0x56d16dc6b776958c3f6cff695d4fab12b8d777d38a4e7752f2d3ac97a1db5d69,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x00bdeecd2d5b168b0c3ca345d8e3c1b474a379c8,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00bdeecd2d5b168b0c3ca345d8e3c1b474a379c8
9,Repay,441.230653,0.99986129,16727259:181:0xf398f9857db5cc7652a7c173b64e5793fe9e5e3d7c17e4c90eecf5aa1417b98e:352:352,1677594587,0xf398f9857db5cc7652a7c173b64e5793fe9e5e3d7c17e4c90eecf5aa1417b98e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa8576714e7499828a347f28468fc9324d080f5a6,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa8576714e7499828a347f28468fc9324d080f5a6
