,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,947209.279155,1.00016,19557263:2:0x131b723e9c67327db05bea153d8c900f96a7613de0d1736f17f03ca14ad63caa:41:41,1711929299,0x131b723e9c67327db05bea153d8c900f96a7613de0d1736f17f03ca14ad63caa,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3ecb56d64ed363a2114aa915eb3d9f1ef774b7f8
1,Repay,45651.06701752856,1.00011,19557212:125:0x0a776786358bec7a078044a527071b9484fb1e416cf79a8530e20997e5bb5a05:332:332,1711928675,0x0a776786358bec7a078044a527071b9484fb1e416cf79a8530e20997e5bb5a05,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x597568694fe6ee1b701ec8578bd57102c9a29abd,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x597568694fe6ee1b701ec8578bd57102c9a29abd
2,Repay,8284.536228353481,1.00011,19557192:136:0x17486b0457e6445180635f3a1a66635b847238672fa7e4a3b3fe7f9ca8c901c8:220:220,1711928423,0x17486b0457e6445180635f3a1a66635b847238672fa7e4a3b3fe7f9ca8c901c8,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xc25e9956c762f68ec6be77faa3c8da670f282a1d
3,Repay,2000000.0,1.00016,19557130:5:0x8c5d634195a4cd26b4214def2bf5d267cce2c8c20f2718476e4e45c559ceb268:59:59,1711927679,0x8c5d634195a4cd26b4214def2bf5d267cce2c8c20f2718476e4e45c559ceb268,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa76b6a7aa1b4501e6edcb29898e1ce4b9784e81c
4,Repay,2000000.0,1.00016,19556947:3:0x9609309e55f5ca370128690774002e03a7aa3a3bd2e9aac3e838be7784f8d040:52:52,1711925471,0x9609309e55f5ca370128690774002e03a7aa3a3bd2e9aac3e838be7784f8d040,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa76b6a7aa1b4501e6edcb29898e1ce4b9784e81c
5,Repay,75000.0,1.00016,19556906:126:0xddd18c584fea6474f94bacb08663160c8cbb24f123504a2c890d5142e000e6d1:442:442,1711924979,0xddd18c584fea6474f94bacb08663160c8cbb24f123504a2c890d5142e000e6d1,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xeb2e30eadff5ef0b66edc1c8cfad0fbb623f6c61,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xeb2e30eadff5ef0b66edc1c8cfad0fbb623f6c61
6,Repay,27901.0,0.999972,19556900:63:0x3720bd9cfd6d6dc7caf91b76883fa3e2759b1ff8cf106259ce7ca96526ccca59:232:232,1711924907,0x3720bd9cfd6d6dc7caf91b76883fa3e2759b1ff8cf106259ce7ca96526ccca59,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4077bfb7f7e08a80cbcf278df6c56c74460ca610,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4077bfb7f7e08a80cbcf278df6c56c74460ca610
7,Repay,2430.294253161962,6.32194,19556894:9:0xd176a4065c535e9875a4c559def55beb2e2985710c0870ace16839c83b17b947:59:59,1711924823,0xd176a4065c535e9875a4c559def55beb2e2985710c0870ace16839c83b17b947,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x33c1b770f81b0858cc4c73abb7e1ab216bb33c0e,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x33c1b770f81b0858cc4c73abb7e1ab216bb33c0e
8,Repay,70240.2437,0.999972,19556852:82:0xe257815919512fa3bca29d585d253127bae5779e34b8d760ec39983390f4e798:216:216,1711924319,0xe257815919512fa3bca29d585d253127bae5779e34b8d760ec39983390f4e798,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8542bfa8f543743c7c382e95d95c235b8458aac1,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8542bfa8f543743c7c382e95d95c235b8458aac1
9,Repay,135.6897062498541,0.0,19556771:5:0x56cfcb2f9933e49f0313bda42f365c3876bcfbed85ff7a6e91b3dfe677dd9957:146:146,1711923335,0x56cfcb2f9933e49f0313bda42f365c3876bcfbed85ff7a6e91b3dfe677dd9957,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb03feb49877a85925f15b42388f22512976ed54d,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb03feb49877a85925f15b42388f22512976ed54d
10,Repay,4632.604217,0.999972,19556753:119:0x5fbd9d2744238f0b92c13dccf91eeafd1787d450647ce7e504e907f948a4a017:276:276,1711923119,0x5fbd9d2744238f0b92c13dccf91eeafd1787d450647ce7e504e907f948a4a017,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcf60089b9e4ca657a3563149071dd62653f6d701,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcf60089b9e4ca657a3563149071dd62653f6d701
11,Repay,126.86049822509734,0.0,19556678:2:0xc9d9bfd94dfe3f4a215471f3f465e77c63195485442ad04689b3d019e1ac6e84:41:41,1711922219,0xc9d9bfd94dfe3f4a215471f3f465e77c63195485442ad04689b3d019e1ac6e84,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa6381631e0634e97e23a80a3c57f9582aa959e16,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0xa6381631e0634e97e23a80a3c57f9582aa959e16
12,Repay,15909.417823652866,1.00011,19556657:58:0xcb504a74c931ad3b7c3d677b64ee3f9910a7f548e62edcc9c43f4f14eb121dcb:178:178,1711921955,0xcb504a74c931ad3b7c3d677b64ee3f9910a7f548e62edcc9c43f4f14eb121dcb,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd457429b1d322f4e9bb072e3e7bb77feed3d1816,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xd457429b1d322f4e9bb072e3e7bb77feed3d1816
