,action,amount,assetPriceUSD,id,timestamp,txHash,pool,reserve_decimals,reserve_name,underlying_asset,to_id,user_id
0,RedeemUnderlying,5427.320157610286,1782.44,19129888:2:0xa6ea542df8364d42870d639b9440e13fbf1f53becbcff4b2315302ccb8fa212c:94:94,1706745599,0xa6ea542df8364d42870d639b9440e13fbf1f53becbcff4b2315302ccb8fa212c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000032962b51589768828ad878876299e14,0x00000000032962b51589768828ad878876299e14
1,RedeemUnderlying,1090917.389302,1.00009161,19129888:2:0xa6ea542df8364d42870d639b9440e13fbf1f53becbcff4b2315302ccb8fa212c:76:76,1706745599,0xa6ea542df8364d42870d639b9440e13fbf1f53becbcff4b2315302ccb8fa212c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000032962b51589768828ad878876299e14,0x00000000032962b51589768828ad878876299e14
2,RedeemUnderlying,5000.0,1782.44,19129888:0:0xf8163c3d5ba77186ad4c6c93c4f3f92a88adb1b55cd0da34de2a44d33d4e20bd:31:31,1706745599,0xf8163c3d5ba77186ad4c6c93c4f3f92a88adb1b55cd0da34de2a44d33d4e20bd,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000032962b51589768828ad878876299e14,0x00000000032962b51589768828ad878876299e14
3,RedeemUnderlying,44.53278603664466,1782.44,19129834:2:0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc:96:96,1706744939,0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
4,RedeemUnderlying,100000000.0,1.00011,19129834:2:0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc:90:90,1706744939,0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
5,RedeemUnderlying,206.64013122516096,1782.44,19129834:2:0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc:72:72,1706744939,0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
6,RedeemUnderlying,100000000.0,1.00011,19129834:0:0xde9d8ecd9a3eea4e0f136e2b221fd3578f41e8d1a217e2210b96ed47ef506edd:37:37,1706744939,0xde9d8ecd9a3eea4e0f136e2b221fd3578f41e8d1a217e2210b96ed47ef506edd,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
7,RedeemUnderlying,406.3957537491235,1782.44,19129816:2:0xf9a71909949729d8de4dce86ece6ecbed2379caf7afc38b4d47c6c19a4ab541a:43:43,1706744723,0xf9a71909949729d8de4dce86ece6ecbed2379caf7afc38b4d47c6c19a4ab541a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa6381631e0634e97e23a80a3c57f9582aa959e16,0xa6381631e0634e97e23a80a3c57f9582aa959e16
8,RedeemUnderlying,8.075425118347207,0.0,19129722:305:0x2af46b24a6d4af931a70b83bd3ce4c4ecec2fd2e7c107123df057f53d2970b6f:514:514,1706743571,0x2af46b24a6d4af931a70b83bd3ce4c4ecec2fd2e7c107123df057f53d2970b6f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
9,RedeemUnderlying,102200.375448,1.00009161,19129691:259:0x334e4c3487140418673ebb89b43dc537e1281c2c06d1731657704a47251c49f2:444:444,1706743187,0x334e4c3487140418673ebb89b43dc537e1281c2c06d1731657704a47251c49f2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeed684b334635001aba46d6918a750531c582310,0xeed684b334635001aba46d6918a750531c582310
