,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Borrow,600.0,0.99951805,19557271:97:0x814968caf9cadea16945ad79fe630d5170d37454314d6e4eec36b0d79f1b1e32:201:201,1711929395,0x814968caf9cadea16945ad79fe630d5170d37454314d6e4eec36b0d79f1b1e32,0xe19f57d6935ccc76549b436085783d796272beb0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,PayPal USD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0xe19f57d6935ccc76549b436085783d796272beb0
1,Borrow,0.5,1.00011,19557271:141:0x8a373be387820bdfaccafdd011e93e95f9dfdab43e4376e92c3cf02fe7aa5c3d:353:353,1711929395,0x8a373be387820bdfaccafdd011e93e95f9dfdab43e4376e92c3cf02fe7aa5c3d,0x2dfe1a5a0074e05314cb9a3f67898a78dea9fc9f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x2dfe1a5a0074e05314cb9a3f67898a78dea9fc9f
2,Borrow,3000.0,0.999972,19557268:103:0x37e6996434e54ed7b627bce69de08a825f8c3701f96470555b61ce87819867ce:375:375,1711929359,0x37e6996434e54ed7b627bce69de08a825f8c3701f96470555b61ce87819867ce,0x3e15769f63c348ac1c8b4050c4e967add71bd3e4,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3e15769f63c348ac1c8b4050c4e967add71bd3e4
3,Borrow,50000.0,0.69500963,19557235:59:0xcf863fc6f3435690f95853cec7a70225840bf71ca8bf69a611af7360b78353a7:123:123,1711928963,0xcf863fc6f3435690f95853cec7a70225840bf71ca8bf69a611af7360b78353a7,0x80e6c4918ce508c08f7e4298f64464044cf79db7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Curve DAO Token,0xd533a949740bb3306d119cc777fa900ba034cd52,0x80e6c4918ce508c08f7e4298f64464044cf79db7
4,Borrow,30000.0,1.00016,19557222:108:0xd8eb97d7ff7779bde24881c67d481ebc69122f92027c790e6e8b4ac65d866fb8:229:229,1711928807,0xd8eb97d7ff7779bde24881c67d481ebc69122f92027c790e6e8b4ac65d866fb8,0x0f4e5f023772c793a4275118b66c445de108e516,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f4e5f023772c793a4275118b66c445de108e516
5,Borrow,500000.0,0.999972,19557162:90:0x5e62b3a4252a1a0371460c52baf74be4c78d120a31a9f0862884ec17e0b88b3b:255:255,1711928063,0x5e62b3a4252a1a0371460c52baf74be4c78d120a31a9f0862884ec17e0b88b3b,0xc9cea6df3a736846c5b610ff342836838ec1a84d,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc9cea6df3a736846c5b610ff342836838ec1a84d
6,Borrow,2000.0,1.00016,19557107:206:0x21f3be7d30d869d2322b564b897deed27fffd127c5447dddd56bf362e5ec9251:405:405,1711927403,0x21f3be7d30d869d2322b564b897deed27fffd127c5447dddd56bf362e5ec9251,0xcaaff22038582c8e226fe1c21ae1695b3efca305,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xcaaff22038582c8e226fe1c21ae1695b3efca305
7,Borrow,35.0,0.0,19557087:170:0xad2a8bd12e6daeca414beba96fca140b25f8ff8064c1ecc4c101acfeef1e5f56:336:336,1711927163,0xad2a8bd12e6daeca414beba96fca140b25f8ff8064c1ecc4c101acfeef1e5f56,0x7852f22cefa8bd0d6a38a6dc3f76e6e88c091a7c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0x7852f22cefa8bd0d6a38a6dc3f76e6e88c091a7c
8,Borrow,500000.0,0.999972,19557084:23:0x3323711691178cb6f72dc2b148524da15a9a8fa645f8b06499964bde37cc5e29:91:91,1711927127,0x3323711691178cb6f72dc2b148524da15a9a8fa645f8b06499964bde37cc5e29,0xe32e3bd2ec560513cab4757564ca50d13caf9f7f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe32e3bd2ec560513cab4757564ca50d13caf9f7f
9,Borrow,30000.0,1.00016,19557083:73:0x88edd0313ff7c7e7ef13735e2a3efe68216f845d1996f26239aa7206ce4c722c:146:146,1711927115,0x88edd0313ff7c7e7ef13735e2a3efe68216f845d1996f26239aa7206ce4c722c,0xf368d43f148e1803ec793670183b0ca6a07d3898,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf368d43f148e1803ec793670183b0ca6a07d3898
