,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Supply,275.0,1782.44,18687734:62:0x8205dcbcd8af03c0d7eca444320d8cf5917906fc7c8485f6bb465dae0bfbb9bd:178:178,1701387395,0x8205dcbcd8af03c0d7eca444320d8cf5917906fc7c8485f6bb465dae0bfbb9bd,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3b12bfc36931155a8dc26c6636d0c888e9a3f55c
1,Supply,9230.685269,0.99995132,18687730:65:0x228b5c7a04c0a892ef6f80bbaf838f9a929c79d6690ebf98457277c985de4a47:217:217,1701387347,0x228b5c7a04c0a892ef6f80bbaf838f9a929c79d6690ebf98457277c985de4a47,0xfb960a2deb5ca509ae2f4402696375c0991830e7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x47d3f09dff8899dca8235d616b272e39acecccc2
2,Supply,11.56,1782.44,18687714:109:0x271e13b62cea0d42c68df9355dd09a3d5239d61e7baf3bb073c3e3a9400fcb08:363:363,1701387155,0x271e13b62cea0d42c68df9355dd09a3d5239d61e7baf3bb073c3e3a9400fcb08,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb26076c65a297ef1d5e06ea3b1bc1329247c8bda
3,Supply,140.0,0.99995132,18687667:135:0xb86981a4e9da4fdd53c152b98e558148ff78fd85b014525fbed38c12f33f98e5:268:268,1701386591,0xb86981a4e9da4fdd53c152b98e558148ff78fd85b014525fbed38c12f33f98e5,0x53e737d17cd40d5bf9941d3c73f003cb9d3ebff2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x53e737d17cd40d5bf9941d3c73f003cb9d3ebff2
4,Supply,1077.6733922379858,6.32194,18687616:121:0xe4359c629fc8f833d13cdee5e7ec991643d92e35825783ed25ac6c9cdebfae2e:371:371,1701385979,0xe4359c629fc8f833d13cdee5e7ec991643d92e35825783ed25ac6c9cdebfae2e,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x45cec0d44e9f2e3294e6fca3a8ab877c1835c5da
5,Supply,20915.19617484124,1.00011,18687548:144:0x87e9073d3a24b70e52bf76080db05ff752a40871895100e3eb9c5740d4e10941:342:342,1701385151,0x87e9073d3a24b70e52bf76080db05ff752a40871895100e3eb9c5740d4e10941,0xf3a363facad186d05bbd61cdb1ec354de13982e9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xf3a363facad186d05bbd61cdb1ec354de13982e9
6,Supply,2.29,1782.44,18687491:86:0x09df0d954ecb085a8ae3b5e080def45bdda29ed862cf666765f94c19b09a64bb:283:283,1701384455,0x09df0d954ecb085a8ae3b5e080def45bdda29ed862cf666765f94c19b09a64bb,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0ca7e7e5745bd457f5ed7265ff2cd1c8208575e1
7,Supply,2.35247,0.0,18687283:98:0x1e68b0e088ecf4e1cd5bc4666e4ad527eeef82f4510068299441f3a5c28d2c5a:257:257,1701381947,0x1e68b0e088ecf4e1cd5bc4666e4ad527eeef82f4510068299441f3a5c28d2c5a,0x90551db499c99ae3fd88795dd218e955796c76ec,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x90551db499c99ae3fd88795dd218e955796c76ec
8,Supply,35.0,1782.44,18687182:96:0xe384f608e163f567261e4b9ba8ae84e19dbbc0417d5fe23f44044e8c9f18daa5:287:287,1701380735,0xe384f608e163f567261e4b9ba8ae84e19dbbc0417d5fe23f44044e8c9f18daa5,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xed758783eb28855de4dd2cfc6f48f3f773bf1369
9,Supply,2.5,1782.44,18687166:128:0xa8da7dc6f2e15acc5cee55847faedaec01cccce62f7ede988c5eb962169a5ef6:353:353,1701380543,0xa8da7dc6f2e15acc5cee55847faedaec01cccce62f7ede988c5eb962169a5ef6,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1757ce2e700e85b4982f27e67f05ad5ae077f1bc
10,Supply,2.183683875692881,1782.44,18687161:87:0xb784b5410901147a3e0219b9b81b3089c3812faf394487e058d91f21f6555649:235:235,1701380483,0xb784b5410901147a3e0219b9b81b3089c3812faf394487e058d91f21f6555649,0x1757ce2e700e85b4982f27e67f05ad5ae077f1bc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1757ce2e700e85b4982f27e67f05ad5ae077f1bc
