,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Borrow,30000.0,1.0002872,16530243:5:0xc855473a4f8992304b58ad5be1b86161b6dae48db498c7b691d6a88616aa087d:23:23,1675209551,0xc855473a4f8992304b58ad5be1b86161b6dae48db498c7b691d6a88616aa087d,0xe9859486e8c8f1493c3056fd1d0c442a3375f074,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe9859486e8c8f1493c3056fd1d0c442a3375f074
1,Borrow,40000.0,1.0002872,16530226:94:0xbc2a7af7e48f110f58d2f28c1763ce113eb63622b3b6d2121e48bfe1d19d52b3:388:388,1675209347,0xbc2a7af7e48f110f58d2f28c1763ce113eb63622b3b6d2121e48bfe1d19d52b3,0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d
2,Borrow,7500.0,1.0002872,16530186:105:0xc986ea952dc6c8291c3dcf122722f8faa26c7264da70e28f7f8711ff703b2b8d:272:272,1675208867,0xc986ea952dc6c8291c3dcf122722f8faa26c7264da70e28f7f8711ff703b2b8d,0x7fbb74ddabaa00d5c81277bbc0653c47005aa8f9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7fbb74ddabaa00d5c81277bbc0653c47005aa8f9
3,Borrow,1020.0,1.0002872,16529865:111:0x2ec04003e8e2fc60ead8fb0b5f4703c5ad89a038947af7a318466d873a91d3d2:320:320,1675205003,0x2ec04003e8e2fc60ead8fb0b5f4703c5ad89a038947af7a318466d873a91d3d2,0x55e1602c77e762742d69dbc57ee5f016db83f2d5,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55e1602c77e762742d69dbc57ee5f016db83f2d5
4,Borrow,1010.0,1.0002872,16529829:67:0x3f805d4dd8df4fe62e9a7c881bd69a5ae70877e79f017a4f5524060b364e70d3:96:96,1675204559,0x3f805d4dd8df4fe62e9a7c881bd69a5ae70877e79f017a4f5524060b364e70d3,0x1302c202ef727fd656cb6356ef6e8b3aab64aa58,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1302c202ef727fd656cb6356ef6e8b3aab64aa58
5,Borrow,40000.0,1.0002872,16529547:83:0xd4065797bb6279dcb77e07f948fe799bb836727f3e8a77fd33460c2afa28cbd4:137:137,1675201115,0xd4065797bb6279dcb77e07f948fe799bb836727f3e8a77fd33460c2afa28cbd4,0xefef171df3d8864c2d8705768096fd5a0eb2b247,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xefef171df3d8864c2d8705768096fd5a0eb2b247
6,Borrow,40091.600781,1.0002872,16529514:94:0xe9c9a11cb52d07585ea283f402ee7c39ca3e49aa9569e0367aa5f359102c8866:274:274,1675200719,0xe9c9a11cb52d07585ea283f402ee7c39ca3e49aa9569e0367aa5f359102c8866,0xb748952c7bc638f31775245964707bcc5ddfabfc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xefef171df3d8864c2d8705768096fd5a0eb2b247
7,Borrow,4.0,1589.805,16529277:34:0x0f722ef37592022224f93375c50235530aea9f478b1eb055014bd9b07d148634:99:99,1675197863,0x0f722ef37592022224f93375c50235530aea9f478b1eb055014bd9b07d148634,0xa9c39d49be0511fb4698f1452e267dbdda2f5b1e,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa9c39d49be0511fb4698f1452e267dbdda2f5b1e
8,Borrow,153000.0,1.0002872,16529254:114:0x67255040291de8c1893cebc25b637e0ae60ac10ae530e9dc1c1d3bf71b0b9265:247:247,1675197575,0x67255040291de8c1893cebc25b637e0ae60ac10ae530e9dc1c1d3bf71b0b9265,0x7b92a37fed8daf82aa2cd04810e7d6c13b5e8e64,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b92a37fed8daf82aa2cd04810e7d6c13b5e8e64
9,Borrow,5200.0,1.0002872,16529076:119:0x4fd625c4cc485cf5dde94e0c905ab36c3fcdc8bb0a7e2474412602bf21c950f9:146:146,1675195439,0x4fd625c4cc485cf5dde94e0c905ab36c3fcdc8bb0a7e2474412602bf21c950f9,0xb5bfb68b2f40d211338bd5955e2733b9990ecdc9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb5bfb68b2f40d211338bd5955e2733b9990ecdc9
