,action,amount,assetPriceUSD,id,timestamp,txHash,pool,reserve_decimals,reserve_name,underlying_asset,to_id,user_id
0,RedeemUnderlying,450.0,0.0,18473541:117:0xbfa7f98dc8f3ed848f6f2b072c8db1222f7565f5d6e67073c29807418b28e2fc:346:346,1698796787,0xbfa7f98dc8f3ed848f6f2b072c8db1222f7565f5d6e67073c29807418b28e2fc,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701
1,RedeemUnderlying,167.23353918226127,0.0,18473530:89:0x4e3bf0a7a6e2e1cb71d9141450eb404b743d17d13eb4029ade967d58b04d179b:239:239,1698796655,0x4e3bf0a7a6e2e1cb71d9141450eb404b743d17d13eb4029ade967d58b04d179b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
2,RedeemUnderlying,274789.950497,1.0003011,18473515:112:0x974a3b0cc05dd14fcd685e3056c1fa963eb9a0270ea5ec9ed36e1ec1a4a41eea:432:432,1698796475,0x974a3b0cc05dd14fcd685e3056c1fa963eb9a0270ea5ec9ed36e1ec1a4a41eea,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0950541696888bcfac9af6a5c479871d3e583cac,0x0950541696888bcfac9af6a5c479871d3e583cac
3,RedeemUnderlying,417188.3608,1.00001048,18473510:105:0x7e66d3a8f12302a671f5c4a52e5962db786ed6140b1112554f82f8e4f64bef2e:281:281,1698796415,0x7e66d3a8f12302a671f5c4a52e5962db786ed6140b1112554f82f8e4f64bef2e,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0950541696888bcfac9af6a5c479871d3e583cac,0x0950541696888bcfac9af6a5c479871d3e583cac
4,RedeemUnderlying,38243.629661,1.00001048,18473495:103:0xea5e5e53c185791beeab22af3c7cc85f11c68a5bcb9a5ba843dcd71686642a3a:152:152,1698796235,0xea5e5e53c185791beeab22af3c7cc85f11c68a5bcb9a5ba843dcd71686642a3a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5c2a743dc49001e489d69c913b4c7c15f7d62a24,0x5c2a743dc49001e489d69c913b4c7c15f7d62a24
5,RedeemUnderlying,22.53884888,61.385372,18473466:87:0xfe771d5b85d94678f315902b5deea41be445f0875562653c2a06958cd25e15b8:170:170,1698795887,0xfe771d5b85d94678f315902b5deea41be445f0875562653c2a06958cd25e15b8,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x10630c8130e44ed22d30d0a05488a10b44797a93,0x10630c8130e44ed22d30d0a05488a10b44797a93
6,RedeemUnderlying,155.32832949326635,1782.44,18473024:2:0x1ebc78873810583b889dcde94f6ab030f2381d7a7b6a52dbae0e70ec3f0f12d5:39:39,1698790547,0x1ebc78873810583b889dcde94f6ab030f2381d7a7b6a52dbae0e70ec3f0f12d5,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000cd00001700b10049dfc947103e00e1c62683,0x0000cd00001700b10049dfc947103e00e1c62683
7,RedeemUnderlying,0.07490051,0.0,18472942:129:0xb527ba98d75043afd72cb7e87e518e0d3bdd48f8b4f3239435206f7645ad91a9:307:307,1698789551,0xb527ba98d75043afd72cb7e87e518e0d3bdd48f8b4f3239435206f7645ad91a9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
8,RedeemUnderlying,5163.636462,1.0003011,18472864:25:0x6625c8b9ea65188fc8523a35ebc6da7d010154d07c4f4b3e6cfbe3cdcaeb4317:67:67,1698788603,0x6625c8b9ea65188fc8523a35ebc6da7d010154d07c4f4b3e6cfbe3cdcaeb4317,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe4ead8fdbf4b1e4fc8221d8a810d7a85c8d04fb7,0xe4ead8fdbf4b1e4fc8221d8a810d7a85c8d04fb7
9,RedeemUnderlying,5159.243831,1.00001048,18472861:115:0x445e0ecb5ff3eb86c970fa18b1061373ce07529e8a6dfb6334834c3344a86c62:373:373,1698788567,0x445e0ecb5ff3eb86c970fa18b1061373ce07529e8a6dfb6334834c3344a86c62,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe4ead8fdbf4b1e4fc8221d8a810d7a85c8d04fb7,0xe4ead8fdbf4b1e4fc8221d8a810d7a85c8d04fb7
10,RedeemUnderlying,50117.197068,1.00001048,18472785:126:0x602c90b6ff251fbf10bdbb4d5b86ff04cefc46633d5cb03d9999841a46830e3c:467:467,1698787655,0x602c90b6ff251fbf10bdbb4d5b86ff04cefc46633d5cb03d9999841a46830e3c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x69323bd279f2ed51bffe88ab8f25a46fc53562bb,0x69323bd279f2ed51bffe88ab8f25a46fc53562bb
11,RedeemUnderlying,10.005,0.0,18472709:81:0x163327bcd03e515c978f11f9214fe85a204297da35e1413ba7b703a0bca430e1:224:224,1698786743,0x163327bcd03e515c978f11f9214fe85a204297da35e1413ba7b703a0bca430e1,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
12,RedeemUnderlying,5388.40144,1.00001048,18472665:80:0xaa916406b7e9997631dffaff628fdeb7ef0e1100b27fd233ae9e3af6b611aa9c:152:152,1698786203,0xaa916406b7e9997631dffaff628fdeb7ef0e1100b27fd233ae9e3af6b611aa9c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x93bbdf9f9ec5ab967386aa9e5bd05709c07dfaf5,0x93bbdf9f9ec5ab967386aa9e5bd05709c07dfaf5
13,RedeemUnderlying,151.72727499314462,6.32194,18472642:23:0x33f878193463b242c793ff7bcbffa775da613e6d0adc34b090ec118896569c19:76:76,1698785927,0x33f878193463b242c793ff7bcbffa775da613e6d0adc34b090ec118896569c19,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x6d440d47bd32fafa82db124632e35eba1378e60c,0x6d440d47bd32fafa82db124632e35eba1378e60c
14,RedeemUnderlying,9.952343417296676,6.32194,18472639:59:0xf6ecc5b62e1b4676d699bfedb083b351cc76935cf4125cc42f29d569360ef137:251:251,1698785891,0xf6ecc5b62e1b4676d699bfedb083b351cc76935cf4125cc42f29d569360ef137,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
15,RedeemUnderlying,0.1,1782.44,18472631:16:0x1a60d73b1dda8804560edd961ff939d4bc8b5ec83af439af46a83c8db5c14331:50:50,1698785795,0x1a60d73b1dda8804560edd961ff939d4bc8b5ec83af439af46a83c8db5c14331,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c
16,RedeemUnderlying,3580048.0,1.00001048,18472619:23:0x932b26d3523203610775fb12bb9c75593440f9cde211155b4ce2b86937818226:69:69,1698785651,0x932b26d3523203610775fb12bb9c75593440f9cde211155b4ce2b86937818226,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x05f25a400d55ac65da39ca89b745dd2580a2b78d,0x05f25a400d55ac65da39ca89b745dd2580a2b78d
17,RedeemUnderlying,4.139376155338159,1782.44,18472619:187:0xa0edc296d694b2b2806153a1901ede7d4c65505ca88e28dc62ff9d1dda0c44e0:384:384,1698785651,0xa0edc296d694b2b2806153a1901ede7d4c65505ca88e28dc62ff9d1dda0c44e0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
18,RedeemUnderlying,50000.0,1.00001048,18472122:20:0x3a1f870d99cb5072f8a4af406214d6b2a5791416534f43f32d0b1f6d15ef3c0f:147:147,1698779651,0x3a1f870d99cb5072f8a4af406214d6b2a5791416534f43f32d0b1f6d15ef3c0f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x78f8bd884c3d738b74b420540659c82f392820e0,0x78f8bd884c3d738b74b420540659c82f392820e0
19,RedeemUnderlying,20.00001061504473,0.0,18472059:216:0xe12cf00151fc67cc985b740ee1028cda1458ee2246f32ce5a3d2d820b367ca9b:534:534,1698778859,0xe12cf00151fc67cc985b740ee1028cda1458ee2246f32ce5a3d2d820b367ca9b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x551c5aadb287d086b47dabd0cf4d8e83965e79b5,0x551c5aadb287d086b47dabd0cf4d8e83965e79b5
20,RedeemUnderlying,13312.816023,1.00001048,18472053:139:0xdbd84c46164f8626dea218971b1b0e9149d4ccea10cc61b4c7b37306ffdef008:480:480,1698778787,0xdbd84c46164f8626dea218971b1b0e9149d4ccea10cc61b4c7b37306ffdef008,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
21,RedeemUnderlying,19.0,0.0,18472027:0:0x8da4a96acae687955101d58c1a4fe56a2d835dd8228c679f83574de45d681313:12:12,1698778475,0x8da4a96acae687955101d58c1a4fe56a2d835dd8228c679f83574de45d681313,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x78f8bd884c3d738b74b420540659c82f392820e0,0x78f8bd884c3d738b74b420540659c82f392820e0
