,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,1782.44,127.41672560345572,0.0,19336302:1:0x5e551c0de0804ada8b89b400812ef48bc145a7fdc2e08334df756e3205918bc0:18:18,0x6980a47bee930a4584b09ee79ebe46484fbdbdd0,128.43008932964864,1709247539,0x5e551c0de0804ada8b89b400812ef48bc145a7fdc2e08334df756e3205918bc0,18,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4444ee1efbcfc7716754d4df119a1dbbe29934b3
1,LiquidationCall,1782.44,56152.813903669696,1.00011,19332890:1:0xa7b30f584a437d6bca2f9d0eb951f03cdd633a9ba4a4e054b4e7c2e58422534b:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,15.447275127755224,1709206295,0xa7b30f584a437d6bca2f9d0eb951f03cdd633a9ba4a4e054b4e7c2e58422534b,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9dbe6c723ebb04c0c281d9a180914b0e0ae50a53
2,LiquidationCall,0.999903,2.4925389360345056,1782.44,19332246:7:0xa1e20e16d335f36496dd1d55437b81c41c7f91f6dee07fc9bc97407cf6edcfc5:60:60,0x5c5c1776c16ef823e6582dd2747018ca5638e972,8257.3584,1709198519,0xa1e20e16d335f36496dd1d55437b81c41c7f91f6dee07fc9bc97407cf6edcfc5,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb463f16584fbf77abe819ef535491b35904e6c6d
3,LiquidationCall,1782.44,25298.560137,0.999903,19332182:5:0x54e00128cdcd9ffc2b125c7c08ecb26004cc4657645a87a1c5eb2bb15ec143d3:48:48,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,7.015417628977134,1709197739,0x54e00128cdcd9ffc2b125c7c08ecb26004cc4657645a87a1c5eb2bb15ec143d3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x575e3fa1608ec75e20d91b383f15186d1228fe98
4,LiquidationCall,0.0,2390.43592,1.00002284,19328302:20:0x17fa95a6ea8526af51079bc8e654fb2369775ba80dede6148bed62cab8ca3b3f:165:165,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0.03790181,1709150807,0x17fa95a6ea8526af51079bc8e654fb2369775ba80dede6148bed62cab8ca3b3f,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x48f497dcadfbfe92fc70a50859e13c666b87978f
5,LiquidationCall,1.00002284,5.251223347799455,1782.44,19327537:87:0xfa43e4cdad8a6ce774c0bcc0f0761f9eda0843e824ca25700325b5fcab300ca6:297:297,0x8ce45e650ab17b6ca0dd6071f7c2b5c69b5b42b2,16509.519379,1709141579,0xfa43e4cdad8a6ce774c0bcc0f0761f9eda0843e824ca25700325b5fcab300ca6,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb463f16584fbf77abe819ef535491b35904e6c6d
6,LiquidationCall,1.00049935,245.65575207848937,61.385372,19327534:30:0xe651ceaf613e97d05b5fd5da9a7445ec6793c38c5d9fd49daea8cda769ea9c8a:130:130,0x5c5c1776c16ef823e6582dd2747018ca5638e972,22827.361865,1709141543,0xe651ceaf613e97d05b5fd5da9a7445ec6793c38c5d9fd49daea8cda769ea9c8a,18,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x120734cac21849d332b46b608fef9a991b6be260
7,LiquidationCall,0.0,10463.928979,1.00002284,19327453:102:0x88c54e24982944f47ad4c44881f473733d5d2488a084709c69e93cc41cd358c6:140:140,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,2.502749873376619,1709140571,0x88c54e24982944f47ad4c44881f473733d5d2488a084709c69e93cc41cd358c6,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x71e801d5bb638c6ee27c49ab33e638463a2b731d
8,LiquidationCall,1782.44,108759.095976,1.00002284,19327399:1:0xc298e19de4f0341acbbb62b8a709c6271eb988192cf159893f4a55dfa0b45248:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,30.520216558714043,1709139923,0xc298e19de4f0341acbbb62b8a709c6271eb988192cf159893f4a55dfa0b45248,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5e03464b2b888a454fc23f9536d7abd395d52452
9,LiquidationCall,0.0,22162.739575,1.00002284,19327370:149:0x8e0c969231f0e0271ee6fa1b5eece4755a4d42bdcb1804cf8e03d433f0224011:125:125,0x8ce45e650ab17b6ca0dd6071f7c2b5c69b5b42b2,0.34329618,1709139563,0x8e0c969231f0e0271ee6fa1b5eece4755a4d42bdcb1804cf8e03d433f0224011,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x9fc169d43c596c1af198242409c3c31c6c480e54
10,LiquidationCall,0.0,8342.719024,1.00002284,19326214:12:0x9cd95d5241042293e1563401d188f49dda5c1f231836116783af41abfd5251de:77:77,0x5c5c1776c16ef823e6582dd2747018ca5638e972,0.13527421,1709125619,0x9cd95d5241042293e1563401d188f49dda5c1f231836116783af41abfd5251de,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x8e896d1719240dcf257fc259132b00b5af63e0e7
11,LiquidationCall,1782.44,15870.985859,1.0006188,19325191:1:0xb91fb6d590b02980fa4027669407fce5859d4f73bea62796b2e816a6536886aa:21:21,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,4.561112627649239,1709113127,0xb91fb6d590b02980fa4027669407fce5859d4f73bea62796b2e816a6536886aa,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf58e887bca3b4e53871204924f2150b36def45fe
12,LiquidationCall,1782.44,6349.823246,1.00002284,19324971:1:0x5dc780aeb6ed6dbf1f6b423358bbe5ce00068868e782133cfe9f8ed75e18ae17:17:17,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1.844117870776824,1709110451,0x5dc780aeb6ed6dbf1f6b423358bbe5ce00068868e782133cfe9f8ed75e18ae17,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc72fe1eba65fc9a14f7236c35b5998fa98452ce0
13,LiquidationCall,0.0,1287.804654,1.00002284,19324863:73:0xb04802012f9543794cfd6eff90e42a7754493678a260374e65045ccd54aabd60:158:158,0x81c3b160ae5cdab6f82d16df027a387af14e4aeb,0.02128785,1709109155,0xb04802012f9543794cfd6eff90e42a7754493678a260374e65045ccd54aabd60,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc7fe1135ba71e03a7a6b9e1ddb8f653f143bdcf9
14,LiquidationCall,0.0,3205.333835,0.99993183,19324682:6:0x7db448b72a0467898b37c25fb942623d5d0c877117556f66acc09e9a44f82929:44:44,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0.05320068,1709106947,0x7db448b72a0467898b37c25fb942623d5d0c877117556f66acc09e9a44f82929,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xd6198a8bacf40e2f75a8fde04332ee459d8ac451
15,LiquidationCall,1782.44,8660.859193,0.99993183,19319024:2:0xe7af327d978044da9db7120a7002d14eb30f8812bae5df1f893db09aa973b601:22:22,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,2.5431053974768334,1709038535,0xe7af327d978044da9db7120a7002d14eb30f8812bae5df1f893db09aa973b601,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4c646e67d88cf5b4c79cb8345f2883dd56fcd7e5
16,LiquidationCall,1782.44,31386.635771,0.99993183,19318429:1:0xe8de25b8ec1cb8771aa2df0c1c5a81b899f928ffce6fb268aa89cb7c42e1b59f:20:20,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,9.272652411901037,1709031335,0xe8de25b8ec1cb8771aa2df0c1c5a81b899f928ffce6fb268aa89cb7c42e1b59f,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2f25298309b33e41e1b2614be6e51ca2957305d2
17,LiquidationCall,1782.44,6097.439383,0.99997215,19315812:139:0x0e64bf84d1b3c68bd78bc54e0f3e43dfdff4671d86afcd500fd8ddfb8cba2f76:341:341,0x8ce45e650ab17b6ca0dd6071f7c2b5c69b5b42b2,1.8056169604975312,1708999763,0x0e64bf84d1b3c68bd78bc54e0f3e43dfdff4671d86afcd500fd8ddfb8cba2f76,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc13c405334bc11b48c1125972d9d1ce1eb601d30
18,LiquidationCall,0.0,14632.101022,0.99997215,19315802:1:0xe7e253d6631227eebd291d3e846c50dab360b1d304208e3ffe35db9cfd8d54da:19:19,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,0.2511162,1708999643,0xe7e253d6631227eebd291d3e846c50dab360b1d304208e3ffe35db9cfd8d54da,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x54b35a63af15a5e5be2166b9b56338446e8e6704
19,LiquidationCall,0.0,8489.202515,0.99997215,19315745:7:0xb5cff235ad653d41819a473de7f05827c0cc949eedb7e86503fa2b10c370c64d:63:63,0xbb8f69fc5696e66d8b22f981f4833f3354d52e62,0.14743816,1708998935,0xb5cff235ad653d41819a473de7f05827c0cc949eedb7e86503fa2b10c370c64d,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xf8eb55b337879601e3947e62594595e0a9388b01
