,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,0.99999942,0.0682266205397186,1782.44,19771309:21:0xe40978d10a5498754c5fda683f5b7ab0d9f6f644ea98b2ab053408b0a59a88a2:153:153,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,196.11528,1714518587,0xe40978d10a5498754c5fda683f5b7ab0d9f6f644ea98b2ab053408b0a59a88a2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbe8a904afe4183fc29753a162209c7cafdcf524f
1,LiquidationCall,1.00011,0.1470488313013466,0.0,19770645:28:0x82b7dcc3a894c7bf1d9cfa713cc189fba11c480adbd2958582d9d00ed9a87703:135:135,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,480.9474529958705,1714510547,0x82b7dcc3a894c7bf1d9cfa713cc189fba11c480adbd2958582d9d00ed9a87703,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x5789a38a3facfaa86ed950e88d79a9a2f6140052
2,LiquidationCall,0.9996719,8.157862096964095,61.385372,19770341:18:0xd53f7e5451dcae76cbe83edc1f6887b3f9be4c98655b53ed6f2fa0b501d18899:77:77,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,618.829578,1714506839,0xd53f7e5451dcae76cbe83edc1f6887b3f9be4c98655b53ed6f2fa0b501d18899,18,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x890e0ca73ec07dd6b3219b998ab7f4e421870ead
3,LiquidationCall,0.9996719,0.29824902965045,1782.44,19770154:43:0x1624d98ee32675c5c3ee802535bad0909de936845d76fca763fc39a4b04bd700:132:132,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,840.706513,1714504571,0x1624d98ee32675c5c3ee802535bad0909de936845d76fca763fc39a4b04bd700,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xde092a220313cede58750434b66d46b5ff494cbb
4,LiquidationCall,0.99921135,0.2216882,0.0,19770153:1:0xb118ad5706b7d8ad3bba9adabbcdd15850b8d15d00476b007518e1796252cda4:19:19,0x8ce45e650ab17b6ca0dd6071f7c2b5c69b5b42b2,12704.331321,1714504559,0xb118ad5706b7d8ad3bba9adabbcdd15850b8d15d00476b007518e1796252cda4,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,PayPal USD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0xff2779e68e24b725c625f514acb36736a23391e8
5,LiquidationCall,0.9996719,0.0124624,0.0,19770153:11:0x80ed44efb49c1249351b2629e1e2d002465bc5c73dd84ad7c2ce39c3a2fb07e1:91:91,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,713.856212,1714504559,0x80ed44efb49c1249351b2629e1e2d002465bc5c73dd84ad7c2ce39c3a2fb07e1,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3214cb5cb2a44ef4b794d679e660101aa85d05a4
6,LiquidationCall,0.99999942,8.418865449869442,1782.44,19769239:5:0x97e279d9e4b3e4679756caa48dadb80f6910b2c7d2da367da94977b168311f70:47:47,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,23952.290322,1714493555,0x97e279d9e4b3e4679756caa48dadb80f6910b2c7d2da367da94977b168311f70,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x78bc17674b1844d847c9360a3a9ebb0ba696bdc6
7,LiquidationCall,0.99999942,0.4516297168310808,1782.44,19768558:5:0x739e62f4d0c6478e36a6b58ebd6079d29f09c6773ab07e87a7c1302316f32eeb:47:47,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,1290.993359,1714485335,0x739e62f4d0c6478e36a6b58ebd6079d29f09c6773ab07e87a7c1302316f32eeb,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf773207929094d1997a6245b4661406c67318510
8,LiquidationCall,0.99964,206.55797745581225,6.32194,19768050:8:0xbd8d201178fa103deefd6d394f0f3a647ee04c492e8a16f67f22ef498bce6ee0:64:64,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,2527.632836,1714479215,0xbd8d201178fa103deefd6d394f0f3a647ee04c492e8a16f67f22ef498bce6ee0,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4385239147a45b560a8fa1e8dd58998868e8af87
9,LiquidationCall,0.99999942,3.6167529273099857,1782.44,19768047:4:0xc97cda0f7deaab925b9ef3a76a027f5c35f8db971531f2890c727fdd0404c6d4:42:42,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,10296.088219,1714479179,0xc97cda0f7deaab925b9ef3a76a027f5c35f8db971531f2890c727fdd0404c6d4,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd7bc8dabd0c0c9b45440299ef64af7f526278ccb
10,LiquidationCall,0.9997028,29.495933181006556,61.385372,19767978:7:0x67c735b0a1eecb1103bbc526a92946f8547b2adac96e7408d381c6af69e8853d:75:75,0x7d32c90762e22379235fc311fdb16fab399ed40a,2299.534174575658,1714478327,0x67c735b0a1eecb1103bbc526a92946f8547b2adac96e7408d381c6af69e8853d,18,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Curve.Fi USD Stablecoin,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,0x68880114a744cfb622862fa8fdeb174fd9259fc9
11,LiquidationCall,0.99999942,0.7838605331676141,1782.44,19767269:4:0x0c6684579959da576585099d2ee6e4b22de91978d47f0d54ea323eb1bd81d306:48:48,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,2279.541608,1714469723,0x0c6684579959da576585099d2ee6e4b22de91978d47f0d54ea323eb1bd81d306,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbe458eaae139a4cf5ee8e1143f1b7ab2dfe879d3
12,LiquidationCall,0.99999942,0.3503186733356606,1782.44,19767269:10:0xa9c89d3b93edaf004b41be9c8315deb4d7ecdded288143b6e044bf67b6a90927:87:87,0x6fb323bc0a1c0e5991bfc2088b02b6185d8d4232,1018.7603,1714469723,0xa9c89d3b93edaf004b41be9c8315deb4d7ecdded288143b6e044bf67b6a90927,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xde092a220313cede58750434b66d46b5ff494cbb
