,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,0.99988946,0.019433692241602,1782.44,20201672:79:0xb5277cb8c5fd4c6f88019d980677c68913824937c8379bc6be4e52e3b592023a:291:291,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,62.360274,1719716375,0xb5277cb8c5fd4c6f88019d980677c68913824937c8379bc6be4e52e3b592023a,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd24ee732c1371473018c52bdb3beb7e63bdfcd60
1,LiquidationCall,0.99839008,0.0167102283221273,1782.44,20200531:306:0x97de41843222baeab2c2ebd06a8199fc2780725fdb1532eacd977800973facbd:392:392,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,53.974078,1719702587,0x97de41843222baeab2c2ebd06a8199fc2780725fdb1532eacd977800973facbd,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x5daab48e3b1beaf8cb0eb07fb991c9e90f94e851
2,LiquidationCall,1782.44,82.910186,0.99869,20195109:8:0xd007c0589a5841c67091c7880c98fd0ecddbf2651db42b997889fa876e5a1427:52:52,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0.0235154224642695,1719637139,0xd007c0589a5841c67091c7880c98fd0ecddbf2651db42b997889fa876e5a1427,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8725eac6090167b1e38fe14d39b063cc4324911a
3,LiquidationCall,1.00011,61.37191041562452,1.00011,20194862:244:0x4cd4c0b97f72f0cfb8daa1c1929046b8dc5cad4d17fbca598912f7eb1dc9de8c:516:516,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,59.01145232271589,1719634163,0x4cd4c0b97f72f0cfb8daa1c1929046b8dc5cad4d17fbca598912f7eb1dc9de8c,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x6218564fb8baab4b20f4b70c524eaf96840de06e
4,LiquidationCall,0.99985332,0.0126580247830385,1782.44,20194790:4:0xe85f92118b8542a7973f207110abd2650a238a7453807cd6032ff5870037eb02:60:60,0xb4b50bfa4c4c90dd25a4cbe695f8124d24ac6474,40.961071,1719633287,0xe85f92118b8542a7973f207110abd2650a238a7453807cd6032ff5870037eb02,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x64df2913e35fd62461fc6c4bc9084b6553f32a0a
5,LiquidationCall,0.99985332,0.0186538334576226,1782.44,20193841:180:0xee155d72babdf768db402e276accb511d881452d3f7da4d2be64e93b400e53eb:483:483,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,60.212889,1719621827,0xee155d72babdf768db402e276accb511d881452d3f7da4d2be64e93b400e53eb,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc942fa9a09422ea0f5595827470422447da5d2e9
6,LiquidationCall,0.99985332,1.4226103133775256,1782.44,20190919:1:0xff2b52becb52d582bf330ff89e75388ca464c2e8f947c9788139e609f724e5a3:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,4635.345986,1719586535,0xff2b52becb52d582bf330ff89e75388ca464c2e8f947c9788139e609f724e5a3,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x88ff1da705f06626ecf35b88fa930878fe145d3d
7,LiquidationCall,1.00011,0.5883572392475837,1782.44,20185548:7:0x39791db3c97d09d135f027c840757234cdfa1b686a97adebbd582a56b3ab74d6:58:58,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,1938.064409338891,1719521735,0x39791db3c97d09d135f027c840757234cdfa1b686a97adebbd582a56b3ab74d6,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
8,LiquidationCall,0.99914046,0.791947919190254,1782.44,20176001:1:0x28974e9469b94b8d975200097aeda243b98997bec67f57f4fff75fa202e7893b:22:22,0x8ce45e650ab17b6ca0dd6071f7c2b5c69b5b42b2,2559.40353,1719406547,0x28974e9469b94b8d975200097aeda243b98997bec67f57f4fff75fa202e7893b,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,PayPal USD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
9,LiquidationCall,0.99942,51707.85660688778,0.39535057,20173534:1:0xc4d6793bd2460f204050e13831c898c47df43b2a21e2f2aae97a468e122f795a:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,19161.21241,1719376835,0xc4d6793bd2460f204050e13831c898c47df43b2a21e2f2aae97a468e122f795a,18,1INCH Token,0x111111111117dc0aa78b770fa6a738034120c302,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd918411a521554d98ccfac012b7c376bad17b7ef
10,LiquidationCall,0.99942,0.8734296429486456,1782.44,20171519:1:0x805e9ecf18051cd50b19e6fb664ff19980ad871e7e365c6899a1ea2bda74f6e0:17:17,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,2844.578605,1719352547,0x805e9ecf18051cd50b19e6fb664ff19980ad871e7e365c6899a1ea2bda74f6e0,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
11,LiquidationCall,1.00011,1.196382853992919,1782.44,20170027:21:0x040fbc91510d9cc57cbc744cb57eb7e3e3b735a77156cd5a847e56b947f8047f:137:137,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,3874.08465651441,1719334535,0x040fbc91510d9cc57cbc744cb57eb7e3e3b735a77156cd5a847e56b947f8047f,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
12,LiquidationCall,0.99845947,1.5930147729736523,1782.44,20167637:1:0xa1235fefa53123a04b725ed7db33c9331d2d6a6df735e9ff0397667a74cd624b:18:18,0xb441dea845a1a03a3e7aee81c03662fd9a1b6fda,5117.431031,1719305723,0xa1235fefa53123a04b725ed7db33c9331d2d6a6df735e9ff0397667a74cd624b,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,PayPal USD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
13,LiquidationCall,0.99955,1.767765734149234,1782.44,20167338:7:0x041f70470168d43130de5108cdae35642346725b0dccbd731c37c4d2f54b0c7b:64:64,0xb441dea845a1a03a3e7aee81c03662fd9a1b6fda,5688.506417,1719302123,0x041f70470168d43130de5108cdae35642346725b0dccbd731c37c4d2f54b0c7b,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x94b36fe4816106c8bbd93ef95bcb75ef0871fe2c
