,action,amount,assetPriceUSD,id,timestamp,txHash,caller_id,pool,reserve_decimals,reserve_name,underlying_asset,user_id
0,Supply,12090.149504,1.0000981,17595422:93:0x5a63cf5050f5e359f999afd58dd57b51f172696ecb8352e661590093dda0a813:215:215,1688168543,0x5a63cf5050f5e359f999afd58dd57b51f172696ecb8352e661590093dda0a813,0x5cadce51db28ab261e50743feb881a3f7aca0a69,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5cadce51db28ab261e50743feb881a3f7aca0a69
1,Supply,4154.944885,1.0000981,17595413:88:0xd3536afcb9fc3cde12818817289d31869c08ec783a6ac435ba307b50f29e442b:185:185,1688168435,0xd3536afcb9fc3cde12818817289d31869c08ec783a6ac435ba307b50f29e442b,0x22b80c86c2aab0cbe3c5d6f7db72bb2c42bbf98c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x22b80c86c2aab0cbe3c5d6f7db72bb2c42bbf98c
2,Supply,2.591612592159986,611.8754818,17595367:177:0xccbb41642db337a3586b2c51b5ce1d03773b8dced82f3b4c23c3e18b90f7a887:310:310,1688167883,0xccbb41642db337a3586b2c51b5ce1d03773b8dced82f3b4c23c3e18b90f7a887,0x5fa07227d05774c2ff11c2425919d14225a38dbb,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x5fa07227d05774c2ff11c2425919d14225a38dbb
3,Supply,199.5337128645677,1782.44,17595358:0:0x5eed47f5d16b9b4d0b068847e40ba371bdfb9c461d84b723e218bc372ec69eec:5:5,1688167775,0x5eed47f5d16b9b4d0b068847e40ba371bdfb9c461d84b723e218bc372ec69eec,0x0000cd00001700b10049dfc947103e00e1c62683,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000cd00001700b10049dfc947103e00e1c62683
4,Supply,11789.579828,1.0000981,17595302:89:0xa74c38f969a9dec138340c6af0c975162ddc7c48c9b9d4d315f73c0eb11c2ca6:354:354,1688167079,0xa74c38f969a9dec138340c6af0c975162ddc7c48c9b9d4d315f73c0eb11c2ca6,0x06a61f56de8c6a2735d1dea68340d201dded7348,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x06a61f56de8c6a2735d1dea68340d201dded7348
5,Supply,1.71099113,0.0,17595288:183:0x313aabeced5f0d75e5400426a946ad01e0976dc6391715b8c3b223cd8e8cfde5:555:555,1688166911,0x313aabeced5f0d75e5400426a946ad01e0976dc6391715b8c3b223cd8e8cfde5,0x70e76a2090170a1ce5bb7324830f08b32eb2c0a3,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x70e76a2090170a1ce5bb7324830f08b32eb2c0a3
6,Supply,0.50677762,0.0,17595284:150:0xd65a1d1528ef1e26caedb82162d367bcc0ed98175bd628865e5194f4465cd31e:175:175,1688166863,0xd65a1d1528ef1e26caedb82162d367bcc0ed98175bd628865e5194f4465cd31e,0xc5ec4153f98729f4eaf61013b54b704eb282ecf4,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc5ec4153f98729f4eaf61013b54b704eb282ecf4
7,Supply,20.0,1782.44,17595234:59:0x05724895136749abf15da7d604604841c918d22994bf534cd90dcc0bcd1971b8:64:64,1688166263,0x05724895136749abf15da7d604604841c918d22994bf534cd90dcc0bcd1971b8,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdb3508daf8d6ed1a866534f5f542ce4402c65268
8,Supply,199.41136039101792,1782.44,17595209:8:0xc7d1cd1df94c714d99cc57429df4f40f580f82224fdf76935bb4e59add0aa7bd:44:44,1688165963,0xc7d1cd1df94c714d99cc57429df4f40f580f82224fdf76935bb4e59add0aa7bd,0x0000cd00001700b10049dfc947103e00e1c62683,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000cd00001700b10049dfc947103e00e1c62683
9,Supply,203.64078526277189,1782.44,17595199:69:0x616c7bd886fd93c47559c7899953a2f6777c9013eb46bf517676fd4085661ba4:117:117,1688165843,0x616c7bd886fd93c47559c7899953a2f6777c9013eb46bf517676fd4085661ba4,0xf5b5266f4e273c2418f3776964e95bd96ae3c4f7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf5b5266f4e273c2418f3776964e95bd96ae3c4f7
10,Supply,6.91,1782.44,17595163:85:0xfde1d37b417d661f7d73a7cd1ce3b8fc1593fcc0143957ec2b41f0be19cd85b6:153:153,1688165399,0xfde1d37b417d661f7d73a7cd1ce3b8fc1593fcc0143957ec2b41f0be19cd85b6,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f1adde14239d469086dfd49a2a9235050c84c51
11,Supply,6630.855059,1.0000981,17595158:71:0x774abc7aed8eea850ddc5392ea65e1283a15306637d8193fb53fe5c4bfc17013:245:245,1688165339,0x774abc7aed8eea850ddc5392ea65e1283a15306637d8193fb53fe5c4bfc17013,0x22b80c86c2aab0cbe3c5d6f7db72bb2c42bbf98c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x22b80c86c2aab0cbe3c5d6f7db72bb2c42bbf98c
12,Supply,0.24,1782.44,17595132:45:0x547903b6e70bb51515d23ab9b23112805e8acccbc038777d8402ce9286fe8747:156:156,1688165027,0x547903b6e70bb51515d23ab9b23112805e8acccbc038777d8402ce9286fe8747,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x178ceecff75afb691aaae52eb35304e86bf54515
