,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,6.335087010994088,1782.44,17381606:119:0x43e9f67bc34eea1beaa24f92d3a3f057f88b70509fc30fea3baeac1ca4fa013c:298:298,1685569595,0x43e9f67bc34eea1beaa24f92d3a3f057f88b70509fc30fea3baeac1ca4fa013c,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd02081e205d57a84e854c4a2e0e29f9e3c909106
1,Repay,72468.0,0.9997,17381538:66:0x3bb2d6dfc3582776d675536246adb1bc3c7fe71cb122e2f0b61c4f0dcccc3f22:172:172,1685568755,0x3bb2d6dfc3582776d675536246adb1bc3c7fe71cb122e2f0b61c4f0dcccc3f22,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0fcc4f38a9578a0fb0e58c954c2e6d485f23ed06,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0fcc4f38a9578a0fb0e58c954c2e6d485f23ed06
2,Repay,5.35,1782.44,17381473:145:0xf93937afb89f453fa23d6e5b660b8cabb73f10edf0433b0dd7168243c58cf55f:354:354,1685567963,0xf93937afb89f453fa23d6e5b660b8cabb73f10edf0433b0dd7168243c58cf55f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd02081e205d57a84e854c4a2e0e29f9e3c909106
3,Repay,13009.222628,0.9997,17381426:109:0xab9b064201f8b665993e1ee2e243ed68fab787df0104b36304e5ab25107cdcad:276:276,1685567387,0xab9b064201f8b665993e1ee2e243ed68fab787df0104b36304e5ab25107cdcad,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d
4,Repay,5.35,1782.44,17381425:157:0x202412e80ffc25815760102f289871f87a33eaf0aaa64cec3f814226c55e37ab:319:319,1685567375,0x202412e80ffc25815760102f289871f87a33eaf0aaa64cec3f814226c55e37ab,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd02081e205d57a84e854c4a2e0e29f9e3c909106
5,Repay,100044.55709,0.9997,17381407:126:0x0bc2a2a27350f2f069174fb357e364f0c0eb9fe493c00f47cd8ec7671556d1ad:164:164,1685567159,0x0bc2a2a27350f2f069174fb357e364f0c0eb9fe493c00f47cd8ec7671556d1ad,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x5de52422fcab5c3f20299902bad65013eb4b96a0,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5de52422fcab5c3f20299902bad65013eb4b96a0
6,Repay,13.000137626957535,0.0,17380767:126:0x00a3073eff6b5ec21ab6de553a364e41a2365b0447cb1dc09172f1fc52594867:303:303,1685559407,0x00a3073eff6b5ec21ab6de553a364e41a2365b0447cb1dc09172f1fc52594867,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x53eaf3d7eb9272554d208e8680aabff275c51376,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x53eaf3d7eb9272554d208e8680aabff275c51376
7,Repay,23.0,0.0,17380748:97:0xb0b062e4ac7bfdcb5d343830b8bdc1781dc9ad78833ddf459d860e76ac87e3c2:237:237,1685559179,0xb0b062e4ac7bfdcb5d343830b8bdc1781dc9ad78833ddf459d860e76ac87e3c2,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x53eaf3d7eb9272554d208e8680aabff275c51376,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x53eaf3d7eb9272554d208e8680aabff275c51376
8,Repay,20.0,0.0,17380709:150:0xb1e922c6083a82067b9939b7a60119fae4e015339d655f113c6915b30bd3e5f4:256:256,1685558711,0xb1e922c6083a82067b9939b7a60119fae4e015339d655f113c6915b30bd3e5f4,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x53eaf3d7eb9272554d208e8680aabff275c51376,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x53eaf3d7eb9272554d208e8680aabff275c51376
9,Repay,20.0,0.0,17380696:87:0x90d0d9668aee8356cea9a3d8e409a90bd500c7c60017afa586b58bddc678e5c8:163:163,1685558555,0x90d0d9668aee8356cea9a3d8e409a90bd500c7c60017afa586b58bddc678e5c8,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x53eaf3d7eb9272554d208e8680aabff275c51376,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x53eaf3d7eb9272554d208e8680aabff275c51376
10,Repay,5.0,1782.44,17379960:99:0x231d4045ce8617f062fd9020d8578d2a83e4e73958a90b50139aea7e6c0ec0a5:287:287,1685549543,0x231d4045ce8617f062fd9020d8578d2a83e4e73958a90b50139aea7e6c0ec0a5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9dbc5e35a2f1a6dc214bdb7ed7a8c706d77f0a74
11,Repay,65.01659845438049,1782.44,17379779:137:0x2218cf6d82b639a4a317f1917a011b4a0fc6dd4715319a46735bb78bfcfb2fb8:309:309,1685547335,0x2218cf6d82b639a4a317f1917a011b4a0fc6dd4715319a46735bb78bfcfb2fb8,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x321ab972cc73744e11c2f2ec1ec0102158659519
12,Repay,120.0,1782.44,17379643:117:0xfbd9885c4aa507bdf7557f8422aef8b28de1ee5fee78345136f6e615733e8800:258:258,1685545667,0xfbd9885c4aa507bdf7557f8422aef8b28de1ee5fee78345136f6e615733e8800,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x7817c4100e8e51c147c7b7eac1259abbdf47e7f0,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7817c4100e8e51c147c7b7eac1259abbdf47e7f0
13,Repay,181006.46,0.9997,17379484:96:0x0838852571a098cb01618eaeae92dcda99a7e84010e530ace29ae79e1831e80f:225:225,1685543735,0x0838852571a098cb01618eaeae92dcda99a7e84010e530ace29ae79e1831e80f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6e7e9551fecc873f9ca0b33e3ebb439ec0a16287,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6e7e9551fecc873f9ca0b33e3ebb439ec0a16287
14,Repay,99655.172262,1.00032536,17379449:191:0xa4fb0124d10df9feeba3567ea89bc8230f81b0965692017c14e7c85e105d0be1:446:446,1685543291,0xa4fb0124d10df9feeba3567ea89bc8230f81b0965692017c14e7c85e105d0be1,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8dda97072e5b406dea9fdb95e048eb7117945e3f,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x8dda97072e5b406dea9fdb95e048eb7117945e3f
15,Repay,5001.523067554555,0.82195,17379179:160:0x371954f61efd0fc52783d388d88304c92c4ca53d998f071b0c617341c47191d1:338:338,1685540003,0x371954f61efd0fc52783d388d88304c92c4ca53d998f071b0c617341c47191d1,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x53f2736fae551c998d4e72e519f1acf474264de4,18,Curve DAO Token,0xd533a949740bb3306d119cc777fa900ba034cd52,0x53f2736fae551c998d4e72e519f1acf474264de4
16,Repay,19065.519521770744,1.00011,17378949:106:0xcb57a7f5908ed520b8946a23404bd6f96297717433646bea6ef257a52ee806d1:220:220,1685537207,0xcb57a7f5908ed520b8946a23404bd6f96297717433646bea6ef257a52ee806d1,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x79cf855f7a22a969650800795447c213b563d2f1,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x79cf855f7a22a969650800795447c213b563d2f1
17,Repay,27048.024251,0.9997,17378861:19:0x6aa70857a356bae48afa015584c8769c5d3da6408f3d1f9e8d3cbbb878712f8f:28:28,1685536139,0x6aa70857a356bae48afa015584c8769c5d3da6408f3d1f9e8d3cbbb878712f8f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf24b73a328df29cdde804acf605b8722ad5030da,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf24b73a328df29cdde804acf605b8722ad5030da
18,Repay,105.0,0.0,17378799:61:0x3e0b63f4ec1c400f008eaa5f22199acd5d107489c963c461c63ad9d8cf192073:126:126,1685535395,0x3e0b63f4ec1c400f008eaa5f22199acd5d107489c963c461c63ad9d8cf192073,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf24b73a328df29cdde804acf605b8722ad5030da,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xf24b73a328df29cdde804acf605b8722ad5030da
19,Repay,153.4813091617402,0.0,17378757:13:0xfe8260470bfb1bac4dda6659258f65cf0c83e4be3d5c4d514fa7061583aae192:111:111,1685534891,0xfe8260470bfb1bac4dda6659258f65cf0c83e4be3d5c4d514fa7061583aae192,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0000cd00001700b10049dfc947103e00e1c62683,18,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0x0000cd00001700b10049dfc947103e00e1c62683
20,Repay,153.23383566246898,0.0,17378492:7:0x80a07cadee3f1777623966a328faa31ecfaa2b4a437e7c2f21ac44af446a124b:119:119,1685531699,0x80a07cadee3f1777623966a328faa31ecfaa2b4a437e7c2f21ac44af446a124b,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0000cd00001700b10049dfc947103e00e1c62683,18,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0x0000cd00001700b10049dfc947103e00e1c62683
21,Repay,35687.096412,0.9997,17378486:161:0x56daeb4a426d8990096a37866709f59e32e7d4ec6c8248216df881a7edbf7b4d:403:403,1685531627,0x56daeb4a426d8990096a37866709f59e32e7d4ec6c8248216df881a7edbf7b4d,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x512fce9b07ce64590849115ee6b32fd40ec0f5f3
22,Repay,64340.556781,0.9997,17378471:174:0x787998a327d39cc33d9d58d378a6da80a33e341dadbf0439e55ac83fd368f6d2:351:351,1685531435,0x787998a327d39cc33d9d58d378a6da80a33e341dadbf0439e55ac83fd368f6d2,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x512fce9b07ce64590849115ee6b32fd40ec0f5f3
23,Repay,100.05,1782.44,17378093:54:0x2c3ecde6f2621301cb23a0b36a26f9e42ede0f9f42d4b68a62b7a83b6d05cdb7:120:120,1685526839,0x2c3ecde6f2621301cb23a0b36a26f9e42ede0f9f42d4b68a62b7a83b6d05cdb7,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6
24,Repay,2000.0,0.9997,17378092:109:0xe8d1cbe610c8aba3959dc97bc7253f3afb7e4f4792a34740388025840b63a02e:249:249,1685526827,0xe8d1cbe610c8aba3959dc97bc7253f3afb7e4f4792a34740388025840b63a02e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x52608747c97543717760917f2eb10bd977b109e6,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x52608747c97543717760917f2eb10bd977b109e6
25,Repay,12100.136207979978,2.3353688,17377981:77:0x2197bdea955d6f06ff3901fe3cad395bb6907cb2fe52aff508f590c34f403210:99:99,1685525483,0x2197bdea955d6f06ff3901fe3cad395bb6907cb2fe52aff508f590c34f403210,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,18,Synthetix Network Token,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6
26,Repay,100.0,1782.44,17377886:103:0xec9312f1dececbb4f7a3d62864179155fa56970a19f75e24ed01999ccbd91e7f:187:187,1685524343,0xec9312f1dececbb4f7a3d62864179155fa56970a19f75e24ed01999ccbd91e7f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x33333aea097c193e66081e930c33020272b33333,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x33333aea097c193e66081e930c33020272b33333
27,Repay,11112.890836,1.00032536,17377863:113:0x6a18ee9701bc0e834b47af2a263af201d816079042162ed7d713cc2d2031d207:272:272,1685524067,0x6a18ee9701bc0e834b47af2a263af201d816079042162ed7d713cc2d2031d207,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x42b71d3ac482dad040ec5ce938d3798f7f6afc17,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x42b71d3ac482dad040ec5ce938d3798f7f6afc17
28,Repay,212.81450447647623,1782.44,17377855:173:0xd1424efcc62c0058e94decc747261fcc4e7b1ae0cb80a2c4c19013c5bf48289e:164:164,1685523971,0xd1424efcc62c0058e94decc747261fcc4e7b1ae0cb80a2c4c19013c5bf48289e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x33333aea097c193e66081e930c33020272b33333,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x33333aea097c193e66081e930c33020272b33333
29,Repay,5028.901298614197,1.00011,17377720:147:0xdb73e66263cd004e4f650be648917de0e4042a05ab29f8f5174eb2512160e635:428:428,1685522315,0xdb73e66263cd004e4f650be648917de0e4042a05ab29f8f5174eb2512160e635,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x42b71d3ac482dad040ec5ce938d3798f7f6afc17,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x42b71d3ac482dad040ec5ce938d3798f7f6afc17
30,Repay,754.412624,0.9997,17377639:99:0xf9bedb1850ccf8c408b0d488c14f6abba13f0abec1b314378992e4007c7a9af4:211:211,1685521343,0xf9bedb1850ccf8c408b0d488c14f6abba13f0abec1b314378992e4007c7a9af4,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xaeb433b51a0262dd2b12cb886f59c9e23a1880d8,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaeb433b51a0262dd2b12cb886f59c9e23a1880d8
31,Repay,4269.276249654245,1782.44,17377260:163:0x38cdcf63f1ee971b7417519990a9b742f2013a8e33bd412ce67cc231dddc3e49:338:338,1685516735,0x38cdcf63f1ee971b7417519990a9b742f2013a8e33bd412ce67cc231dddc3e49,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xccfa0530b9d52f970d1a2daea670ce58e4176389
32,Repay,8063.667248,0.99964208,17376853:112:0xbf0b5359a76095a0d23d3ad5817252aba40ae0cb2607ee3c193505a025f3bbeb:222:222,1685511791,0xbf0b5359a76095a0d23d3ad5817252aba40ae0cb2607ee3c193505a025f3bbeb,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x58da041253ee3c004c98fabe70ae1b970d42ad4c,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x58da041253ee3c004c98fabe70ae1b970d42ad4c
33,Repay,151.70527273741067,0.0,17376795:20:0x28f0fef2f6348a43d86b6632e791d25469ae573128fbb055d54f6eb3d175d27f:155:155,1685511095,0x28f0fef2f6348a43d86b6632e791d25469ae573128fbb055d54f6eb3d175d27f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0000cd00001700b10049dfc947103e00e1c62683,18,Coinbase Wrapped Staked ETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0x0000cd00001700b10049dfc947103e00e1c62683
34,Repay,86.15831554217718,1782.44,17376761:84:0x977e65b15f82ed2c9502ba488ae2e866272ca3b25ba4f60199074a926d24f7c6:331:331,1685510687,0x977e65b15f82ed2c9502ba488ae2e866272ca3b25ba4f60199074a926d24f7c6,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x870ce4cbe75814672c0f1e62d3d19474dbca2edc
35,Repay,788.5818234202018,1782.44,17376752:82:0xcb68c2c90c7159358307ba0d88f250d030c7e95e051d6feb71bf672a4f358d41:199:199,1685510579,0xcb68c2c90c7159358307ba0d88f250d030c7e95e051d6feb71bf672a4f358d41,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcdf7257c12dfcbae6ac7d0c09845fdcce364b403,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcdf7257c12dfcbae6ac7d0c09845fdcce364b403
