,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,0.99943,1.4692176943025397,1706.7993285,16919479:52:0xe0d77db485e0e8182da48ba434acddaf50cec1b097a0e0235ea56a6c2bc9cfb4:162:162,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,2401.043019454958,1679929307,0xe0d77db485e0e8182da48ba434acddaf50cec1b097a0e0235ea56a6c2bc9cfb4,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x2db98d6507f14615cd9b9b287d8109328b6dc209
1,LiquidationCall,0.999835,0.11582707,0.0,16906458:2:0xe933b1ade18a0376c93c69f4180dfe0ee57f62c6872d9b57799f5e3892029c21:48:48,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,3001.180412,1679771363,0xe933b1ade18a0376c93c69f4180dfe0ee57f62c6872d9b57799f5e3892029c21,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2db98d6507f14615cd9b9b287d8109328b6dc209
2,LiquidationCall,0.9986,25.40296380669133,1717.2063412,16885309:2:0x8c18ba22a2b86c48e82951c1ea8ee6b03b7e6740a12c6dc109847858fde68f60:22:22,0x777777751f9115c5491375c28080e8c8aab99554,41802.188647,1679514527,0x8c18ba22a2b86c48e82951c1ea8ee6b03b7e6740a12c6dc109847858fde68f60,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xff9b90914e248339ab0a50bf4798ef8b012eac79
3,LiquidationCall,0.9986,0.22871912,0.0,16885096:1:0x17c11a9ac008e11df1698f0e969ab166c4f2b8f8695c7e7482fe1520dd47b12b:16:16,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,6000.894202,1679511947,0x17c11a9ac008e11df1698f0e969ab166c4f2b8f8695c7e7482fe1520dd47b12b,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2db98d6507f14615cd9b9b287d8109328b6dc209
4,LiquidationCall,0.0,12853.676715,0.99887418,16824036:1:0x1fb250792c66539ceea0f50f750a4df3575aef7fdac3485a798cf04ec910a722:29:29,0x777777751f9115c5491375c28080e8c8aab99554,0.50010325,1678770791,0x1fb250792c66539ceea0f50f750a4df3575aef7fdac3485a798cf04ec910a722,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x9073b943c749b85e83390c18cd45df85dcd2e9cc
5,LiquidationCall,0.9442,11.93457582668415,1446.85,16806300:133:0xd97cd31d98cf11eabf4e42055e1a09d27d4e97b41792e9a79e715f14eb965a2e:182:182,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,17500.490058,1678555463,0xd97cd31d98cf11eabf4e42055e1a09d27d4e97b41792e9a79e715f14eb965a2e,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x61626570902dfbdac61bc49d3842836ba93a0ff7
6,LiquidationCall,1460.51802132,47431.636103,0.91141685,16803129:7:0xd03a83062449f388852783a7e6e48879f6b7314cbb9b233c4e9c4b326b44fcf6:84:84,0xacc0e971c273af3f49f82029ad297d0898d8a266,28.57054226781504,1678516943,0xd03a83062449f388852783a7e6e48879f6b7314cbb9b233c4e9c4b326b44fcf6,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc72fe1eba65fc9a14f7236c35b5998fa98452ce0
7,LiquidationCall,1.00019,4.195782837776006,1373.39926,16797203:3:0x457bac5c8fbaa4ed58897f8af4c7da0980e5df7b16b1559f6ce2fba624feaaca:46:46,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,5513.29223,1678444883,0x457bac5c8fbaa4ed58897f8af4c7da0980e5df7b16b1559f6ce2fba624feaaca,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbe3ae37271685e8b5b7188e3c83d0449da9fc409
8,LiquidationCall,1.00019,0.3455140432841475,0.0,16796212:13:0x68d00213f5f65a03b890ef354940c441d2382237e0bff3d09b3afb0e98747a06:123:123,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,503.88014,1678432691,0x68d00213f5f65a03b890ef354940c441d2382237e0bff3d09b3afb0e98747a06,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1b7a9c831b4f2088fa6eae337088ae2fc9913ef5
9,LiquidationCall,0.9999,0.4735750189562318,1401.03299,16796205:10:0x541ec554b48a97c62d280d1b61941d76d256942eb8b462d873a3882164dda0a7:110:110,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,634.9862017757337,1678432607,0x541ec554b48a97c62d280d1b61941d76d256942eb8b462d873a3882164dda0a7,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
10,LiquidationCall,1.00019,0.4445627599799323,1413.0,16796058:8:0xe9582aca6b875acb149dcfd44a47e3014a703b917ead1dcd011cc1cea3f6d7d2:88:88,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,601.002728,1678430807,0xe9582aca6b875acb149dcfd44a47e3014a703b917ead1dcd011cc1cea3f6d7d2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7e16bfa814f0c91defc26d8bbb8d36bd65820867
11,LiquidationCall,1.00019,0.4117347030873521,1413.0,16796058:7:0x50aefc5870bb1b35e545263fed8a122fe27d41fe4a2193fa9572e1531c919656:67:67,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,556.622601,1678430807,0x50aefc5870bb1b35e545263fed8a122fe27d41fe4a2193fa9572e1531c919656,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0d180d497722db56ddb2953f3b76ec435c76b489
12,LiquidationCall,1.00332831,2.0542736843746803,0.0,16794446:0:0x0dbac43b9d4b0a34000565466da446514886e8c090973321cb34b8cb8a6d7ecf:16:16,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,2877.727070331874,1678411091,0x0dbac43b9d4b0a34000565466da446514886e8c090973321cb34b8cb8a6d7ecf,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,LUSD Stablecoin,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x3c2da26ceaccfe91178d5cc4c028c963acc490cd
13,LiquidationCall,0.9999,1.3318102902604978,1424.53,16794196:0:0x352cd59252028ec3f9a5c06fefbef0b9079384d974ed2329a0e422f4c5a72a1e:14:14,0xacc0e971c273af3f49f82029ad297d0898d8a266,1815.687514,1678408019,0x352cd59252028ec3f9a5c06fefbef0b9079384d974ed2329a0e422f4c5a72a1e,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
14,LiquidationCall,1.0,0.8174192040437297,0.0,16794191:30:0xb357cd1c4e4c0081dc02d41c8944db196967bb53be767c5d74fcc59b71bca5fb:159:159,0xacc0e971c273af3f49f82029ad297d0898d8a266,1218.741315,1678407959,0xb357cd1c4e4c0081dc02d41c8944db196967bb53be767c5d74fcc59b71bca5fb,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x752f33363a7792b39c9423baf020df48ea450029
