,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,100001.514894,1.0002,19336581:132:0x7a212a2538cfec30dfaa390c0f6791578bae14981f0c9910cb1b73412ba0123a:204:204,1709250899,0x7a212a2538cfec30dfaa390c0f6791578bae14981f0c9910cb1b73412ba0123a,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14
1,Repay,340001.022723,0.999903,19336567:2:0x3982acdf2739687f2ea0a6cfec6caab7519042c5d40013f16d7f9f61c04fddca:29:29,1709250719,0x3982acdf2739687f2ea0a6cfec6caab7519042c5d40013f16d7f9f61c04fddca,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf212ce21a97dbe30999a4c2b309d278bccbb686a
2,Repay,0.20246735,0.0,19336540:67:0xdcc1a24381daa1ffe85016c959d25490d7f28eef91a144420ca3e431c8c41c48:125:125,1709250395,0xdcc1a24381daa1ffe85016c959d25490d7f28eef91a144420ca3e431c8c41c48,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0a123b424ee4a950db80510e22a31f21836eb444,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x0a123b424ee4a950db80510e22a31f21836eb444
3,Repay,3.220694406607966,0.0,19336532:87:0xd845d7dfc3e88116da93ce05474610e0d1c2b674f933fdcca25e87eeda3bfcf4:233:233,1709250299,0xd845d7dfc3e88116da93ce05474610e0d1c2b674f933fdcca25e87eeda3bfcf4,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0a123b424ee4a950db80510e22a31f21836eb444,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x0a123b424ee4a950db80510e22a31f21836eb444
4,Repay,17715.879363,0.999903,19336496:83:0x9e1db1ff8faa7f6096d78acc0e7450e708fa871e0f6799beec93c0cf6a2e1625:155:155,1709249867,0x9e1db1ff8faa7f6096d78acc0e7450e708fa871e0f6799beec93c0cf6a2e1625,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa614ad92390ca4f540dfa2a6fa4c88afd01fec14
5,Repay,4.46139052,0.0,19336480:76:0x5b3b9b1d43d327047b630b7e0350f291caecebbff703e9b213560a2d6cfe01ff:194:194,1709249675,0x5b3b9b1d43d327047b630b7e0350f291caecebbff703e9b213560a2d6cfe01ff,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x512e07a093aaa20ba288392eadf03838c7a4e522,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x512e07a093aaa20ba288392eadf03838c7a4e522
6,Repay,3.53943197,0.0,19336445:100:0x060e22ebd5ceffd30167109cfc14728764862a3ea766896c5e5602a56232fecc:395:395,1709249255,0x060e22ebd5ceffd30167109cfc14728764862a3ea766896c5e5602a56232fecc,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x512e07a093aaa20ba288392eadf03838c7a4e522,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x512e07a093aaa20ba288392eadf03838c7a4e522
7,Repay,58856.837291,0.999903,19336281:101:0x62adc5013e2a979b38bb8c904dc2ddd18fc44a66467403a5ceb452375ca66678:247:247,1709247287,0x62adc5013e2a979b38bb8c904dc2ddd18fc44a66467403a5ceb452375ca66678,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5e630d5a57665b6d034db5a6d055b86111b11fcc
8,Repay,5071.973704,0.999903,19336229:87:0x0ebf2d1b54a5afc3578afa63f8de3487c6b03c2ef787de45044aafc18790f661:107:107,1709246663,0x0ebf2d1b54a5afc3578afa63f8de3487c6b03c2ef787de45044aafc18790f661,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x2cdc00c377f6d1a282528a7495ec8bbf95581d55,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2cdc00c377f6d1a282528a7495ec8bbf95581d55
9,Repay,9000.0,0.999903,19336206:91:0xb1400d1c4a8cfc414d176a84a39a2a5eee23eba6a1fa3a38a8ee1da92a78d38f:222:222,1709246387,0xb1400d1c4a8cfc414d176a84a39a2a5eee23eba6a1fa3a38a8ee1da92a78d38f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe83051100ce57e2ccd4b2faedd884d7af83cce7b,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe83051100ce57e2ccd4b2faedd884d7af83cce7b
10,Repay,40397.819768,0.999903,19336157:133:0xf2eb7579e0759d18131908520b8b1bd9a56b203f01d186ad4426d973bb39a4f5:278:278,1709245799,0xf2eb7579e0759d18131908520b8b1bd9a56b203f01d186ad4426d973bb39a4f5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcd053d262a9e6d70ffe430eda40c52d866fd2d0a,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcd053d262a9e6d70ffe430eda40c52d866fd2d0a
11,Repay,62116.752331,0.999903,19336136:152:0xfdd94a511a76afa52c1f4bfcd7aa0daca75da8139ebe46bf275f51510bc5e150:280:280,1709245547,0xfdd94a511a76afa52c1f4bfcd7aa0daca75da8139ebe46bf275f51510bc5e150,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb6139ccf40d01855cee546a6e0f2cca92bb9112e,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb6139ccf40d01855cee546a6e0f2cca92bb9112e
12,Repay,25000.0,0.999903,19336083:40:0x13ff3d5f070aafc2b10d22ceef3b96f0fce14c90f254edb24c464feeab6157e5:160:160,1709244899,0x13ff3d5f070aafc2b10d22ceef3b96f0fce14c90f254edb24c464feeab6157e5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf69b26fda685905f089a7764b52094a6c2fb75a2
13,Repay,25000.0,0.999903,19336074:148:0x7d37adcbb48a5922c700643bd5389f116380fbd67dda6d3bc01bc6fbe3e60223:142:142,1709244791,0x7d37adcbb48a5922c700643bd5389f116380fbd67dda6d3bc01bc6fbe3e60223,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3017398690838077ef8f13313fcab8f92e139911
14,Repay,13071.351407,1.0002,19336021:140:0xe8794a7b0d9f4a647dfa4639fe7ed00c3f59913ffee71ad10eca891cfea69902:244:244,1709244155,0xe8794a7b0d9f4a647dfa4639fe7ed00c3f59913ffee71ad10eca891cfea69902,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x6ae1cbefe9ead67c7ecba3c24c7df76e632200fd
15,Repay,99.95304593519612,1782.44,19335953:1:0x0309099bbed0053cabcb38ff71dca97c17bf729e26b8d0b8431cdd8ebc82d664:17:17,1709243339,0x0309099bbed0053cabcb38ff71dca97c17bf729e26b8d0b8431cdd8ebc82d664,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf
16,Repay,0.81488334,0.0,19335933:5:0xbbb6bcdde005505cf6c395d4a8c97fc284a8f37d27f02c501987666db85872bc:186:186,1709243099,0xbbb6bcdde005505cf6c395d4a8c97fc284a8f37d27f02c501987666db85872bc,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6f30c82bae8523c2f78100eb135d4310ac6ef59b,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6f30c82bae8523c2f78100eb135d4310ac6ef59b
