,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,1782.44,0.0450095328910236,0.0,20852699:3:0x0c67a1ea0664ea13aa42e83d7c80cc4114daed684f13fff916b4c9be0bcde574:54:54,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.0503999999885967,1727569535,0x0c67a1ea0664ea13aa42e83d7c80cc4114daed684f13fff916b4c9be0bcde574,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe2c5a4029532b547ccb58c2c1929f5125bd7c41b
1,LiquidationCall,1.00021227,1.982320233043451,61.385372,20846741:1:0x7684c151fe9f48eb580d0b544a26653953ad3040d1aadffd32a26f24c0d9ad82:12:12,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,313.139117,1727497667,0x7684c151fe9f48eb580d0b544a26653953ad3040d1aadffd32a26f24c0d9ad82,18,Aave Token,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x6b1b09fd67c83f0a1f14dec7645ca6eb163a710e
2,LiquidationCall,1.00021227,0.96298723,0.0,20813118:1:0xbe78e6d158b2381d02eb4f4f4729a7fd9585abd16314d00a5249f0ad74d95482:17:17,0x1b05437f4a5f6b21692e83af3eb5607683e6dead,58460.758362,1727092535,0xbe78e6d158b2381d02eb4f4f4729a7fd9585abd16314d00a5249f0ad74d95482,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x75ce34167400785d001e0a7cf6d44d83acd41988
3,LiquidationCall,1782.44,35867.060651,0.99993257,20802292:1:0x7834a9d869b792e43fc748516e1e37c890c6a92c567f582d3ad37ecc8143fa57:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,13.29249621439653,1726962035,0x7834a9d869b792e43fc748516e1e37c890c6a92c567f582d3ad37ecc8143fa57,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd968efc3420a063c3f9625bdce371559845d1681
4,LiquidationCall,1.00021227,0.0950976919978132,611.8754818,20777905:3:0xf4715217b1e120911367566389ba80e02040169bb13f77a4deb9e40a0a4fd08a:65:65,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,127.386664,1726667663,0xf4715217b1e120911367566389ba80e02040169bb13f77a4deb9e40a0a4fd08a,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x048dbb3b6eb6be345ecc0a22c90e7a8c55f1fbe7
5,LiquidationCall,0.0,1.0790597157126989,1782.44,20776826:1:0xc79063d10371dc5348e416bfb0f0791bba1870ccc0f48b714f28b1d159e5d646:17:17,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,0.03943205,1726654607,0xc79063d10371dc5348e416bfb0f0791bba1870ccc0f48b714f28b1d159e5d646,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x1d3a0ce0d33db59218938804058cfb7cfcbd96a2
6,LiquidationCall,0.99993257,6.188196434576453,611.8754818,20776743:1:0x60cb8c4c99c7bc1f292165df5472bdb7c506fc163ac928f07aedae49ebeaf3e7:19:19,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,8352.2274,1726653611,0x60cb8c4c99c7bc1f292165df5472bdb7c506fc163ac928f07aedae49ebeaf3e7,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9c868a884a169fc53ffc477201f2a9f43971f322
7,LiquidationCall,1.00021227,0.3635906375967538,611.8754818,20775021:2:0x9bd49d757b12f275e40727c4d3d6895c5abffffaca174830a34c3d1014efb52c:17:17,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,501.162304,1726632791,0x9bd49d757b12f275e40727c4d3d6895c5abffffaca174830a34c3d1014efb52c,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x621eb00e7c68ced56818c0ae7a9e282d77a0ed4a
8,LiquidationCall,1.00021227,37.6114778151809,1782.44,20773942:1:0xe56fa63b592b8393c934389731641816935a065a3fb1b8a0e9807d229221a3b7:19:19,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,83334.668258,1726619795,0xe56fa63b592b8393c934389731641816935a065a3fb1b8a0e9807d229221a3b7,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x11a46183af6f4379c9b09e117d8c90c595e9d20f
9,LiquidationCall,5.01596049,23.444463,1.00021227,20761020:31:0x7db564f023db4514aea4a5fe6458368fcca18c90b2cbac03fe4a10a9c22b4a0f:268:268,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,3.4971853714001755,1726463591,0x7db564f023db4514aea4a5fe6458368fcca18c90b2cbac03fe4a10a9c22b4a0f,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Uniswap,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x9342adfd55df344a8723358b266c4e6271c40c85
10,LiquidationCall,1.00021227,0.0139748386668514,1782.44,20760823:135:0xb1dc41372be6503d7c5a5bf2de8a7a4094b8fcb52abc5034e5dd555e443ee79e:749:749,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,30.446423,1726461215,0xb1dc41372be6503d7c5a5bf2de8a7a4094b8fcb52abc5034e5dd555e443ee79e,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x38223ef66e0b5097d18b54d8684d92abdda35a12
11,LiquidationCall,0.99993257,17.97259586123977,1782.44,20760338:1:0xad8c31464980a80dd50a6051ed808ba1d81253186725d5b51af1cb1e5c7a7da0:17:17,0x1b05437f4a5f6b21692e83af3eb5607683e6dead,38770.036064,1726455335,0xad8c31464980a80dd50a6051ed808ba1d81253186725d5b51af1cb1e5c7a7da0,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa18fceae325010aa6ffb6c917fc49394465a5b8b
12,LiquidationCall,1.00021227,0.0103663787841233,1782.44,20760101:32:0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35:340:340,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,22.558277,1726452467,0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x792656eacbf057e4fd3a5034e9397bd7596b72a8
13,LiquidationCall,0.0,0.0159422713389625,1782.44,20760101:32:0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35:303:303,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,34.69892566032876,1726452467,0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0xfb13776ac0a308919fc8a4eb9e8f7eac7d8f1bda
14,LiquidationCall,0.0,0.0130436932954006,0.0,20760101:32:0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35:284:284,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,33.18331590186107,1726452467,0x1eebee27203548bf77476c113b98412f5f68932cb302eb943bb04d5d008f0a35,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x90d4d1bd3ad9f1a69add963f22da2042c152289a
15,LiquidationCall,0.0,0.4452772764007037,1782.44,20760015:3:0x7353fad1f699bc45185459e82fc685efdc17c51a2f0d5cdc3ee24d19fed76cf1:55:55,0x63df7c7e3a6e7c2047aad84fd5ae81647ae1cfeb,0.01644583,1726451435,0x7353fad1f699bc45185459e82fc685efdc17c51a2f0d5cdc3ee24d19fed76cf1,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x624fc65c95ecc5c0f6516f650d37f509e1cb336b
