,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,225769.904855,1.00001048,18473024:2:0x1ebc78873810583b889dcde94f6ab030f2381d7a7b6a52dbae0e70ec3f0f12d5:33:33,1698790547,0x1ebc78873810583b889dcde94f6ab030f2381d7a7b6a52dbae0e70ec3f0f12d5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0000cd00001700b10049dfc947103e00e1c62683,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000cd00001700b10049dfc947103e00e1c62683
1,Repay,2575.470548,1.00001048,18472942:129:0xb527ba98d75043afd72cb7e87e518e0d3bdd48f8b4f3239435206f7645ad91a9:294:294,1698789551,0xb527ba98d75043afd72cb7e87e518e0d3bdd48f8b4f3239435206f7645ad91a9,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x05f94e011ac7bf3998ee249ab2cf401774cb1028
2,Repay,4999996.2,1.00001048,18472783:87:0xbb258ddb922a3fe6a57bd32440ddec51a4d775eb39b067c9ea8a54e52b264a1f:170:170,1698787631,0xbb258ddb922a3fe6a57bd32440ddec51a4d775eb39b067c9ea8a54e52b264a1f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701
3,Repay,10213.503007,1.0003011,18472761:138:0x58d06713a5429763d0c362e275b50718c758f7de617cc4021c286967cb07f591:423:423,1698787367,0x58d06713a5429763d0c362e275b50718c758f7de617cc4021c286967cb07f591,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xce04002d9e12403be774a32f07172666daf6d5e4,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xce04002d9e12403be774a32f07172666daf6d5e4
4,Repay,111.636854,1.00001048,18472639:59:0xf6ecc5b62e1b4676d699bfedb083b351cc76935cf4125cc42f29d569360ef137:275:275,1698785891,0xf6ecc5b62e1b4676d699bfedb083b351cc76935cf4125cc42f29d569360ef137,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6d440d47bd32fafa82db124632e35eba1378e60c
5,Repay,7500.0,1.0003011,18472619:187:0xa0edc296d694b2b2806153a1901ede7d4c65505ca88e28dc62ff9d1dda0c44e0:371:371,1698785651,0xa0edc296d694b2b2806153a1901ede7d4c65505ca88e28dc62ff9d1dda0c44e0,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0ca7e7e5745bd457f5ed7265ff2cd1c8208575e1
6,Repay,1.3895903519110075,6.32194,18472176:149:0x95aa9fc0b9db0bf606655b1abea63de90a4368c65540dbefe691917de7d5083e:367:367,1698780299,0x95aa9fc0b9db0bf606655b1abea63de90a4368c65540dbefe691917de7d5083e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0xaacb5245bc1a36df875f76f6cb13369e60f60885
7,Repay,15671.358319,1.00001048,18472176:149:0x95aa9fc0b9db0bf606655b1abea63de90a4368c65540dbefe691917de7d5083e:356:356,1698780299,0x95aa9fc0b9db0bf606655b1abea63de90a4368c65540dbefe691917de7d5083e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaacb5245bc1a36df875f76f6cb13369e60f60885
8,Repay,9.149576,1.00001048,18472071:123:0xead009485ff4741182a82ee337495afb4990886496e016152d907fbe7968e7bb:208:208,1698779015,0xead009485ff4741182a82ee337495afb4990886496e016152d907fbe7968e7bb,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaacb5245bc1a36df875f76f6cb13369e60f60885
9,Repay,1200.0,6.32194,18472071:123:0xead009485ff4741182a82ee337495afb4990886496e016152d907fbe7968e7bb:197:197,1698779015,0xead009485ff4741182a82ee337495afb4990886496e016152d907fbe7968e7bb,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8761e0370f94f68db8eaa731f4fc581f6ad0bd68,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0xaacb5245bc1a36df875f76f6cb13369e60f60885
