,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,1.9058861,0.33749146,0.0,21299811:73:0x9f70061631d7356e326900e329a74d8ed0877aa4dbab166ba31c770d9b2fca6f:109:109,0xed0c66f41b1f588f61629ae7be979f004363f8a4,10671.944126550312,1732961447,0x9f70061631d7356e326900e329a74d8ed0877aa4dbab166ba31c770d9b2fca6f,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Balancer,0xba100000625a3754423978a60c9317c58a424e3d,0x3f06b60ef62378c7c31fd6f448015ecb83df214a
1,LiquidationCall,1.00021227,2.002954582536583,1782.44,21298755:1:0xccd0bbd34df7dcd529ef76156a2d1e0c02f37f9a0b424e77ce11d224a814ab63:17:17,0xb441dea845a1a03a3e7aee81c03662fd9a1b6fda,7116.549147,1732948727,0xccd0bbd34df7dcd529ef76156a2d1e0c02f37f9a0b424e77ce11d224a814ab63,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf66cd709654613fe2e13b035e7cbc77ff144d670
2,LiquidationCall,1782.44,489.200753,1.00021227,21298619:1:0xfb4d8da2eeb0d89f67273c0daf77f0fca46d595d60024bef569063a6d3741a36:16:16,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.1265999979101552,1732947095,0xfb4d8da2eeb0d89f67273c0daf77f0fca46d595d60024bef569063a6d3741a36,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2947d1eabbc8f5eaa1262c935adca2c0a9147fe4
3,LiquidationCall,5.01596049,0.0454514831753233,1782.44,21290378:2:0xfe85a6a72cbeac2336313669a739e258387bfc9b79bb23d0569366d1ed36db87:62:62,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,12.24931628089239,1732847351,0xfe85a6a72cbeac2336313669a739e258387bfc9b79bb23d0569366d1ed36db87,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Uniswap,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x774b9e61dfb03aa05e5c0b0e219140badd3ed182
4,LiquidationCall,1782.44,154.13893706407802,1.00011,21290378:2:0xfe85a6a72cbeac2336313669a739e258387bfc9b79bb23d0569366d1ed36db87:37:37,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.0413999999882362,1732847351,0xfe85a6a72cbeac2336313669a739e258387bfc9b79bb23d0569366d1ed36db87,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9571d33487fec05163291fa02474599a28313a17
5,LiquidationCall,1.29467772,409.661363,0.99993257,21289339:150:0xb67ab7349527cc864870481c24fccd708efbe62078ba39375fa662af737cd756:422:422,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,165.19912728146056,1732834823,0xb67ab7349527cc864870481c24fccd708efbe62078ba39375fa662af737cd756,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Synthetix Network Token,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xd6198a8bacf40e2f75a8fde04332ee459d8ac451
6,LiquidationCall,1.00021227,0.11807258,0.0,21274471:2:0x16470984f459e0a0a8c1ce20a9a39029941aa7136e64c755f4fbfc212e513b68:38:38,0xf7dc4ab21a6d8e7a573c13516cf3419b4b8a0002,10261.993735,1732654787,0x16470984f459e0a0a8c1ce20a9a39029941aa7136e64c755f4fbfc212e513b68,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf7091aced9939b915a3a31868ba9a3fdeb168a7d
7,LiquidationCall,0.99993257,0.17082326,63943.71453861,21274471:1:0xcaa5c25a00f7530adbb18add1419200e76ebe5b1eb4cddcdc79bbd06d5d49852:16:16,0xf7dc4ab21a6d8e7a573c13516cf3419b4b8a0002,14558.7007,1732654787,0xcaa5c25a00f7530adbb18add1419200e76ebe5b1eb4cddcdc79bbd06d5d49852,8,Coinbase Wrapped BTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x471c626ef784398f3e31608f04f8c1eb872b6f42
8,LiquidationCall,0.99993257,0.3520126212659935,1782.44,21273671:24:0x33c8619805efd7132256d645d7c80d38cb80d3ecf0a04fe418493c6ad5511c17:106:106,0xdb966ba2f88845684abe30b65975117f4454037f,1110.503076,1732645151,0x33c8619805efd7132256d645d7c80d38cb80d3ecf0a04fe418493c6ad5511c17,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf7373af5b10b5342c8e4bbb5eb6d039ec7ead3a1
9,LiquidationCall,0.0,4.837794989922073,0.0,21273671:1:0xd22e3461bfb7d462d44ab2f884fee6700b91522a84f66a21fe9c7328c2743408:22:22,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,15743.047178398445,1732645151,0xd22e3461bfb7d462d44ab2f884fee6700b91522a84f66a21fe9c7328c2743408,18,Wrapped eETH,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x072d55788e0722c71a426c74a6ca3e52ec0fcd61
