,action,amount,assetPriceUSD,id,timestamp,txHash,pool,reserve_decimals,reserve_name,underlying_asset,to_id,user_id
0,RedeemUnderlying,4.93794444,0.0,19336578:1:0xdd5c7d13410b55dbe5024f0e68363d986bb721ad336bfc6adc0943a4bab1b816:19:19,1709250851,0xdd5c7d13410b55dbe5024f0e68363d986bb721ad336bfc6adc0943a4bab1b816,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
1,RedeemUnderlying,5.55858027,0.0,19336567:2:0x3982acdf2739687f2ea0a6cfec6caab7519042c5d40013f16d7f9f61c04fddca:41:41,1709250719,0x3982acdf2739687f2ea0a6cfec6caab7519042c5d40013f16d7f9f61c04fddca,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
2,RedeemUnderlying,3003.0,1782.44,19336529:285:0xb992bf1149f1c9121a1ab20a883796af2cfa7d31aa07d671e6562a3289bf93ec:365:365,1709250263,0xb992bf1149f1c9121a1ab20a883796af2cfa7d31aa07d671e6562a3289bf93ec,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9
3,RedeemUnderlying,85.0,1782.44,19336457:91:0x1e91bc81425f54a7a949d86efca38ea0106f3cad54c96c1f1083fa14e1226d7f:156:156,1709249399,0x1e91bc81425f54a7a949d86efca38ea0106f3cad54c96c1f1083fa14e1226d7f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9
4,RedeemUnderlying,1.0,1782.44,19336445:57:0x37385df202575b0b144c28da90a9970cf136ef1c59323c55b931bf79a9bd44ac:186:186,1709249255,0x37385df202575b0b144c28da90a9970cf136ef1c59323c55b931bf79a9bd44ac,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9
5,RedeemUnderlying,60.0,1782.44,19336427:96:0x3b11fe33b5a8280c397e20c2125128c8b829c1ad1f3d0f338506ae3695638d77:130:130,1709249039,0x3b11fe33b5a8280c397e20c2125128c8b829c1ad1f3d0f338506ae3695638d77,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9
6,RedeemUnderlying,6036.201082,0.999903,19336401:241:0x088ce1baf042ea9e89e299b91a32a0d7e3ffbe1d6b12527f5d84c51c20b0c1e8:597:597,1709248727,0x088ce1baf042ea9e89e299b91a32a0d7e3ffbe1d6b12527f5d84c51c20b0c1e8,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0xadc0a53095a0af87f3aa29fe0715b5c28016364e
7,RedeemUnderlying,17.76441805722554,1782.44,19336281:101:0x62adc5013e2a979b38bb8c904dc2ddd18fc44a66467403a5ceb452375ca66678:223:223,1709247287,0x62adc5013e2a979b38bb8c904dc2ddd18fc44a66467403a5ceb452375ca66678,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
8,RedeemUnderlying,171296.184953,1.0002,19336255:142:0x5b9209df32dbda129eed0259a5cd46080ee4a333d393daaad4bcff1a31e37f28:323:323,1709246975,0x5b9209df32dbda129eed0259a5cd46080ee4a333d393daaad4bcff1a31e37f28,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x78f8bd884c3d738b74b420540659c82f392820e0,0x78f8bd884c3d738b74b420540659c82f392820e0
9,RedeemUnderlying,250.0,1782.44,19336231:210:0xacad310cbb2b3e67d8a0980d5b84084580914864a3ee03dcf1bcd6c71e927598:385:385,1709246687,0xacad310cbb2b3e67d8a0980d5b84084580914864a3ee03dcf1bcd6c71e927598,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9,0x893411580e590d62ddbca8a703d61cc4a8c7b2b9
