,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,611.8754818,0.1375841859201549,1782.44,18905811:4:0x78625d2c7a7f01d705f73c711f0ad27586bf94fc3f7e1f729aeec4687fac14ac:50:50,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0.1840234478660445,1704029927,0x78625d2c7a7f01d705f73c711f0ad27586bf94fc3f7e1f729aeec4687fac14ac,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xbbd82090df654f8b40168c9e5773f39c74200a41
1,LiquidationCall,1.00001433,0.7840879227274764,0.0,18894156:40:0x9c4666eff5b150cc42ba3614fff82d16bba1bc58af5277150057a93010c56b4c:283:283,0x6980a47bee930a4584b09ee79ebe46484fbdbdd0,1939.467472,1703888447,0x9c4666eff5b150cc42ba3614fff82d16bba1bc58af5277150057a93010c56b4c,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcd705dee3db92533fffa2bdd47b97ab573e8ed14
2,LiquidationCall,1.00001433,23.190453045842904,1782.44,18894156:2:0x8e7d56b1c36df802199cab10ce135534855ab7b70983c9e8fa8250f9ef1e6ce6:21:21,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,50227.693955,1703888447,0x8e7d56b1c36df802199cab10ce135534855ab7b70983c9e8fa8250f9ef1e6ce6,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0ca7e7e5745bd457f5ed7265ff2cd1c8208575e1
3,LiquidationCall,0.0,0.9811311193995866,0.0,18892809:86:0x770cc17ea567bce4c69bae99fbd901953bbf5d34239141c5d62f7e68762aa0ac:77:77,0x6980a47bee930a4584b09ee79ebe46484fbdbdd0,2453.3341673535674,1703872019,0x770cc17ea567bce4c69bae99fbd901953bbf5d34239141c5d62f7e68762aa0ac,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x24378dc3fddb962f964c028b0956cfc902d37f28
4,LiquidationCall,1.00011563,0.2159783479242478,1782.44,18886976:67:0x2c33dcfca0850877e30283999447ee5379f08d2c57c352ac2ea9a1d338709fde:144:144,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,484.336928,1703801279,0x2c33dcfca0850877e30283999447ee5379f08d2c57c352ac2ea9a1d338709fde,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f0fc0d08bb7f1d54c703f7f5d9850d7c292702f
5,LiquidationCall,1.00011563,0.4320111373107081,1782.44,18886500:10:0xdf1f713db708e4f080f8c6d3d03a2311a8886a613b6a2feb1ceb4d330b6644a7:43:43,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,968.648006,1703795543,0xdf1f713db708e4f080f8c6d3d03a2311a8886a613b6a2feb1ceb4d330b6644a7,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f0fc0d08bb7f1d54c703f7f5d9850d7c292702f
6,LiquidationCall,1.00011563,0.8594771316096536,1782.44,18885726:3:0xf04e64c7cc685870db1d16d09a8451d918bdf300fa585cb03aa303e64b7154f1:30:30,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,1937.216094,1703786147,0xf04e64c7cc685870db1d16d09a8451d918bdf300fa585cb03aa303e64b7154f1,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f0fc0d08bb7f1d54c703f7f5d9850d7c292702f
7,LiquidationCall,1.00011563,1.7164063647567145,1782.44,18885706:1:0xa62bc8fbcab6f2c8c33094fb7093fbf6164e6fc28b000f74ff4623b35aaf707c:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,3874.428288,1703785907,0xa62bc8fbcab6f2c8c33094fb7093fbf6164e6fc28b000f74ff4623b35aaf707c,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f0fc0d08bb7f1d54c703f7f5d9850d7c292702f
8,LiquidationCall,1.00038139,3.414297915016838,1782.44,18885429:1:0x0ebde0c264387053274b8349d9f8677ed146746efaa35f0d5cd5bd7d22cf1a64:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,7748.736005,1703782547,0x0ebde0c264387053274b8349d9f8677ed146746efaa35f0d5cd5bd7d22cf1a64,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0f0fc0d08bb7f1d54c703f7f5d9850d7c292702f
9,LiquidationCall,1782.44,803.950649,1.00014389,18880252:52:0xdf2e82f3966ed23163958beb35ff8c53c1d1d4a7386def73ff4ce2109d6ce7bb:121:121,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,0.3256558429748283,1703719739,0xdf2e82f3966ed23163958beb35ff8c53c1d1d4a7386def73ff4ce2109d6ce7bb,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3d5d2ac4fecf16bb1651a445d5b17f977a823546
10,LiquidationCall,30.88893093,1.4814734628374724,0.0,18877444:5:0x9ebf8cf95d429d5fc18d9e356c55ae1db384552ee702dd9b3aef936974b75cb1:36:36,0x5c5c1776c16ef823e6582dd2747018ca5638e972,112.6441550648962,1703685539,0x9ebf8cf95d429d5fc18d9e356c55ae1db384552ee702dd9b3aef936974b75cb1,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Rocket Pool Protocol,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0x1ae4f1a178abfc6b7c90da19917676b82c698e4b
11,LiquidationCall,1.00011,0.2212803772854115,1782.44,18871993:4:0x6ee1be179496e89d02698e8550ce1236cdcddd6ed53f0a386ceb2152af810366:31:31,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,467.5137241023818,1703619431,0x6ee1be179496e89d02698e8550ce1236cdcddd6ed53f0a386ceb2152af810366,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xab12275f2d91f87b301a4f01c9af4e83b3f45baa
