,action,borrowAssetPriceUSD,collateralAmount,collateralAssetPriceUSD,id,liquidator,principalAmount,timestamp,txHash,collateral_reserve_decimals,collateral_reserve_name,collateralReserve.underlyingAsset,pool,principal_reserve_decimals,principal_reserve_name,principalReserve.underlyingAsset,user_id
0,LiquidationCall,6.32194,0.2546454162989583,1782.44,18037965:112:0x179c4afed4659bf3cd1de60712954a43e8ec59a9dcbd70599bd509341d4be987:641:641,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,68.32187295406553,1693526135,0x179c4afed4659bf3cd1de60712954a43e8ec59a9dcbd70599bd509341d4be987,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x837bbdccac71d15e03a6e8de25ebaecbd003a307
1,LiquidationCall,0.0,0.05766235,0.0,18027762:1:0xd368659b1b79eacd8cd8224d8bcda99ddbafa4d04d06361c97f2a200c4de62af:21:21,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,1500.9990631753174,1693402727,0xd368659b1b79eacd8cd8224d8bcda99ddbafa4d04d06361c97f2a200c4de62af,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x6bfdc44450e5c5e535b114b147f10710800bf0cb
2,LiquidationCall,0.0,0.11358618,0.0,18023528:0:0xebedb6ad2402948d58e05ddd70ebe7af0594e9f1fc2c404096b8a45a57ae314a:17:17,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,3001.825815933352,1693351487,0xebedb6ad2402948d58e05ddd70ebe7af0594e9f1fc2c404096b8a45a57ae314a,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Gho Token,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,0x6bfdc44450e5c5e535b114b147f10710800bf0cb
3,LiquidationCall,1.000128,4.859808382770451,1782.44,18018927:1:0x33ada9fb50abfbf29b59647328bd5fff5121ec04ec43a64f1540de0c898dfd6f:18:18,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,7648.777899,1693295735,0x33ada9fb50abfbf29b59647328bd5fff5121ec04ec43a64f1540de0c898dfd6f,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb8618d9d13e2baa299bb726b413ff66418efbbd0
4,LiquidationCall,1.00002433,0.1436108367255017,0.0,17975138:7:0x858791e66ae6f9bebcf7316c8a499e77a5530a60845b74dde56c149db6371e9c:72:72,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,252.666412,1692766307,0x858791e66ae6f9bebcf7316c8a499e77a5530a60845b74dde56c149db6371e9c,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xba006ea5d47eff88efaae09a268d65f2edfb10ae
5,LiquidationCall,0.99958732,596.265609,1.00002433,17973729:198:0xd9d22cd17481de91727ed9b945909a63e7a72063987a1a642db656cdc19acc34:346:346,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,575.797579,1692749255,0xd9d22cd17481de91727ed9b945909a63e7a72063987a1a642db656cdc19acc34,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x2db98d6507f14615cd9b9b287d8109328b6dc209
6,LiquidationCall,1.00002433,0.1874807022454068,0.0,17973612:12:0x964f180e1ce8cd9833c6d342f6c3bbd7d13bbeebc909725c2deda3a16f5edae7:73:73,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,329.439791,1692747839,0x964f180e1ce8cd9833c6d342f6c3bbd7d13bbeebc909725c2deda3a16f5edae7,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeaba588d42d7f13048bd5795372530ac98cbd34f
7,LiquidationCall,1.00002433,1.41115456560281,1782.44,17972933:45:0x57c7e3339b0d6f7dd268ecb33319cabda4cfb0bbe9ce9c915f6c7a6d26ac09d9:306:306,0x6dce52e318338b0cc30969ada8e0c95d24c37a28,2179.768902,1692739619,0x57c7e3339b0d6f7dd268ecb33319cabda4cfb0bbe9ce9c915f6c7a6d26ac09d9,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x69cf84e4cea4c087dbcca137d4d662f2092e4919
8,LiquidationCall,1.00002433,0.02958919,0.0,17972597:21:0xdfa9acfa1607e59adbff758d6a0c9b68e959a59ae6596d9f8ed3d897d1f682ea:142:142,0x681d0d7196a036661b354fa2a7e3b73c2adc43ec,731.754224,1692735587,0xdfa9acfa1607e59adbff758d6a0c9b68e959a59ae6596d9f8ed3d897d1f682ea,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x205a61daa83d213d4e87602401f4616486a52058
9,LiquidationCall,1.00011,0.4690092745565741,1782.44,17971843:74:0xd18d9cc6d7c8931e8f9d4a33c344661c06f0736aa4c65cf03df9c686a3429b45:188:188,0x81c3b160ae5cdab6f82d16df027a387af14e4aeb,728.3192143749728,1692726515,0xd18d9cc6d7c8931e8f9d4a33c344661c06f0736aa4c65cf03df9c686a3429b45,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xae5ee34994dce7bace81fab0f163895505f92225
