,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,3014.18778,0.99993257,21089063:11:0xd6f38c046d72ecab0b029d22ab7dcb451080990496813129f9d1554843fa326e:165:165,1730419139,0xd6f38c046d72ecab0b029d22ab7dcb451080990496813129f9d1554843fa326e,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x305f0968b33a92d9637c559f3e5fb2bd83976339,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa286e7ddf6b10399412ab7f10c21afdaf3218531
1,Repay,10003409.549687,0.99993257,21089027:84:0xd63b1ebb1b4f3630af432a441d1ee938c54aa721b0ff9a68a23983c2a1c3fd42:208:208,1730418707,0xd63b1ebb1b4f3630af432a441d1ee938c54aa721b0ff9a68a23983c2a1c3fd42,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xaaf9f14f20145ad50db369e52b2793bfeb18a45b,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaaf9f14f20145ad50db369e52b2793bfeb18a45b
2,Repay,118593.163732,0.99993257,21089020:49:0x5c1ca1f98db3b24fa02b0d88486eec93438927925d08415fd6256d2c8cdc6ee3:230:230,1730418623,0x5c1ca1f98db3b24fa02b0d88486eec93438927925d08415fd6256d2c8cdc6ee3,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd7852e139a7097e119623de0751ae53a61efb442,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x70e76a2090170a1ce5bb7324830f08b32eb2c0a3
3,Repay,2002453.613874,1.00021227,21089003:25:0xbc0667fc59f964d0c69481674e0dd8d11b9f1a7ca5c13472fa58ff88e0ef58b1:259:259,1730418419,0xbc0667fc59f964d0c69481674e0dd8d11b9f1a7ca5c13472fa58ff88e0ef58b1,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757
4,Repay,50.017559,1.00021227,21089001:93:0xecadef7483c9bc3ee9925eb496045e4819a78b16944f7d32414a3f9500801ce7:355:355,1730418395,0xecadef7483c9bc3ee9925eb496045e4819a78b16944f7d32414a3f9500801ce7,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd7852e139a7097e119623de0751ae53a61efb442,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x6277d269d337f319897957584855424168df42a5
5,Repay,50001.820399,0.99993257,21089001:93:0xecadef7483c9bc3ee9925eb496045e4819a78b16944f7d32414a3f9500801ce7:344:344,1730418395,0xecadef7483c9bc3ee9925eb496045e4819a78b16944f7d32414a3f9500801ce7,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd7852e139a7097e119623de0751ae53a61efb442,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6277d269d337f319897957584855424168df42a5
6,Repay,401.644446,1.00021227,21088985:49:0x07a8ca22aa03523d3c544940b3f83aa87127eac66fe3558028e4ea7220340103:123:123,1730418203,0x07a8ca22aa03523d3c544940b3f83aa87127eac66fe3558028e4ea7220340103,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x355618d42a8bbf91322483db3cb97546fba322a8,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x355618d42a8bbf91322483db3cb97546fba322a8
7,Repay,13.79095481,0.0,21088966:35:0x5a2625c84d31e335bd53fe7c72ad4761a28f8a19e0abc606c752c72a2a6d565b:151:151,1730417975,0x5a2625c84d31e335bd53fe7c72ad4761a28f8a19e0abc606c752c72a2a6d565b,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1111567e0954e74f6ba7c4732d534e75b81dc42e,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x1111567e0954e74f6ba7c4732d534e75b81dc42e
8,Repay,1.8790271721962373,1782.44,21088961:12:0xfc6e5e0bb3bdc2eaef5a8868f09f95b657eb4dc684aea8e9f13a530562d23d4f:105:105,1730417915,0xfc6e5e0bb3bdc2eaef5a8868f09f95b657eb4dc684aea8e9f13a530562d23d4f,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x35bb522b102326ea3f1141661df4626c87000e3e,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb37538f2d3629335b572678904b60dc9842c82d4
9,Repay,20.77604513,0.0,21088950:70:0x9abbf487fd42b8df1bbcc0267a0edb9ded577b8b8d17c6fe15113c12073ef7e3:169:169,1730417783,0x9abbf487fd42b8df1bbcc0267a0edb9ded577b8b8d17c6fe15113c12073ef7e3,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1111567e0954e74f6ba7c4732d534e75b81dc42e,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x1111567e0954e74f6ba7c4732d534e75b81dc42e
