,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
117,18033403,470408,0x4c612e3b15b96ff9a6faed838f8d07d479a8dd4c882d0700,1.03231074,,1693471007,Savings Dai,Aave v3,Aave,2023-08-31 08:00:00+00:00
118,18033391,470408,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8882d0700,27265.406991,,1693470863,Wrapped BTC,Aave v3,Aave,2023-08-31 08:00:00+00:00
119,18033325,470408,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c882d0700,1786.3914,,1693470071,Coinbase Wrapped Staked ETH,Aave v3,Aave,2023-08-31 08:00:00+00:00
120,18033218,470407,0x0b925ed163218f6662a35e0f0371ac234f9e9371872d0700,1940.19468109,,1693468787,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-08-31 07:00:00+00:00
121,18033152,470407,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c872d0700,1.00006415,,1693467995,USD Coin,Aave v3,Aave,2023-08-31 07:00:00+00:00
122,18033152,470407,0x3fe6a295459fae07df8a0cecc36f37160fe86aa9872d0700,0.99932625,,1693467995,LUSD Stablecoin,Aave v3,Aave,2023-08-31 07:00:00+00:00
123,18033121,470407,0xcc9ee9483f662091a1de4795249e24ac0ac2630f872d0700,1845.86298979,,1693467623,Rocket Pool ETH,Aave v3,Aave,2023-08-31 07:00:00+00:00
124,18033108,470407,0x018008bfb33d285247a21d44e50697654f754e63872d0700,0.99980099,,1693467467,Dai Stablecoin,Aave v3,Aave,2023-08-31 07:00:00+00:00
125,18033101,470407,0x00907f9921424583e7ffbfedf84f92b7b2be4977872d0700,1.0,,1693467383,Gho Token,Aave v3,Aave,2023-08-31 07:00:00+00:00
126,18033065,470407,0xc7b4c17861357b8abb91f25581e7263e08dcb59c872d0700,1.97351,,1693466939,Synthetix Network Token,Aave v3,Aave,2023-08-31 07:00:00+00:00
127,18033020,470407,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8872d0700,1705.84755476,,1693466399,Wrapped Ether,Aave v3,Aave,2023-08-31 07:00:00+00:00
