,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,19557280,475535,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c8f410700,0.999972,,1711929503,USD Coin,Aave v3,Aave,2024-03-31 23:00:00+00:00
1,19557280,475535,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de88f410700,71311.59389566,,1711929503,Wrapped BTC,Aave v3,Aave,2024-03-31 23:00:00+00:00
2,19557271,475535,0x0c0d01abf3e6adfca0989ebba9d6e85dd58eab1e8f410700,0.99951805,,1711929395,,Aave v3,Aave,2024-03-31 23:00:00+00:00
3,19557271,475535,0x018008bfb33d285247a21d44e50697654f754e638f410700,0.99972159,,1711929395,Dai Stablecoin,Aave v3,Aave,2024-03-31 23:00:00+00:00
4,19557263,475535,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e88f410700,3648.15895405,,1711929299,Wrapped Ether,Aave v3,Aave,2024-03-31 23:00:00+00:00
5,19557263,475535,0x23878914efe38d27c4d67ab83ed1b93a74d4086a8f410700,1.00016,,1711929299,Tether USD,Aave v3,Aave,2024-03-31 23:00:00+00:00
6,19557235,475535,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc658f410700,0.69500963,,1711928963,Curve DAO Token,Aave v3,Aave,2024-03-31 23:00:00+00:00
7,19557222,475535,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a8f410700,19.06384669,,1711928807,ChainLink Token,Aave v3,Aave,2024-03-31 23:00:00+00:00
8,19557204,475535,0x0b925ed163218f6662a35e0f0371ac234f9e93718f410700,4239.52475163,,1711928567,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-03-31 23:00:00+00:00
9,19557087,475535,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c8f410700,3875.08556772,,1711927163,Coinbase Wrapped Staked ETH,Aave v3,Aave,2024-03-31 23:00:00+00:00
10,19557057,475535,0x4c612e3b15b96ff9a6faed838f8d07d479a8dd4c8f410700,1.06764344,,1711926803,Savings Dai,Aave v3,Aave,2024-03-31 23:00:00+00:00
11,19556984,475534,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de88e410700,71002.34413405,,1711925927,Wrapped BTC,Aave v3,Aave,2024-03-31 22:00:00+00:00
12,19556956,475534,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e88e410700,3626.066295,,1711925591,Wrapped Ether,Aave v3,Aave,2024-03-31 22:00:00+00:00
