,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,20651976,479207,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ae74f0700,11.01342899,,1725148595,ChainLink Token,Aave v3,Aave,2024-08-31 23:00:00+00:00
1,20651968,479207,0x23878914efe38d27c4d67ab83ed1b93a74d4086ae74f0700,0.99995077,,1725148499,Tether USD,Aave v3,Aave,2024-08-31 23:00:00+00:00
2,20651924,479207,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e74f0700,2516.79,,1725147971,Wrapped Ether,Aave v3,Aave,2024-08-31 23:00:00+00:00
3,20651895,479207,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ce74f0700,0.99997,,1725147623,USD Coin,Aave v3,Aave,2024-08-31 23:00:00+00:00
4,20651835,479207,0x00907f9921424583e7ffbfedf84f92b7b2be4977e74f0700,1.0,,1725146903,Gho Token,Aave v3,Aave,2024-08-31 23:00:00+00:00
5,20651726,479207,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8e74f0700,58947.56373705,,1725145595,Wrapped BTC,Aave v3,Aave,2024-08-31 23:00:00+00:00
6,20651697,479207,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9e74f0700,129.60836,,1725145247,Aave Token,Aave v3,Aave,2024-08-31 23:00:00+00:00
7,20651693,479206,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e64f0700,2516.79,,1725145199,Wrapped Ether,Aave v3,Aave,2024-08-31 22:00:00+00:00
8,20651693,479206,0x23878914efe38d27c4d67ab83ed1b93a74d4086ae64f0700,0.99995077,,1725145199,Tether USD,Aave v3,Aave,2024-08-31 22:00:00+00:00
9,20651667,479206,0xcc9ee9483f662091a1de4795249e24ac0ac2630fe64f0700,2812.39047923,,1725144887,Rocket Pool ETH,Aave v3,Aave,2024-08-31 22:00:00+00:00
10,20651664,479206,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ce64f0700,0.99997,,1725144851,USD Coin,Aave v3,Aave,2024-08-31 22:00:00+00:00
11,20651594,479206,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9e64f0700,129.60836,,1725144011,Aave Token,Aave v3,Aave,2024-08-31 22:00:00+00:00
12,20651534,479206,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ae64f0700,11.058248,,1725143291,ChainLink Token,Aave v3,Aave,2024-08-31 22:00:00+00:00
13,20651524,479206,0x00907f9921424583e7ffbfedf84f92b7b2be4977e64f0700,1.0,,1725143171,Gho Token,Aave v3,Aave,2024-08-31 22:00:00+00:00
14,20651451,479206,0x9a44fd41566876a39655f74971a3a6ea0a17a454e64f0700,1.0664828,,1725142271,Lido DAO Token,Aave v3,Aave,2024-08-31 22:00:00+00:00
15,20651441,479206,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8e64f0700,59020.26995962,,1725142151,Wrapped BTC,Aave v3,Aave,2024-08-31 22:00:00+00:00
16,20651411,479206,0x018008bfb33d285247a21d44e50697654f754e63e64f0700,0.99986723,,1725141791,Dai Stablecoin,Aave v3,Aave,2024-08-31 22:00:00+00:00
17,20651395,479205,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8e54f0700,59020.26995962,,1725141599,Wrapped BTC,Aave v3,Aave,2024-08-31 21:00:00+00:00
18,20651390,479205,0x23878914efe38d27c4d67ab83ed1b93a74d4086ae54f0700,0.99995077,,1725141539,Tether USD,Aave v3,Aave,2024-08-31 21:00:00+00:00
19,20651370,479205,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9e54f0700,129.65171,,1725141299,Aave Token,Aave v3,Aave,2024-08-31 21:00:00+00:00
20,20651370,479205,0x00907f9921424583e7ffbfedf84f92b7b2be4977e54f0700,1.0,,1725141299,Gho Token,Aave v3,Aave,2024-08-31 21:00:00+00:00
21,20651363,479205,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ce54f0700,0.99997,,1725141215,USD Coin,Aave v3,Aave,2024-08-31 21:00:00+00:00
22,20651346,479205,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e54f0700,2519.71,,1725141011,Wrapped Ether,Aave v3,Aave,2024-08-31 21:00:00+00:00
23,20651276,479205,0x0b925ed163218f6662a35e0f0371ac234f9e9371e54f0700,2952.0303004,,1725140171,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-08-31 21:00:00+00:00
