,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,17595429,468935,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c7270700,1933.2905,,1688168627,Wrapped Ether,Aave v3,Aave,2023-06-30 23:00:00+00:00
1,17595422,468935,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc7270700,1.0000981,,1688168543,USD Coin,Aave v3,Aave,2023-06-30 23:00:00+00:00
2,17595367,468935,0x8a458a9dc9048e005d22849f470891b840296619c7270700,834.8664,,1688167883,Maker,Aave v3,Aave,2023-06-30 23:00:00+00:00
3,17595336,468935,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac7270700,0.99985628,,1688167511,Tether USD,Aave v3,Aave,2023-06-30 23:00:00+00:00
4,17595288,468935,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8c7270700,30467.43267999,,1688166911,Wrapped BTC,Aave v3,Aave,2023-06-30 23:00:00+00:00
5,17595246,468935,0x2516e7b3f76294e03c42aa4c5b5b4dce9c436fb8c7270700,4.8425761,,1688166407,Balancer,Aave v3,Aave,2023-06-30 23:00:00+00:00
6,17595209,468934,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18c6270700,5.31809316,,1688165963,Uniswap,Aave v3,Aave,2023-06-30 22:00:00+00:00
7,17595209,468934,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c6270700,1933.2905,,1688165963,Wrapped Ether,Aave v3,Aave,2023-06-30 22:00:00+00:00
8,17595208,468934,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac6270700,0.99985628,,1688165951,Tether USD,Aave v3,Aave,2023-06-30 22:00:00+00:00
9,17595158,468934,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc6270700,1.0000981,,1688165339,USD Coin,Aave v3,Aave,2023-06-30 22:00:00+00:00
10,17595127,468934,0x8a458a9dc9048e005d22849f470891b840296619c6270700,829.8,,1688164967,Maker,Aave v3,Aave,2023-06-30 22:00:00+00:00
11,17595121,468934,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ac6270700,6.3259027,,1688164895,ChainLink Token,Aave v3,Aave,2023-06-30 22:00:00+00:00
12,17595063,468934,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc65c6270700,0.7712,,1688164187,Curve DAO Token,Aave v3,Aave,2023-06-30 22:00:00+00:00
13,17595016,468934,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8c6270700,30418.72009037,,1688163611,Wrapped BTC,Aave v3,Aave,2023-06-30 22:00:00+00:00
14,17594999,468934,0x0b925ed163218f6662a35e0f0371ac234f9e9371c6270700,2180.88681967,,1688163407,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-06-30 22:00:00+00:00
15,17594961,468934,0xc7b4c17861357b8abb91f25581e7263e08dcb59cc6270700,2.30953661,,1688162951,Synthetix Network Token,Aave v3,Aave,2023-06-30 22:00:00+00:00
16,17594928,468934,0x018008bfb33d285247a21d44e50697654f754e63c6270700,0.99989622,,1688162543,Dai Stablecoin,Aave v3,Aave,2023-06-30 22:00:00+00:00
17,17594878,468933,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ac5270700,6.2656202,,1688161943,ChainLink Token,Aave v3,Aave,2023-06-30 21:00:00+00:00
18,17594877,468933,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac5270700,0.99985628,,1688161931,Tether USD,Aave v3,Aave,2023-06-30 21:00:00+00:00
19,17594869,468933,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c5270700,1927.0564182,,1688161835,Wrapped Ether,Aave v3,Aave,2023-06-30 21:00:00+00:00
20,17594855,468933,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc5270700,1.0000981,,1688161667,USD Coin,Aave v3,Aave,2023-06-30 21:00:00+00:00
21,17594808,468933,0x2516e7b3f76294e03c42aa4c5b5b4dce9c436fb8c5270700,4.8425761,,1688161103,Balancer,Aave v3,Aave,2023-06-30 21:00:00+00:00
22,17594749,468933,0x018008bfb33d285247a21d44e50697654f754e63c5270700,0.99989622,,1688160383,Dai Stablecoin,Aave v3,Aave,2023-06-30 21:00:00+00:00
23,17594633,468933,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8c5270700,30367.49394904,,1688158991,Wrapped BTC,Aave v3,Aave,2023-06-30 21:00:00+00:00
24,17594629,468933,0x9a44fd41566876a39655f74971a3a6ea0a17a454c5270700,2.03126299,,1688158943,Lido DAO Token,Aave v3,Aave,2023-06-30 21:00:00+00:00
25,17594610,468932,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c4270700,1927.0564182,,1688158703,Wrapped Ether,Aave v3,Aave,2023-06-30 20:00:00+00:00
26,17594606,468932,0xcc9ee9483f662091a1de4795249e24ac0ac2630fc4270700,2072.32688993,,1688158655,Rocket Pool ETH,Aave v3,Aave,2023-06-30 20:00:00+00:00
27,17594524,468932,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac4270700,0.99985628,,1688157671,Tether USD,Aave v3,Aave,2023-06-30 20:00:00+00:00
28,17594480,468932,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc4270700,1.0000981,,1688157119,USD Coin,Aave v3,Aave,2023-06-30 20:00:00+00:00
29,17594305,468931,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c3270700,1924.80562,,1688154959,Wrapped Ether,Aave v3,Aave,2023-06-30 19:00:00+00:00
30,17594298,468931,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc3270700,1.0000981,,1688154875,USD Coin,Aave v3,Aave,2023-06-30 19:00:00+00:00
31,17594285,468931,0x018008bfb33d285247a21d44e50697654f754e63c3270700,1.00002758,,1688154719,Dai Stablecoin,Aave v3,Aave,2023-06-30 19:00:00+00:00
32,17594238,468931,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8c3270700,30324.46995775,,1688154143,Wrapped BTC,Aave v3,Aave,2023-06-30 19:00:00+00:00
33,17594177,468931,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ac3270700,6.297,,1688153399,ChainLink Token,Aave v3,Aave,2023-06-30 19:00:00+00:00
34,17594044,468931,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac3270700,0.99985628,,1688151767,Tether USD,Aave v3,Aave,2023-06-30 19:00:00+00:00
35,17594027,468930,0x23878914efe38d27c4d67ab83ed1b93a74d4086ac2270700,0.99985628,,1688151563,Tether USD,Aave v3,Aave,2023-06-30 18:00:00+00:00
36,17594008,468930,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ac2270700,6.23457908,,1688151335,ChainLink Token,Aave v3,Aave,2023-06-30 18:00:00+00:00
37,17594008,468930,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c2270700,1925.38,,1688151335,Wrapped Ether,Aave v3,Aave,2023-06-30 18:00:00+00:00
38,17594008,468930,0x018008bfb33d285247a21d44e50697654f754e63c2270700,1.00000782,,1688151335,Dai Stablecoin,Aave v3,Aave,2023-06-30 18:00:00+00:00
39,17593937,468930,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc2270700,1.0000981,,1688150483,USD Coin,Aave v3,Aave,2023-06-30 18:00:00+00:00
40,17593860,468930,0x0b925ed163218f6662a35e0f0371ac234f9e9371c2270700,2176.267978,,1688149547,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-06-30 18:00:00+00:00
41,17593845,468930,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc65c2270700,0.7712,,1688149355,Curve DAO Token,Aave v3,Aave,2023-06-30 18:00:00+00:00
42,17593794,468930,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8c2270700,30318.36803276,,1688148743,Wrapped BTC,Aave v3,Aave,2023-06-30 18:00:00+00:00
43,17593730,468929,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51ac1270700,6.3777266,,1688147975,ChainLink Token,Aave v3,Aave,2023-06-30 17:00:00+00:00
44,17593721,468929,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cc1270700,1.0000981,,1688147867,USD Coin,Aave v3,Aave,2023-06-30 17:00:00+00:00
45,17593711,468929,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8c1270700,1939.66907224,,1688147735,Wrapped Ether,Aave v3,Aave,2023-06-30 17:00:00+00:00
