,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,21525889,482135,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8575b0700,3334.691723,,1735689587,Wrapped Ether,Aave v3,Aave,2024-12-31 23:00:00+00:00
1,21525886,482135,0x23878914efe38d27c4d67ab83ed1b93a74d4086a575b0700,0.99866,,1735689551,Tether USD,Aave v3,Aave,2024-12-31 23:00:00+00:00
2,21525885,482135,0x32a6268f9ba3642dda7892add74f1d34469a4259575b0700,0.999871,,1735689539,,Aave v3,Aave,2024-12-31 23:00:00+00:00
3,21525872,482135,0xcc9ee9483f662091a1de4795249e24ac0ac2630f575b0700,3750.98070907,,1735689383,Rocket Pool ETH,Aave v3,Aave,2024-12-31 23:00:00+00:00
4,21525849,482135,0x018008bfb33d285247a21d44e50697654f754e63575b0700,0.99992099,,1735689107,Dai Stablecoin,Aave v3,Aave,2024-12-31 23:00:00+00:00
5,21525836,482135,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8575b0700,93202.40703374,,1735688951,Wrapped BTC,Aave v3,Aave,2024-12-31 23:00:00+00:00
6,21525831,482135,0x4579a27af00a62c0eb156349f31b345c08386419575b0700,1.14032793,,1735688891,,Aave v3,Aave,2024-12-31 23:00:00+00:00
7,21525822,482135,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9575b0700,309.08747973,,1735688783,Aave Token,Aave v3,Aave,2024-12-31 23:00:00+00:00
8,21525821,482135,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a575b0700,19.9717809,,1735688771,ChainLink Token,Aave v3,Aave,2024-12-31 23:00:00+00:00
9,21525804,482135,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c575b0700,0.99998401,,1735688567,USD Coin,Aave v3,Aave,2024-12-31 23:00:00+00:00
10,21525802,482135,0xbdfa7b7893081b35fb54027489e2bc7a38275129575b0700,3523.2586634,,1735688543,,Aave v3,Aave,2024-12-31 23:00:00+00:00
11,21525794,482135,0x00907f9921424583e7ffbfedf84f92b7b2be4977575b0700,1.0,,1735688435,Gho Token,Aave v3,Aave,2024-12-31 23:00:00+00:00
12,21525776,482135,0xb82fa9f31612989525992fcfbb09ab22eff5c85a575b0700,0.99858087,,1735688219,Curve.Fi USD Stablecoin,Aave v3,Aave,2024-12-31 23:00:00+00:00
13,21525774,482135,0x1c0e06a0b1a4c160c17545ff2a951bfca57c0002575b0700,3497.6954341,,1735688195,,Aave v3,Aave,2024-12-31 23:00:00+00:00
14,21525642,482135,0x10ac93971cdb1f5c778144084242374473c350da575b0700,93379.82309484,,1735686599,,Aave v3,Aave,2024-12-31 23:00:00+00:00
15,21525608,482135,0xb76cf92076adbf1d9c39294fa8e7a67579fde357575b0700,11.4326168,,1735686179,Rocket Pool Protocol,Aave v3,Aave,2024-12-31 23:00:00+00:00
16,21525588,482134,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8565b0700,3328.975,,1735685939,Wrapped Ether,Aave v3,Aave,2024-12-31 22:00:00+00:00
17,21525588,482134,0x32a6268f9ba3642dda7892add74f1d34469a4259565b0700,0.999871,,1735685939,,Aave v3,Aave,2024-12-31 22:00:00+00:00
18,21525588,482134,0x23878914efe38d27c4d67ab83ed1b93a74d4086a565b0700,0.99866,,1735685939,Tether USD,Aave v3,Aave,2024-12-31 22:00:00+00:00
19,21525574,482134,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8565b0700,93512.72273059,,1735685771,Wrapped BTC,Aave v3,Aave,2024-12-31 22:00:00+00:00
20,21525573,482134,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a565b0700,19.825245,,1735685759,ChainLink Token,Aave v3,Aave,2024-12-31 22:00:00+00:00
