,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,18908884,473351,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e807390700,2280.05656,,1704067079,Wrapped Ether,Aave v3,Aave,2023-12-31 23:00:00+00:00
1,18908876,473351,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c07390700,1.0003,,1704066983,USD Coin,Aave v3,Aave,2023-12-31 23:00:00+00:00
2,18908830,473351,0x018008bfb33d285247a21d44e50697654f754e6307390700,0.9999146,,1704066431,Dai Stablecoin,Aave v3,Aave,2023-12-31 23:00:00+00:00
3,18908785,473351,0x23878914efe38d27c4d67ab83ed1b93a74d4086a07390700,0.99965,,1704065891,Tether USD,Aave v3,Aave,2023-12-31 23:00:00+00:00
4,18908640,473351,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de807390700,42297.13627061,,1704064151,Wrapped BTC,Aave v3,Aave,2023-12-31 23:00:00+00:00
5,18908590,473350,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c06390700,1.0003,,1704063551,USD Coin,Aave v3,Aave,2023-12-31 22:00:00+00:00
6,18908584,473350,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a06390700,14.94932052,,1704063479,ChainLink Token,Aave v3,Aave,2023-12-31 22:00:00+00:00
7,18908570,473350,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de806390700,42237.80708925,,1704063311,Wrapped BTC,Aave v3,Aave,2023-12-31 22:00:00+00:00
8,18908570,473350,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e806390700,2275.8,,1704063311,Wrapped Ether,Aave v3,Aave,2023-12-31 22:00:00+00:00
9,18908570,473350,0x23878914efe38d27c4d67ab83ed1b93a74d4086a06390700,0.99965,,1704063311,Tether USD,Aave v3,Aave,2023-12-31 22:00:00+00:00
10,18908570,473350,0x018008bfb33d285247a21d44e50697654f754e6306390700,0.99999551,,1704063311,Dai Stablecoin,Aave v3,Aave,2023-12-31 22:00:00+00:00
11,18908482,473350,0x0b925ed163218f6662a35e0f0371ac234f9e937106390700,2641.40987517,,1704062243,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 22:00:00+00:00
12,18908295,473349,0x0b925ed163218f6662a35e0f0371ac234f9e937105390700,2627.33525737,,1704059999,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 21:00:00+00:00
13,18908292,473349,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de805390700,42519.16318013,,1704059963,Wrapped BTC,Aave v3,Aave,2023-12-31 21:00:00+00:00
14,18908290,473349,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e805390700,2280.49933,,1704059939,Wrapped Ether,Aave v3,Aave,2023-12-31 21:00:00+00:00
15,18908282,473349,0x018008bfb33d285247a21d44e50697654f754e6305390700,0.99990688,,1704059843,Dai Stablecoin,Aave v3,Aave,2023-12-31 21:00:00+00:00
16,18908244,473349,0xa700b4eb416be35b2911fd5dee80678ff64ff6c905390700,113.24214,,1704059387,Aave Token,Aave v3,Aave,2023-12-31 21:00:00+00:00
17,18908225,473349,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c05390700,1.0003,,1704059159,USD Coin,Aave v3,Aave,2023-12-31 21:00:00+00:00
18,18908221,473349,0x23878914efe38d27c4d67ab83ed1b93a74d4086a05390700,0.99965,,1704059111,Tether USD,Aave v3,Aave,2023-12-31 21:00:00+00:00
19,18907971,473348,0x23878914efe38d27c4d67ab83ed1b93a74d4086a04390700,0.99965,,1704056099,Tether USD,Aave v3,Aave,2023-12-31 20:00:00+00:00
20,18907965,473348,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c04390700,1.0003,,1704056015,USD Coin,Aave v3,Aave,2023-12-31 20:00:00+00:00
21,18907959,473348,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e804390700,2282.9521515,,1704055943,Wrapped Ether,Aave v3,Aave,2023-12-31 20:00:00+00:00
22,18907945,473348,0x0b925ed163218f6662a35e0f0371ac234f9e937104390700,2630.16112288,,1704055775,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 20:00:00+00:00
23,18907889,473348,0x018008bfb33d285247a21d44e50697654f754e6304390700,0.99994843,,1704055103,Dai Stablecoin,Aave v3,Aave,2023-12-31 20:00:00+00:00
24,18907750,473348,0x8a458a9dc9048e005d22849f470891b84029661904390700,1724.4593,,1704053435,Maker,Aave v3,Aave,2023-12-31 20:00:00+00:00
25,18907713,473348,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de804390700,42618.56539211,,1704052991,Wrapped BTC,Aave v3,Aave,2023-12-31 20:00:00+00:00
26,18907691,473347,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e803390700,2295.1,,1704052703,Wrapped Ether,Aave v3,Aave,2023-12-31 19:00:00+00:00
27,18907691,473347,0x23878914efe38d27c4d67ab83ed1b93a74d4086a03390700,0.99965,,1704052703,Tether USD,Aave v3,Aave,2023-12-31 19:00:00+00:00
28,18907691,473347,0x018008bfb33d285247a21d44e50697654f754e6303390700,0.99998379,,1704052703,Dai Stablecoin,Aave v3,Aave,2023-12-31 19:00:00+00:00
29,18907690,473347,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de803390700,42618.56539211,,1704052691,Wrapped BTC,Aave v3,Aave,2023-12-31 19:00:00+00:00
30,18907663,473347,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c03390700,1.0003,,1704052355,USD Coin,Aave v3,Aave,2023-12-31 19:00:00+00:00
31,18907607,473347,0x0b925ed163218f6662a35e0f0371ac234f9e937103390700,2651.48366293,,1704051671,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 19:00:00+00:00
32,18907526,473347,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a03390700,15.29114,,1704050687,ChainLink Token,Aave v3,Aave,2023-12-31 19:00:00+00:00
33,18907512,473347,0xcc9ee9483f662091a1de4795249e24ac0ac2630f03390700,2518.0637375,,1704050519,Rocket Pool ETH,Aave v3,Aave,2023-12-31 19:00:00+00:00
34,18907455,473347,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab1803390700,7.45775672,,1704049835,Uniswap,Aave v3,Aave,2023-12-31 19:00:00+00:00
35,18907402,473346,0x018008bfb33d285247a21d44e50697654f754e6302390700,0.9999,,1704049199,Dai Stablecoin,Aave v3,Aave,2023-12-31 18:00:00+00:00
36,18907399,473346,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e802390700,2301.45989167,,1704049163,Wrapped Ether,Aave v3,Aave,2023-12-31 18:00:00+00:00
37,18907317,473346,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a02390700,15.340257,,1704048167,ChainLink Token,Aave v3,Aave,2023-12-31 18:00:00+00:00
38,18907311,473346,0x23878914efe38d27c4d67ab83ed1b93a74d4086a02390700,0.99965,,1704048095,Tether USD,Aave v3,Aave,2023-12-31 18:00:00+00:00
39,18907300,473346,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c02390700,1.0003,,1704047963,USD Coin,Aave v3,Aave,2023-12-31 18:00:00+00:00
40,18907265,473346,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc6502390700,0.6304,,1704047543,Curve DAO Token,Aave v3,Aave,2023-12-31 18:00:00+00:00
41,18907251,473346,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de802390700,42589.00972913,,1704047375,Wrapped BTC,Aave v3,Aave,2023-12-31 18:00:00+00:00
42,18907180,473346,0x0b925ed163218f6662a35e0f0371ac234f9e937102390700,2647.92421353,,1704046523,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 18:00:00+00:00
43,18907101,473345,0x23878914efe38d27c4d67ab83ed1b93a74d4086a01390700,0.99965,,1704045575,Tether USD,Aave v3,Aave,2023-12-31 17:00:00+00:00
44,18907090,473345,0x3fe6a295459fae07df8a0cecc36f37160fe86aa901390700,0.99693387,,1704045443,LUSD Stablecoin,Aave v3,Aave,2023-12-31 17:00:00+00:00
45,18907070,473345,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e801390700,2293.893474,,1704045203,Wrapped Ether,Aave v3,Aave,2023-12-31 17:00:00+00:00
46,18907063,473345,0x0b925ed163218f6662a35e0f0371ac234f9e937101390700,2642.7664861,,1704045119,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 17:00:00+00:00
47,18906940,473345,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c01390700,2434.60642239,,1704043643,Coinbase Wrapped Staked ETH,Aave v3,Aave,2023-12-31 17:00:00+00:00
48,18906918,473345,0x018008bfb33d285247a21d44e50697654f754e6301390700,0.99999693,,1704043379,Dai Stablecoin,Aave v3,Aave,2023-12-31 17:00:00+00:00
49,18906873,473345,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de801390700,42621.10501761,,1704042839,Wrapped BTC,Aave v3,Aave,2023-12-31 17:00:00+00:00
50,18906851,473345,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c01390700,1.0003,,1704042575,USD Coin,Aave v3,Aave,2023-12-31 17:00:00+00:00
51,18906844,473345,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab1801390700,7.56310744,,1704042491,Uniswap,Aave v3,Aave,2023-12-31 17:00:00+00:00
52,18906798,473344,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e800390700,2305.5,,1704041939,Wrapped Ether,Aave v3,Aave,2023-12-31 16:00:00+00:00
53,18906755,473344,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a00390700,15.26436,,1704041423,ChainLink Token,Aave v3,Aave,2023-12-31 16:00:00+00:00
54,18906755,473344,0x0b925ed163218f6662a35e0f0371ac234f9e937100390700,2657.88939542,,1704041423,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-12-31 16:00:00+00:00
55,18906745,473344,0x23878914efe38d27c4d67ab83ed1b93a74d4086a00390700,0.9999327,,1704041303,Tether USD,Aave v3,Aave,2023-12-31 16:00:00+00:00
56,18906718,473344,0x3fe6a295459fae07df8a0cecc36f37160fe86aa900390700,0.99700953,,1704040979,LUSD Stablecoin,Aave v3,Aave,2023-12-31 16:00:00+00:00
57,18906714,473344,0x018008bfb33d285247a21d44e50697654f754e6300390700,0.99999693,,1704040931,Dai Stablecoin,Aave v3,Aave,2023-12-31 16:00:00+00:00
58,18906700,473344,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de800390700,42425.24294842,,1704040763,Wrapped BTC,Aave v3,Aave,2023-12-31 16:00:00+00:00
59,18906659,473344,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c00390700,1.0003,,1704040247,USD Coin,Aave v3,Aave,2023-12-31 16:00:00+00:00
60,18906605,473344,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc6500390700,0.6304,,1704039587,Curve DAO Token,Aave v3,Aave,2023-12-31 16:00:00+00:00
61,18906507,473343,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ff380700,2294.98927,,1704038387,Wrapped Ether,Aave v3,Aave,2023-12-31 15:00:00+00:00
62,18906503,473343,0x23878914efe38d27c4d67ab83ed1b93a74d4086aff380700,0.9999327,,1704038339,Tether USD,Aave v3,Aave,2023-12-31 15:00:00+00:00
63,18906480,473343,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5cff380700,1.0003,,1704038051,USD Coin,Aave v3,Aave,2023-12-31 15:00:00+00:00
64,18906469,473343,0x9a44fd41566876a39655f74971a3a6ea0a17a454ff380700,2.74684147,,1704037919,Lido DAO Token,Aave v3,Aave,2023-12-31 15:00:00+00:00
65,18906468,473343,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8ff380700,42523.70601621,,1704037907,Wrapped BTC,Aave v3,Aave,2023-12-31 15:00:00+00:00
66,18906449,473343,0x8a458a9dc9048e005d22849f470891b840296619ff380700,1663.38432,,1704037679,Maker,Aave v3,Aave,2023-12-31 15:00:00+00:00
67,18906446,473343,0x3fe6a295459fae07df8a0cecc36f37160fe86aa9ff380700,0.99720749,,1704037643,LUSD Stablecoin,Aave v3,Aave,2023-12-31 15:00:00+00:00
