,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,19336601,474791,0x23878914efe38d27c4d67ab83ed1b93a74d4086aa73e0700,1.0002,,1709251139,Tether USD,Aave v3,Aave,2024-02-29 23:00:00+00:00
1,19336589,474791,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8a73e0700,3347.7859,,1709250995,Wrapped Ether,Aave v3,Aave,2024-02-29 23:00:00+00:00
2,19336581,474791,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51aa73e0700,19.27777652,,1709250899,ChainLink Token,Aave v3,Aave,2024-02-29 23:00:00+00:00
3,19336578,474791,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ca73e0700,0.999903,,1709250851,USD Coin,Aave v3,Aave,2024-02-29 23:00:00+00:00
4,19336578,474791,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8a73e0700,61567.2064107,,1709250851,Wrapped BTC,Aave v3,Aave,2024-02-29 23:00:00+00:00
5,19336532,474791,0x0b925ed163218f6662a35e0f0371ac234f9e9371a73e0700,3879.43610062,,1709250299,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-02-29 23:00:00+00:00
6,19336303,474790,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8a63e0700,61241.31704583,,1709247551,Wrapped BTC,Aave v3,Aave,2024-02-29 22:00:00+00:00
7,19336302,474790,0x977b6fc5de62598b08c85ac8cf2b745874e8b78ca63e0700,3386.9284837,,1709247539,Coinbase Wrapped Staked ETH,Aave v3,Aave,2024-02-29 22:00:00+00:00
8,19336302,474790,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8a63e0700,3330.23220109,,1709247539,Wrapped Ether,Aave v3,Aave,2024-02-29 22:00:00+00:00
9,19336281,474790,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ca63e0700,0.999903,,1709247287,USD Coin,Aave v3,Aave,2024-02-29 22:00:00+00:00
10,19336258,474790,0x23878914efe38d27c4d67ab83ed1b93a74d4086aa63e0700,1.0002,,1709247011,Tether USD,Aave v3,Aave,2024-02-29 22:00:00+00:00
11,19336226,474790,0x3fe6a295459fae07df8a0cecc36f37160fe86aa9a63e0700,0.99497156,,1709246627,LUSD Stablecoin,Aave v3,Aave,2024-02-29 22:00:00+00:00
12,19336083,474790,0x0b925ed163218f6662a35e0f0371ac234f9e9371a63e0700,3877.24705553,,1709244899,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-02-29 22:00:00+00:00
13,19335997,474789,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8a53e0700,61321.82059446,,1709243867,Wrapped BTC,Aave v3,Aave,2024-02-29 21:00:00+00:00
14,19335959,474789,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8a53e0700,3328.00878451,,1709243411,Wrapped Ether,Aave v3,Aave,2024-02-29 21:00:00+00:00
15,19335953,474789,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ca53e0700,0.999903,,1709243339,USD Coin,Aave v3,Aave,2024-02-29 21:00:00+00:00
16,19335940,474789,0x23878914efe38d27c4d67ab83ed1b93a74d4086aa53e0700,1.0002,,1709243183,Tether USD,Aave v3,Aave,2024-02-29 21:00:00+00:00
17,19335897,474789,0x0b925ed163218f6662a35e0f0371ac234f9e9371a53e0700,3856.21496298,,1709242667,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-02-29 21:00:00+00:00
18,19335831,474789,0x018008bfb33d285247a21d44e50697654f754e63a53e0700,0.999938,,1709241863,Dai Stablecoin,Aave v3,Aave,2024-02-29 21:00:00+00:00
19,19335684,474788,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5ca43e0700,0.999903,,1709240099,USD Coin,Aave v3,Aave,2024-02-29 20:00:00+00:00
20,19335667,474788,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8a43e0700,3403.2,,1709239895,Wrapped Ether,Aave v3,Aave,2024-02-29 20:00:00+00:00
