,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,16730060,466007,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c571c0700,1624.87666821,,1677628667,Coinbase Wrapped Staked ETH,Aave v3,Aave,2023-02-28 23:00:00+00:00
1,16730058,466007,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c571c0700,0.99986129,,1677628643,USD Coin,Aave v3,Aave,2023-02-28 23:00:00+00:00
2,16730037,466007,0x0b925ed163218f6662a35e0f0371ac234f9e9371571c0700,1788.11184649,,1677628391,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-02-28 23:00:00+00:00
3,16729989,466007,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8571c0700,1611.01128294,,1677627779,Wrapped Ether,Aave v3,Aave,2023-02-28 23:00:00+00:00
4,16729904,466007,0x23878914efe38d27c4d67ab83ed1b93a74d4086a571c0700,1.0001,,1677626747,Tether USD,Aave v3,Aave,2023-02-28 23:00:00+00:00
5,16729899,466007,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8571c0700,23137.44132,,1677626687,Wrapped BTC,Aave v3,Aave,2023-02-28 23:00:00+00:00
6,16729772,466006,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8561c0700,1611.01128294,,1677625151,Wrapped Ether,Aave v3,Aave,2023-02-28 22:00:00+00:00
7,16729700,466006,0x3fe6a295459fae07df8a0cecc36f37160fe86aa9561c0700,1.00334987,,1677624275,LUSD Stablecoin,Aave v3,Aave,2023-02-28 22:00:00+00:00
8,16729694,466006,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8561c0700,23138.610852,,1677624203,Wrapped BTC,Aave v3,Aave,2023-02-28 22:00:00+00:00
9,16729692,466006,0x23878914efe38d27c4d67ab83ed1b93a74d4086a561c0700,1.0001,,1677624179,Tether USD,Aave v3,Aave,2023-02-28 22:00:00+00:00
