,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
0,21303933,481391,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c6f580700,0.99995578,,1733011199,USD Coin,Aave v3,Aave,2024-11-30 23:00:00+00:00
1,21303933,481391,0x23878914efe38d27c4d67ab83ed1b93a74d4086a6f580700,1.00042,,1733011199,Tether USD,Aave v3,Aave,2024-11-30 23:00:00+00:00
2,21303910,481391,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e86f580700,3715.85,,1733010923,Wrapped Ether,Aave v3,Aave,2024-11-30 23:00:00+00:00
3,21303899,481391,0x2516e7b3f76294e03c42aa4c5b5b4dce9c436fb86f580700,2.9220155,,1733010791,Balancer,Aave v3,Aave,2024-11-30 23:00:00+00:00
4,21303866,481391,0x32a6268f9ba3642dda7892add74f1d34469a42596f580700,0.9999379,,1733010395,,Aave v3,Aave,2024-11-30 23:00:00+00:00
5,21303813,481391,0x018008bfb33d285247a21d44e50697654f754e636f580700,0.9999379,,1733009747,Dai Stablecoin,Aave v3,Aave,2024-11-30 23:00:00+00:00
6,21303742,481391,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc656f580700,0.67905292,,1733008895,Curve DAO Token,Aave v3,Aave,2024-11-30 23:00:00+00:00
7,21303739,481391,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de86f580700,96319.16694312,,1733008859,Wrapped BTC,Aave v3,Aave,2024-11-30 23:00:00+00:00
8,21303661,481391,0x0b925ed163218f6662a35e0f0371ac234f9e93716f580700,4407.42638817,,1733007923,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-11-30 23:00:00+00:00
9,21303658,481391,0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd6f580700,96480.0551535,,1733007887,,Aave v3,Aave,2024-11-30 23:00:00+00:00
10,21303632,481390,0x018008bfb33d285247a21d44e50697654f754e636e580700,0.99988747,,1733007575,Dai Stablecoin,Aave v3,Aave,2024-11-30 22:00:00+00:00
11,21303631,481390,0xd4e245848d6e1220dbe62e155d89fa327e43cb066e580700,0.99559967,,1733007563,Frax,Aave v3,Aave,2024-11-30 22:00:00+00:00
12,21303628,481390,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c6e580700,0.99995578,,1733007527,USD Coin,Aave v3,Aave,2024-11-30 22:00:00+00:00
13,21303616,481390,0x00907f9921424583e7ffbfedf84f92b7b2be49776e580700,1.0,,1733007383,Gho Token,Aave v3,Aave,2024-11-30 22:00:00+00:00
14,21303611,481390,0x23878914efe38d27c4d67ab83ed1b93a74d4086a6e580700,1.00042,,1733007323,Tether USD,Aave v3,Aave,2024-11-30 22:00:00+00:00
15,21303608,481390,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e86e580700,3715.0251,,1733007287,Wrapped Ether,Aave v3,Aave,2024-11-30 22:00:00+00:00
16,21303557,481390,0xbdfa7b7893081b35fb54027489e2bc7a382751296e580700,3918.58600715,,1733006675,,Aave v3,Aave,2024-11-30 22:00:00+00:00
17,21303497,481390,0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd6e580700,96856.83617585,,1733005955,,Aave v3,Aave,2024-11-30 22:00:00+00:00
18,21303453,481390,0x32a6268f9ba3642dda7892add74f1d34469a42596e580700,0.99989905,,1733005427,,Aave v3,Aave,2024-11-30 22:00:00+00:00
19,21303425,481390,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c6e580700,4042.23015144,,1733005091,Coinbase Wrapped Staked ETH,Aave v3,Aave,2024-11-30 22:00:00+00:00
20,21303414,481390,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de86e580700,96695.31965297,,1733004959,Wrapped BTC,Aave v3,Aave,2024-11-30 22:00:00+00:00
21,21303411,481390,0x4f5923fc5fd4a93352581b38b7cd26943012decf6e580700,1.00129333,,1733004923,,Aave v3,Aave,2024-11-30 22:00:00+00:00
22,21303403,481390,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a6e580700,19.17063903,,1733004815,ChainLink Token,Aave v3,Aave,2024-11-30 22:00:00+00:00
23,21303392,481390,0xc7b4c17861357b8abb91f25581e7263e08dcb59c6e580700,2.6463552,,1733004683,Synthetix Network Token,Aave v3,Aave,2024-11-30 22:00:00+00:00
24,21303369,481390,0x0b925ed163218f6662a35e0f0371ac234f9e93716e580700,4410.29239053,,1733004407,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-11-30 22:00:00+00:00
25,21303335,481389,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c6d580700,0.99995578,,1733003999,USD Coin,Aave v3,Aave,2024-11-30 21:00:00+00:00
26,21303333,481389,0x4f5923fc5fd4a93352581b38b7cd26943012decf6d580700,1.00129333,,1733003975,,Aave v3,Aave,2024-11-30 21:00:00+00:00
27,21303331,481389,0xbdfa7b7893081b35fb54027489e2bc7a382751296d580700,3901.93811009,,1733003951,,Aave v3,Aave,2024-11-30 21:00:00+00:00
28,21303329,481389,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a6d580700,19.2583,,1733003927,ChainLink Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
29,21303326,481389,0xa700b4eb416be35b2911fd5dee80678ff64ff6c96d580700,211.138,,1733003891,Aave Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
30,21303325,481389,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e86d580700,3717.4408569,,1733003879,Wrapped Ether,Aave v3,Aave,2024-11-30 21:00:00+00:00
31,21303319,481389,0x23878914efe38d27c4d67ab83ed1b93a74d4086a6d580700,1.00042,,1733003807,Tether USD,Aave v3,Aave,2024-11-30 21:00:00+00:00
32,21303315,481389,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de86d580700,96695.31965297,,1733003759,Wrapped BTC,Aave v3,Aave,2024-11-30 21:00:00+00:00
33,21303293,481389,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c6d580700,4042.23015144,,1733003495,Coinbase Wrapped Staked ETH,Aave v3,Aave,2024-11-30 21:00:00+00:00
34,21303254,481389,0x32a6268f9ba3642dda7892add74f1d34469a42596d580700,0.99989905,,1733003027,,Aave v3,Aave,2024-11-30 21:00:00+00:00
35,21303239,481389,0x71aef7b30728b9bb371578f36c5a1f1502a5723e6d580700,0.44800952,,1733002847,1INCH Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
36,21303236,481389,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc656d580700,0.66818,,1733002811,Curve DAO Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
37,21303234,481389,0x9a44fd41566876a39655f74971a3a6ea0a17a4546d580700,1.82270472,,1733002787,Lido DAO Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
38,21303209,481389,0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd6d580700,96962.11130263,,1733002487,,Aave v3,Aave,2024-11-30 21:00:00+00:00
39,21303207,481389,0x00907f9921424583e7ffbfedf84f92b7b2be49776d580700,1.0,,1733002463,Gho Token,Aave v3,Aave,2024-11-30 21:00:00+00:00
40,21303195,481389,0x0b925ed163218f6662a35e0f0371ac234f9e93716d580700,4391.57595863,,1733002319,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-11-30 21:00:00+00:00
41,21303191,481389,0x018008bfb33d285247a21d44e50697654f754e636d580700,0.99989905,,1733002271,Dai Stablecoin,Aave v3,Aave,2024-11-30 21:00:00+00:00
42,21303035,481388,0xbdfa7b7893081b35fb54027489e2bc7a382751296c580700,3897.5162743,,1733000387,,Aave v3,Aave,2024-11-30 20:00:00+00:00
43,21303035,481388,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e86c580700,3701.66475353,,1733000387,Wrapped Ether,Aave v3,Aave,2024-11-30 20:00:00+00:00
44,21303034,481388,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de86c580700,96800.41922506,,1733000375,Wrapped BTC,Aave v3,Aave,2024-11-30 20:00:00+00:00
45,21303030,481388,0x23878914efe38d27c4d67ab83ed1b93a74d4086a6c580700,1.00042,,1733000327,Tether USD,Aave v3,Aave,2024-11-30 20:00:00+00:00
46,21303023,481388,0x7b95ec873268a6bfc6427e7a28e396db9d0ebc656c580700,0.67017484,,1733000243,Curve DAO Token,Aave v3,Aave,2024-11-30 20:00:00+00:00
47,21303012,481388,0x0b925ed163218f6662a35e0f0371ac234f9e93716c580700,4391.57595863,,1733000111,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-11-30 20:00:00+00:00
48,21303008,481388,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c6c580700,0.99995578,,1733000063,USD Coin,Aave v3,Aave,2024-11-30 20:00:00+00:00
49,21302994,481388,0x018008bfb33d285247a21d44e50697654f754e636c580700,0.99999753,,1732999883,Dai Stablecoin,Aave v3,Aave,2024-11-30 20:00:00+00:00
50,21302975,481388,0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd6c580700,97051.36,,1732999655,,Aave v3,Aave,2024-11-30 20:00:00+00:00
51,21302958,481388,0xa700b4eb416be35b2911fd5dee80678ff64ff6c96c580700,209.229,,1732999451,Aave Token,Aave v3,Aave,2024-11-30 20:00:00+00:00
52,21302939,481388,0x00907f9921424583e7ffbfedf84f92b7b2be49776c580700,1.0,,1732999223,Gho Token,Aave v3,Aave,2024-11-30 20:00:00+00:00
53,21302906,481388,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a6c580700,19.38101,,1732998827,ChainLink Token,Aave v3,Aave,2024-11-30 20:00:00+00:00
54,21302826,481388,0x71aef7b30728b9bb371578f36c5a1f1502a5723e6c580700,0.44800952,,1732997855,1INCH Token,Aave v3,Aave,2024-11-30 20:00:00+00:00
55,21302737,481387,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c6b580700,0.99995578,,1732996787,USD Coin,Aave v3,Aave,2024-11-30 19:00:00+00:00
56,21302737,481387,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e86b580700,3697.46987569,,1732996787,Wrapped Ether,Aave v3,Aave,2024-11-30 19:00:00+00:00
57,21302733,481387,0xbdfa7b7893081b35fb54027489e2bc7a382751296b580700,3897.50051321,,1732996739,,Aave v3,Aave,2024-11-30 19:00:00+00:00
58,21302724,481387,0x5e8c8a7243651db1384c0ddfdbe39761e8e7e51a6b580700,19.18769052,,1732996631,ChainLink Token,Aave v3,Aave,2024-11-30 19:00:00+00:00
59,21302722,481387,0x0b925ed163218f6662a35e0f0371ac234f9e93716b580700,4386.5992452,,1732996607,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2024-11-30 19:00:00+00:00
