,regular_datetime,accruedToTreasury,availableLiquidity,averageStableBorrowRate,liquidityIndex,liquidityRate,priceInEth,priceInUsd,stableBorrowRate,timestamp,totalATokenSupply,totalCurrentVariableDebt,totalLiquidity,totalPrincipalStableDebt,totalScaledVariableDebt,utilizationRate,variableBorrowIndex,variableBorrowRate,reserve_decimals,reserve_name,reserve_pool,true_value
25,2023-04-02 01:00:00+00:00,0.0,55293.29496100978,0.0,1.0,0.0,7426000000.0,7426000000.0,0.09,1680395303.0,55293.29496100978,0.0,55293.29496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
26,2023-04-02 02:00:00+00:00,0.0,55293.29496100978,0.0,1.0,0.0,7426000000.0,7426000000.0,0.09,1680395303.0,55293.29496100978,0.0,55293.29496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
27,2023-04-02 03:00:00+00:00,0.0,55293.29496100978,0.0,1.0,0.0,7426000000.0,7426000000.0,0.09,1680395303.0,55293.29496100978,0.0,55293.29496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
28,2023-04-02 04:00:00+00:00,0.0,55294.59496100978,0.0,1.0,0.0,7394376000.0,7394376000.0,0.09,1680408299.0,55294.59496100978,0.0,55294.59496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
29,2023-04-02 05:00:00+00:00,0.0,55294.59496100978,0.0,1.0,0.0,7394376000.0,7394376000.0,0.09,1680408299.0,55294.59496100978,0.0,55294.59496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
30,2023-04-02 06:00:00+00:00,0.0,55294.59496100978,0.0,1.0,0.0,7394376000.0,7394376000.0,0.09,1680408299.0,55294.59496100978,0.0,55294.59496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
31,2023-04-02 07:00:00+00:00,0.0,55294.59496100978,0.0,1.0,0.0,7394376000.0,7394376000.0,0.09,1680408299.0,55294.59496100978,0.0,55294.59496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
32,2023-04-02 08:00:00+00:00,0.0,55294.59496100978,0.0,1.0,0.0,7394376000.0,7394376000.0,0.09,1680408299.0,55294.59496100978,0.0,55294.59496100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
33,2023-04-02 09:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
34,2023-04-02 10:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
35,2023-04-02 11:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
36,2023-04-02 12:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
37,2023-04-02 13:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
38,2023-04-02 14:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
39,2023-04-02 15:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
40,2023-04-02 16:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
41,2023-04-02 17:00:00+00:00,0.0,55294.59696100978,0.0,1.0,0.0,7394111202.0,7394111202.0,0.09,1680428891.0,55294.59696100978,0.0,55294.59696100978,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
42,2023-04-02 18:00:00+00:00,0.0,55499.608033703626,0.0,1.0,0.0,7305766662.0,7305766662.0,0.09,1680460379.0,55499.608033703626,0.0,55499.608033703626,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
43,2023-04-02 19:00:00+00:00,0.0,55499.608033703626,0.0,1.0,0.0,7305766662.0,7305766662.0,0.09,1680460379.0,55499.608033703626,0.0,55499.608033703626,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
44,2023-04-02 20:00:00+00:00,0.0,55499.608033703626,0.0,1.0,0.0,7305766662.0,7305766662.0,0.09,1680460379.0,55499.608033703626,0.0,55499.608033703626,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
45,2023-04-02 21:00:00+00:00,0.0,55499.608033703626,0.0,1.0,0.0,7305766662.0,7305766662.0,0.09,1680460379.0,55499.608033703626,0.0,55499.608033703626,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
46,2023-04-02 22:00:00+00:00,0.0,55544.76058754188,0.0,1.0,0.0,7201000000.0,7201000000.0,0.09,1680475499.0,55544.76058754188,0.0,55544.76058754188,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
47,2023-04-02 23:00:00+00:00,0.0,55544.76058754188,0.0,1.0,0.0,7201000000.0,7201000000.0,0.09,1680475499.0,55544.76058754188,0.0,55544.76058754188,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
48,2023-04-03 00:00:00+00:00,0.0,55544.76058754188,0.0,1.0,0.0,7201000000.0,7201000000.0,0.09,1680475499.0,55544.76058754188,0.0,55544.76058754188,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
49,2023-04-03 01:00:00+00:00,0.0,55544.76058754188,0.0,1.0,0.0,7201000000.0,7201000000.0,0.09,1680475499.0,55544.76058754188,0.0,55544.76058754188,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
50,2023-04-03 02:00:00+00:00,0.0,55544.76058754188,0.0,1.0,0.0,7201000000.0,7201000000.0,0.09,1680475499.0,55544.76058754188,0.0,55544.76058754188,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
51,2023-04-03 03:00:00+00:00,0.0,60183.72453741524,0.0,1.0,0.0,7172000000.0,7172000000.0,0.09,1680493475.0,60183.72453741524,0.0,60183.72453741524,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
52,2023-04-03 04:00:00+00:00,0.0,60183.72453741524,0.0,1.0,0.0,7172000000.0,7172000000.0,0.09,1680493475.0,60183.72453741524,0.0,60183.72453741524,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
53,2023-04-03 05:00:00+00:00,0.0,60281.52459801808,0.0,1.0,0.0,7245305000.0,7245305000.0,0.09,1680501491.0,60281.52459801808,0.0,60281.52459801808,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
54,2023-04-03 06:00:00+00:00,0.0,60281.52459801808,0.0,1.0,0.0,7245305000.0,7245305000.0,0.09,1680501491.0,60281.52459801808,0.0,60281.52459801808,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
55,2023-04-03 07:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
56,2023-04-03 08:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
57,2023-04-03 09:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
58,2023-04-03 10:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
59,2023-04-03 11:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
60,2023-04-03 12:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
61,2023-04-03 13:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
62,2023-04-03 14:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
63,2023-04-03 15:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
64,2023-04-03 16:00:00+00:00,0.0,60231.37204417982,0.0,1.0,0.0,7266598777.0,7266598777.0,0.09,1680506987.0,60231.37204417982,0.0,60231.37204417982,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
65,2023-04-03 17:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
66,2023-04-03 18:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
67,2023-04-03 19:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
68,2023-04-03 20:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
69,2023-04-03 21:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
70,2023-04-03 22:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
71,2023-04-03 23:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
72,2023-04-04 00:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
73,2023-04-04 01:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
74,2023-04-04 02:00:00+00:00,0.0,62972.07650335881,0.0,1.0,0.0,7329000000.0,7329000000.0,0.09,1680542123.0,62972.07650335881,0.0,62972.07650335881,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
75,2023-04-04 03:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7334689763.0,7334689763.0,0.09,1680577931.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
76,2023-04-04 04:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
77,2023-04-04 05:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
78,2023-04-04 06:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
79,2023-04-04 07:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
80,2023-04-04 08:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
81,2023-04-04 09:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
82,2023-04-04 10:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
83,2023-04-04 11:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
84,2023-04-04 12:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
85,2023-04-04 13:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
86,2023-04-04 14:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
87,2023-04-04 15:00:00+00:00,0.0,65009.00977470644,0.0,1.0,0.0,7360000000.0,7360000000.0,0.09,1680584303.0,65009.00977470644,0.0,65009.00977470644,0.0,0.0,0.0,1.0,0.0,18.0,Aave Token,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
