,regular_datetime,accruedToTreasury,availableLiquidity,averageStableBorrowRate,liquidityIndex,liquidityRate,priceInEth,priceInUsd,stableBorrowRate,timestamp,totalATokenSupply,totalCurrentVariableDebt,totalLiquidity,totalPrincipalStableDebt,totalScaledVariableDebt,utilizationRate,variableBorrowIndex,variableBorrowRate,reserve_decimals,reserve_name,reserve_pool,true_value
5698,2023-05-21 10:00:00+00:00,24.844345660489928,94961.1876746649,0.0,1.006154466445394,0.021697465190644,178244000000.0,178244000000.0,0.099766521116284,1684666271.0,260380.3234889981,165443.61316744352,259223.6115157424,0.0,163475.80999655076,0.63367076,1.012038697822759,0.0401781950604697,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5699,2023-05-21 11:00:00+00:00,24.92429849036857,94941.62395864562,0.0,1.006156227771626,0.0217020284108088,178244000000.0,178244000000.0,0.0997703361342016,1684668815.0,260381.0802161141,165463.92074989516,259223.9127357424,0.0,163495.43860448294,0.63374665,1.0120419781902,0.0401818193274915,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5700,2023-05-21 12:00:00+00:00,25.06535966821051,95115.03066239908,0.0,1.0061593353028888,0.0216768251701767,178244000000.0,178244000000.0,0.0997492603971832,1684673303.0,260555.2905747904,165463.92074989516,259397.31943949583,0.0,163495.43860448294,0.633323,1.0120477655025943,0.040161797377324,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5701,2023-05-21 13:00:00+00:00,25.14003962559124,96050.06075163296,0.0,1.0061609804887042,0.0215428118123567,178244000000.0,178244000000.0,0.0996369920654486,1684676831.0,261480.7158876621,165455.90610842418,260322.31928423996,0.0,163485.52780798724,0.63103409,1.0120508294017907,0.0400551424621761,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5702,2023-05-21 14:00:00+00:00,25.28926237886774,96752.30815131273,0.0,1.0061642522209808,0.0214731775519006,178244000000.0,178244000000.0,0.0995785216024098,1684680443.0,262583.8134443119,165856.6144395653,261424.5666839197,0.0,163880.7626031914,0.62990353,1.0120569511236204,0.0399995955222893,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5703,2023-05-21 15:00:00+00:00,25.41810480605548,98063.0557568974,0.0,1.0061670667647724,0.0211928815126742,178244000000.0,178244000000.0,0.0993422181621747,1684684559.0,262770.2944500195,164732.35393061137,261610.3136420044,0.0,162769.16932316998,0.625156,1.012062230404171,0.039775107254066,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5704,2023-05-21 16:00:00+00:00,25.489134496310417,97885.87879881272,0.0,1.0061686183732497,0.0212179297475078,178244000000.0,178244000000.0,0.0993633970969767,1684686851.0,262593.5221664769,164732.35393061137,261433.13668391973,0.0,162769.16932316998,0.62557967,1.0120651575697028,0.0397952272421279,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5705,2023-05-21 17:00:00+00:00,25.644209691262446,97887.27879881272,0.0,1.0061701131159102,0.0212177704846534,178244000000.0,178244000000.0,0.0993632624747719,1684691855.0,262595.3120107813,164732.35393061137,261434.5366839197,0.0,162769.16932316998,0.62557632,1.0120679774624226,0.0397950993510333,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5706,2023-05-21 18:00:00+00:00,25.644209691262446,97887.27879881272,0.0,1.0061701131159102,0.0212177704846534,178244000000.0,178244000000.0,0.0993632624747719,1684691855.0,262595.3120107813,164732.35393061137,261434.5366839197,0.0,162769.16932316998,0.62557632,1.0120679774624226,0.0397950993510333,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
5707,2023-05-21 19:00:00+00:00,25.841309719100018,97880.25925526732,0.0,1.0061763114854434,0.0212189220502609,178244000000.0,178244000000.0,0.099364235862613,1684698215.0,262589.9090637223,164732.35393061137,261427.51714037437,0.0,162769.16932316998,0.62559312,1.0120796709385562,0.0397960240694823,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5708,2023-05-21 20:00:00+00:00,25.91791904895626,97961.34825526734,0.0,1.0061779850028223,0.0212075129198239,178244000000.0,178244000000.0,0.0993545908857503,1684700687.0,262671.43453023804,164732.35393061137,261508.60614037435,0.0,162769.16932316998,0.62539914,1.0120828280727434,0.0397868613414628,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5709,2023-05-21 21:00:00+00:00,26.02537166684312,97964.64885526734,0.0,1.0061803315938047,0.0212071074943804,178244000000.0,178244000000.0,0.0993542481030702,1684704155.0,262675.34732130804,164732.35393061137,261511.90674037437,0.0,162769.16932316998,0.62539124,1.0120872562934071,0.0397865356979167,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5710,2023-05-21 22:00:00+00:00,26.16071066707501,97962.14885526734,0.0,1.0061832871474046,0.0212078304299439,178244000000.0,178244000000.0,0.0993548593347667,1684708523.0,262677.1183914545,164740.732979073,261512.90674037437,0.0,162772.62750977618,0.62540224,1.0120928337160775,0.0397871163680283,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
5711,2023-05-21 23:00:00+00:00,26.31059093466104,97898.69757982828,0.0,1.0061865602363762,0.021223169973996,178244000000.0,178244000000.0,0.0993678262961007,1684713359.0,262689.52103493863,164816.7031970093,261524.45546493528,0.0,162846.73107205777,0.6256614,1.0120990094480398,0.0397994349812957,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
